SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G225|G225.mRNA.337.1	G225|G225.mRNA.9159.1	0.613723	3.977815	0.154286	950.909757	201.090243	1.137236	3.602851	1692
G225|G225.mRNA.1009.1	G225|G225.mRNA.11985.1	0.802273	4.083724	0.196456	932.410890	231.589110	1.142065	4.365448	1851
G225|G225.mRNA.1010.1	G225|G225.mRNA.12636.1	0.405424	3.558896	0.113919	496.969802	115.030198	1.939178	2.994432	732
G225|G225.mRNA.1003.1	G225|G225.mRNA.5843.1	0.474527	4.465667	0.106261	1408.622978	385.377022	1.415115	3.995645	1854
G225|G225.mRNA.1007.1	G225|G225.mRNA.11370.1	0.005060	0.436131	0.011601	198.351364	77.648636	7.733162	0.379006	276
G225|G225.mRNA.1004.1	G225|G225.mRNA.12269.1	0.109553	0.485186	0.225795	187.999439	91.000561	8.000422	0.696216	291
G225|G225.mRNA.1000.1	G225|G225.mRNA.5705.1	0.130502	0.344409	0.378914	1241.571082	477.428918	4.861798	0.569735	1719
G225|G225.mRNA.1011.1	G225|G225.mRNA.12607.1	0.195769	1.413621	0.138488	887.527379	258.472621	2.355967	1.411343	1377
G225|G225.mRNA.998.1	G225|G225.mRNA.595.1	0.360690	3.607832	0.099974	522.214046	122.785954	1.591154	2.936506	702
G225|G225.mRNA.1006.1	G225|G225.mRNA.6945.1	0.744023	4.257529	0.174755	1271.014233	291.985767	1.025501	4.201154	1812
G225|G225.mRNA.999.1	G225|G225.mRNA.13708.1	0.223749	1.127358	0.198472	624.815730	155.184270	2.069676	1.210578	1053
G225|G225.mRNA.1005.1	G225|G225.mRNA.11373.1	0.051080	1.864239	0.027400	1658.140399	426.859601	1.395670	1.266858	2097
G225|G225.mRNA.7404.1	G225|G225.mRNA.8156.1	0.079106	1.431972	0.055243	833.989989	234.010011	2.419953	1.126600	1089
G225|G225.mRNA.7408.1	G225|G225.mRNA.8163.1	0.161442	1.507863	0.107066	1570.429784	460.570216	2.235841	1.400309	2052
G225|G225.mRNA.7407.1	G225|G225.mRNA.13559.1	0.500950	3.772867	0.132777	551.992057	153.007943	1.448010	3.633187	882
G225|G225.mRNA.7414.1	G225|G225.mRNA.8167.1	0.027918	1.957343	0.014263	894.301995	212.698005	1.796477	1.195908	1113
G225|G225.mRNA.7413.1	G225|G225.mRNA.8170.1	0.003344	0.478488	0.006988	299.861316	126.138684	8.903016	0.432101	891
G225|G225.mRNA.7400.1	G225|G225.mRNA.8153.1	0.010337	2.551185	0.004052	194.988501	30.011499	0.722004	1.047740	225
G225|G225.mRNA.7405.1	G225|G225.mRNA.8157.1	0.019820	0.747340	0.026520	768.492877	251.507123	9.012877	0.597625	1053
G225|G225.mRNA.7410.1	G225|G225.mRNA.11081.1	0.454400	3.617893	0.125598	1103.542649	333.457351	1.994317	3.565476	1917
G225|G225.mRNA.7406.1	G225|G225.mRNA.8160.1	0.221505	1.246648	0.177681	956.618991	264.381009	3.784675	1.330433	1251
G225|G225.mRNA.4765.1	G225|G225.mRNA.9118.1	0.502708	3.788164	0.132705	767.839415	156.160585	1.206405	3.173898	1206
G225|G225.mRNA.4763.1	G225|G225.mRNA.5716.1	0.213032	1.745059	0.122077	1413.986799	386.013201	1.923236	1.624735	1953
G225|G225.mRNA.4761.1	G225|G225.mRNA.1370.1	0.632106	3.987144	0.158536	843.392999	203.607001	1.186339	3.853651	1734
G225|G225.mRNA.4766.1	G225|G225.mRNA.8097.1	0.665963	4.894680	0.136059	2512.174374	682.825626	1.622377	4.709134	4245
G225|G225.mRNA.4768.1	G225|G225.mRNA.9117.1	0.306974	2.753498	0.111485	221.695818	39.304182	1.224973	2.026193	270
G225|G225.mRNA.4762.1	G225|G225.mRNA.5717.1	0.021112	0.229073	0.092164	324.344267	113.655733	2.783820	0.225227	438
G225|G225.mRNA.4769.1	G225|G225.mRNA.3637.1	0.016588	0.700965	0.023664	1691.577824	369.422176	1.345858	0.417775	2073
G225|G225.mRNA.4757.1	G225|G225.mRNA.4110.1	0.252496	5.047933	0.050020	3155.369528	837.630472	1.269370	3.775373	4593
G225|G225.mRNA.4758.1	G225|G225.mRNA.10595.1	0.000000	0.497098	0.000010	242.857036	87.142964	4.469311	0.393805	330
G225|G225.mRNA.4759.1	G225|G225.mRNA.5720.1	0.150051	1.128771	0.132933	1663.431010	535.568990	3.333411	1.165258	2247
G225|G225.mRNA.790.1	G225|G225.mRNA.804.1	0.437053	2.104016	0.207723	519.549554	176.450446	2.242508	2.578987	828
G225|G225.mRNA.6346.1	G225|G225.mRNA.10355.1	0.000000	0.000000	99.000000	429.682251	149.317749	4.600000	0.000000	834
G225|G225.mRNA.3885.1	G225|G225.mRNA.4443.1	0.302049	2.156818	0.140044	359.659321	99.340679	3.307828	2.110421	837
G225|G225.mRNA.3897.1	G225|G225.mRNA.8324.1	0.007699	0.841083	0.009154	261.284282	50.715718	0.689470	0.429499	315
G225|G225.mRNA.3891.1	G225|G225.mRNA.8322.1	0.417670	3.584530	0.116520	559.194288	148.805712	2.294306	3.249819	1041
G225|G225.mRNA.3895.1	G225|G225.mRNA.8323.1	0.125707	1.384621	0.090788	1593.412090	479.587910	2.473710	1.250869	2184
G225|G225.mRNA.3889.1	G225|G225.mRNA.1898.1	0.941328	1.987285	0.473675	733.572856	199.427144	1.970179	3.494698	2100
G225|G225.mRNA.3893.1	G225|G225.mRNA.8321.1	0.105673	1.398095	0.075584	602.689242	135.310758	3.043303	1.027909	765
G225|G225.mRNA.3890.1	G225|G225.mRNA.8318.1	0.201022	1.292897	0.155482	1913.844424	555.155576	3.668330	1.339591	2934
G225|G225.mRNA.227.1	G225|G225.mRNA.9073.1	0.493736	3.846372	0.128364	653.236829	168.763171	1.908417	3.546178	933
G225|G225.mRNA.1726.1	G225|G225.mRNA.11442.1	0.408981	3.726106	0.109761	636.240475	143.759525	1.247277	3.061053	1332
G225|G225.mRNA.1731.1	G225|G225.mRNA.6816.1	0.026989	0.770844	0.035012	831.100610	293.899390	5.449156	0.663949	1125
G225|G225.mRNA.1727.1	G225|G225.mRNA.11929.1	0.298681	3.637280	0.082117	619.297023	127.702977	1.096642	2.608288	1440
G225|G225.mRNA.280.1	G225|G225.mRNA.10134.1	0.114024	0.786850	0.144912	324.831930	89.168070	3.021558	0.776816	453
G225|G225.mRNA.2858.1	G225|G225.mRNA.12180.1	0.273906	1.202926	0.227700	805.913983	202.086017	3.288520	1.380475	1137
G225|G225.mRNA.883.1	G225|G225.mRNA.8570.1	0.000000	0.000000	99.000000	664.337545	226.662455	4.600000	0.000000	1878
G225|G225.mRNA.5308.1	G225|G225.mRNA.466.1	0.312269	1.714590	0.182125	391.092176	85.907824	0.992652	1.694483	477
G225|G225.mRNA.5301.1	G225|G225.mRNA.3753.1	0.509572	1.071201	0.475702	504.357522	179.642478	1.618143	1.971227	891
G225|G225.mRNA.5292.1	G225|G225.mRNA.6161.1	0.850472	4.764217	0.178512	2264.195103	573.804897	1.013038	4.925333	3228
G225|G225.mRNA.5321.1	G225|G225.mRNA.3222.1	0.138629	1.155934	0.119928	3582.613802	1100.386198	2.488897	1.133009	4806
G225|G225.mRNA.5295.1	G225|G225.mRNA.12847.1	0.240018	1.401626	0.171243	792.026329	212.973671	2.554827	1.458537	1179
G225|G225.mRNA.5293.1	G225|G225.mRNA.13993.1	0.075412	3.416434	0.022073	2175.408563	695.591437	3.740447	2.654643	3204
G225|G225.mRNA.5310.1	G225|G225.mRNA.11871.1	0.581147	3.482172	0.166892	394.155349	103.844651	1.207784	3.558236	555
G225|G225.mRNA.5303.1	G225|G225.mRNA.3846.1	0.484553	1.879287	0.257839	2475.626476	836.373524	2.084278	2.510287	3792
G225|G225.mRNA.5306.1	G225|G225.mRNA.13971.1	0.025191	0.365291	0.068962	471.307928	158.692072	3.289985	0.332579	825
G225|G225.mRNA.5291.1	G225|G225.mRNA.5528.1	0.188025	1.142974	0.164505	727.324694	184.675306	2.169014	1.144192	1176
G225|G225.mRNA.5317.1	G225|G225.mRNA.3219.1	0.273229	4.372169	0.062493	1141.791575	340.208425	1.324167	3.642549	1674
G225|G225.mRNA.5309.1	G225|G225.mRNA.1576.1	0.022327	2.766656	0.008070	182.000175	39.999825	0.686431	1.550395	222
G225|G225.mRNA.5296.1	G225|G225.mRNA.4076.1	0.674856	3.969156	0.170025	1370.413711	381.586289	1.540873	4.177068	2394
G225|G225.mRNA.5294.1	G225|G225.mRNA.13992.1	0.072196	0.837237	0.086231	400.761089	106.238911	3.568440	0.697518	633
G225|G225.mRNA.5315.1	G225|G225.mRNA.8956.1	0.302232	3.703340	0.081611	550.538733	139.461267	1.020085	2.968969	774
G225|G225.mRNA.5312.1	G225|G225.mRNA.1577.1	0.161433	1.741661	0.092689	523.045227	205.954773	3.341908	1.823622	1431
G225|G225.mRNA.5302.1	G225|G225.mRNA.13788.1	0.268322	1.617089	0.165929	359.147561	114.852439	2.165526	1.785403	477
G225|G225.mRNA.5298.1	G225|G225.mRNA.3751.1	0.457842	1.724029	0.265565	484.696805	130.303195	1.523667	2.178347	1335
G225|G225.mRNA.5304.1	G225|G225.mRNA.4063.1	0.325428	4.203022	0.077427	671.792411	207.207589	1.409546	3.718492	885
G225|G225.mRNA.13634.1	G225|G225.mRNA.2595.1	0.096181	0.856730	0.112266	628.025429	187.974571	4.203643	0.814146	921
G225|G225.mRNA.13670.1	G225|G225.mRNA.6030.1	0.105860	1.317818	0.080330	4250.363785	1536.636215	4.706225	1.283023	6939
G225|G225.mRNA.13617.1	G225|G225.mRNA.12325.1	0.214668	4.067786	0.052773	943.280173	226.719827	1.031860	2.883949	1179
G225|G225.mRNA.13674.1	G225|G225.mRNA.6027.1	0.123053	1.297372	0.094848	1171.429468	406.570532	4.568707	1.276846	1677
G225|G225.mRNA.13613.1	G225|G225.mRNA.4689.1	0.208965	2.556083	0.081752	789.612170	212.387830	2.432585	2.119408	1002
G225|G225.mRNA.13620.1	G225|G225.mRNA.4729.1	0.040984	0.999385	0.041009	137.943912	27.056088	1.422205	0.594417	174
G225|G225.mRNA.13595.1	G225|G225.mRNA.4747.1	0.214901	2.386450	0.090050	1197.848345	347.151655	2.755578	2.108502	1635
G225|G225.mRNA.13563.1	G225|G225.mRNA.13562.1	0.225267	1.738744	0.129557	1166.909961	318.090039	1.238395	1.648370	1608
G225|G225.mRNA.13605.1	G225|G225.mRNA.14159.1	0.879654	2.253935	0.390275	1863.422586	554.577414	1.421283	3.584551	5604
G225|G225.mRNA.13609.1	G225|G225.mRNA.4737.1	0.017298	0.613848	0.028179	965.691237	372.308763	4.674112	0.549877	1347
G225|G225.mRNA.13591.1	G225|G225.mRNA.4751.1	0.002339	0.830683	0.002816	428.217126	111.782874	4.383518	0.521432	540
G225|G225.mRNA.13586.1	G225|G225.mRNA.2581.1	0.459388	1.786180	0.257190	1031.881460	315.118540	2.483854	2.309339	1788
G225|G225.mRNA.13579.1	G225|G225.mRNA.11233.1	0.205296	2.130860	0.096344	693.808686	203.191314	1.739353	1.924442	924
G225|G225.mRNA.13664.1	G225|G225.mRNA.6033.1	0.082120	1.165235	0.070475	1836.154956	548.845044	2.824387	0.994110	2421
G225|G225.mRNA.13647.1	G225|G225.mRNA.2270.1	0.428052	3.214413	0.133167	710.783467	177.216533	1.434662	2.952364	912
G225|G225.mRNA.13602.1	G225|G225.mRNA.13805.1	0.393170	3.928372	0.100085	651.739051	188.260949	1.169547	3.556440	1053
G225|G225.mRNA.13600.1	G225|G225.mRNA.10282.1	0.239916	4.769844	0.050299	2139.873745	578.126255	1.384120	3.610334	2808
G225|G225.mRNA.13684.1	G225|G225.mRNA.6019.1	0.142103	0.867280	0.163850	849.683003	299.316997	1.964117	0.993040	1242
G225|G225.mRNA.13657.1	G225|G225.mRNA.5971.1	0.089727	0.947409	0.094708	1756.128019	607.871981	3.755352	0.930808	2397
