SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G673|G673.mRNA.13320.1	G673|G673.mRNA.11324.1	0.325457	4.199413	0.077501	902.785296	270.214704	1.581578	3.653609	1476
G673|G673.mRNA.7445.1	G673|G673.mRNA.11350.1	0.252498	1.629689	0.154936	929.190638	303.809362	1.693608	1.775507	1293
G673|G673.mRNA.7444.1	G673|G673.mRNA.8278.1	0.363452	3.263672	0.111363	369.400370	77.599630	1.174887	2.600800	642
G673|G673.mRNA.7432.1	G673|G673.mRNA.1663.1	0.553293	1.975057	0.280140	808.137949	271.862051	1.703460	2.733555	1146
G673|G673.mRNA.7433.1	G673|G673.mRNA.6356.1	0.258293	1.442233	0.179093	1210.246691	424.753309	1.926371	1.697600	3027
G673|G673.mRNA.7435.1	G673|G673.mRNA.4537.1	0.083463	1.012714	0.082415	494.035740	156.964260	2.218957	0.922551	747
G673|G673.mRNA.7446.1	G673|G673.mRNA.169.1	0.178589	2.374411	0.075214	828.159650	248.840350	3.453388	2.057799	1077
G673|G673.mRNA.7436.1	G673|G673.mRNA.5304.1	0.631191	2.923134	0.215930	799.574300	256.425700	1.342570	3.563213	1122
G673|G673.mRNA.7438.1	G673|G673.mRNA.11347.1	0.173792	0.810005	0.214557	404.621129	129.378871	1.792192	0.983806	630
G673|G673.mRNA.7443.1	G673|G673.mRNA.9316.1	0.348748	4.427692	0.078765	1145.650143	366.349857	1.928221	4.011166	1539
G673|G673.mRNA.7430.1	G673|G673.mRNA.4540.1	0.077303	2.283243	0.033857	150.004181	20.995819	0.770132	1.044462	171
G673|G673.mRNA.7434.1	G673|G673.mRNA.6012.1	0.631087	3.821588	0.165137	610.722532	163.277468	1.504941	3.912396	1830
G673|G673.mRNA.10494.1	G673|G673.mRNA.12090.1	0.151297	0.625853	0.241745	421.717409	130.282591	3.268142	0.789904	1170
