SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N163|N163.mRNA.4168.1	N163|N163.mRNA.11579.1	0.003962	0.038375	0.103241	506.150960	213.849040	4.600000	0.042549	720
N163|N163.mRNA.4169.1	N163|N163.mRNA.11578.1	0.009344	0.092697	0.100802	1616.345198	606.654802	4.558816	0.096273	2223
N163|N163.mRNA.4163.1	N163|N163.mRNA.8512.1	0.359543	2.092069	0.171860	2610.493471	749.506529	1.441918	2.238038	4107
N163|N163.mRNA.4166.1	N163|N163.mRNA.3743.1	0.081312	0.236588	0.343687	162.699124	53.300876	2.405370	0.358885	1179
N163|N163.mRNA.4161.1	N163|N163.mRNA.9468.1	0.477817	2.804021	0.170404	970.509950	235.490050	1.037375	2.796132	1485
N163|N163.mRNA.4171.1	N163|N163.mRNA.11576.1	0.004849	0.076020	0.063788	620.725189	168.274811	1.268860	0.060084	1545
N163|N163.mRNA.4165.1	N163|N163.mRNA.11580.1	0.007398	0.074070	0.099884	1494.209160	416.790840	2.655827	0.065818	1914
N163|N163.mRNA.4164.1	N163|N163.mRNA.1305.1	0.002329	0.030760	0.075717	430.111788	166.888212	5.029009	0.030830	597
N163|N163.mRNA.4155.1	N163|N163.mRNA.12503.1	0.011143	0.026048	0.427784	994.543937	352.456063	2.656427	0.045130	1353
N163|N163.mRNA.4158.1	N163|N163.mRNA.7323.1	0.415675	2.976051	0.139673	2309.008922	639.991078	1.442465	2.913980	3201
N163|N163.mRNA.4170.1	N163|N163.mRNA.11577.1	0.000000	0.037475	0.000010	333.323577	137.676423	4.600000	0.032862	471
N163|N163.mRNA.4159.1	N163|N163.mRNA.3666.1	0.521759	4.840704	0.107786	2670.589430	635.410570	1.117539	4.055570	4380
N163|N163.mRNA.2882.1	N163|N163.mRNA.2886.1	0.000000	0.073179	0.000010	187.891591	58.108409	2.757611	0.051858	246
N163|N163.mRNA.2880.1	N163|N163.mRNA.2885.1	0.001788	0.001469	1.217089	1679.773688	681.226312	4.600000	0.005089	2361
N163|N163.mRNA.2879.1	N163|N163.mRNA.2884.1	0.000000	0.000000	99.000000	455.124645	180.875355	4.600000	0.000000	636
N163|N163.mRNA.2878.1	N163|N163.mRNA.710.1	0.000000	0.000000	99.000000	237.785514	86.214486	4.600000	0.000000	324
N163|N163.mRNA.801.1	N163|N163.mRNA.9045.1	0.000000	0.043523	0.000010	117.578625	47.421375	4.600000	0.037526	432
N163|N163.mRNA.769.1	N163|N163.mRNA.4069.1	0.000000	0.031011	0.000010	645.654010	263.345990	4.600000	0.026952	3468
N163|N163.mRNA.1919.1	N163|N163.mRNA.2563.1	0.013098	0.075833	0.172729	1155.707921	437.292079	4.518023	0.090959	1608
N163|N163.mRNA.1918.1	N163|N163.mRNA.2428.1	0.003233	0.000000	99.000000	310.294719	166.705281	4.600000	0.006309	753
N163|N163.mRNA.11458.1	N163|N163.mRNA.11456.1	0.244166	0.339183	0.719865	802.448065	253.551935	2.202179	0.800941	1458
N163|N163.mRNA.11455.1	N163|N163.mRNA.11457.1	0.020147	0.091429	0.220363	1182.527162	347.472838	2.184561	0.109008	1536
N163|N163.mRNA.11468.1	N163|N163.mRNA.3766.1	0.002508	0.082079	0.030558	798.764209	272.235791	1.845302	0.068203	1071
N163|N163.mRNA.11438.1	N163|N163.mRNA.3685.1	0.008706	0.109535	0.079477	462.260721	170.739279	5.117140	0.107707	1845
N163|N163.mRNA.11462.1	N163|N163.mRNA.7220.1	0.209646	4.386722	0.047791	1297.125500	346.874500	0.972274	3.272954	1758
N163|N163.mRNA.11460.1	N163|N163.mRNA.8218.1	0.482745	2.000151	0.241354	874.023678	229.976322	1.367614	2.396518	1368
N163|N163.mRNA.11444.1	N163|N163.mRNA.11716.1	0.625078	3.386994	0.184553	322.531797	91.468203	1.420980	3.705868	486
N163|N163.mRNA.11461.1	N163|N163.mRNA.8267.1	0.843869	2.948738	0.286180	740.994583	219.005417	1.601390	3.972161	1344
N163|N163.mRNA.11450.1	N163|N163.mRNA.13917.1	0.256344	2.352388	0.108972	3227.313085	867.686915	1.271024	2.101420	5109
