SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G228|G228.mRNA.488.1	G228|G228.mRNA.6266.1	0.006395	0.083040	0.077012	628.206479	271.793521	10.421696	0.088624	1041
G228|G228.mRNA.487.1	G228|G228.mRNA.10076.1	0.001746	0.026129	0.066837	573.286416	194.713584	4.600000	0.023784	771
G228|G228.mRNA.7872.1	G228|G228.mRNA.9680.1	0.006458	0.040036	0.161316	1088.547933	360.452067	1.264856	0.044433	2109
G228|G228.mRNA.7873.1	G228|G228.mRNA.9679.1	0.008828	0.080340	0.109878	799.097001	250.902999	9.914231	0.077748	1053
G228|G228.mRNA.777.1	G228|G228.mRNA.7930.1	0.003919	0.036128	0.108468	511.705382	199.294618	4.600000	0.038841	3084
G228|G228.mRNA.4659.1	G228|G228.mRNA.3717.1	0.008702	0.080337	0.108326	693.999081	293.000919	7.537710	0.089903	987
G228|G228.mRNA.4653.1	G228|G228.mRNA.11376.1	0.177343	4.778207	0.037115	1412.823213	363.176787	1.286341	3.354541	1812
G228|G228.mRNA.4662.1	G228|G228.mRNA.3720.1	0.037512	0.065921	0.569045	328.413970	112.586030	3.564082	0.134295	513
G228|G228.mRNA.4661.1	G228|G228.mRNA.3719.1	0.005904	0.092180	0.064046	1275.622260	380.377740	1.988865	0.077164	1656
G228|G228.mRNA.4657.1	G228|G228.mRNA.3715.1	0.006307	0.051929	0.121459	796.098726	220.901274	1.280875	0.048651	1020
G228|G228.mRNA.4655.1	G228|G228.mRNA.3713.1	0.000000	0.044044	0.000010	210.904157	47.095843	0.430113	0.024120	258
G228|G228.mRNA.4648.1	G228|G228.mRNA.12266.1	0.341596	1.897095	0.180062	1364.457958	444.542042	1.367954	2.171528	1890
G228|G228.mRNA.4658.1	G228|G228.mRNA.3716.1	0.010733	0.069271	0.154944	563.208398	105.791602	0.438584	0.059969	699
G228|G228.mRNA.4647.1	G228|G228.mRNA.4685.1	0.014058	0.064218	0.218902	502.964553	214.035447	7.449984	0.087094	1017
G228|G228.mRNA.4660.1	G228|G228.mRNA.3718.1	0.003113	0.181421	0.017158	322.014952	88.985048	1.920358	0.125154	537
G228|G228.mRNA.4664.1	G228|G228.mRNA.3722.1	0.002992	0.052514	0.056974	335.001754	78.998246	1.263788	0.037325	2757
G228|G228.mRNA.4663.1	G228|G228.mRNA.3721.1	0.004315	0.048194	0.089540	464.973597	216.026403	10.987747	0.054703	681
G228|G228.mRNA.4646.1	G228|G228.mRNA.4686.1	0.000000	0.000000	99.000000	223.183409	82.816591	4.600000	0.000000	306
G228|G228.mRNA.4654.1	G228|G228.mRNA.11899.1	0.083047	0.609301	0.136298	363.343127	110.656873	2.404462	0.617708	504
G228|G228.mRNA.4656.1	G228|G228.mRNA.3714.1	0.018516	0.107946	0.171534	355.414148	85.585852	1.247326	0.107617	441
G228|G228.mRNA.4649.1	G228|G228.mRNA.12268.1	0.194059	2.239000	0.086672	1626.758404	407.241596	1.273514	1.810474	2040
G228|G228.mRNA.1914.1	G228|G228.mRNA.9452.1	0.287347	3.218326	0.089285	253.953112	73.046888	1.390051	2.826252	963
G228|G228.mRNA.1910.1	G228|G228.mRNA.1135.1	0.000000	0.023869	0.000010	328.304859	127.695141	4.600000	0.020053	456
G228|G228.mRNA.1912.1	G228|G228.mRNA.1133.1	0.017512	0.069374	0.252434	637.463903	244.536097	8.132127	0.095673	882
G228|G228.mRNA.1913.1	G228|G228.mRNA.12015.1	0.459003	3.348312	0.137085	707.562550	192.437450	1.239189	3.230379	1092
G228|G228.mRNA.1911.1	G228|G228.mRNA.264.1	0.023735	0.038960	0.609227	921.404371	278.595629	2.823785	0.081810	1449
G228|G228.mRNA.2968.1	G228|G228.mRNA.3608.1	0.006456	0.029428	0.219365	155.696428	69.303572	4.600000	0.040595	225
G228|G228.mRNA.2972.1	G228|G228.mRNA.9924.1	0.000000	0.000000	99.000000	322.789835	112.210165	4.600000	0.000000	435
G228|G228.mRNA.2974.1	G228|G228.mRNA.9926.1	0.000000	0.000000	99.000000	564.876090	215.123910	4.600000	0.000000	1326
G228|G228.mRNA.2969.1	G228|G228.mRNA.3607.1	0.004070	0.056648	0.071843	492.763032	185.236968	6.334484	0.055304	678
G228|G228.mRNA.2971.1	G228|G228.mRNA.9923.1	0.000000	0.000000	99.000000	825.567324	341.432676	4.600000	0.000000	1167
G228|G228.mRNA.2970.1	G228|G228.mRNA.3606.1	0.005993	0.074494	0.080447	335.266489	99.733511	3.233747	0.065095	435
G228|G228.mRNA.2973.1	G228|G228.mRNA.9925.1	0.000000	0.000000	99.000000	683.546957	276.453043	4.600000	0.000000	960
G228|G228.mRNA.8521.1	G228|G228.mRNA.2222.1	0.076894	0.292028	0.263311	1124.334025	375.665975	3.508724	0.392319	1533
G228|G228.mRNA.8515.1	G228|G228.mRNA.2213.1	0.049134	0.225435	0.217950	594.156971	164.843029	1.085903	0.262271	3447
G228|G228.mRNA.8520.1	G228|G228.mRNA.2218.1	0.034763	0.110641	0.314200	647.903367	207.096633	1.937785	0.159427	1884
G228|G228.mRNA.8518.1	G228|G228.mRNA.2217.1	0.011100	0.103207	0.107549	1272.058476	449.941524	2.188212	0.105499	1752
G228|G228.mRNA.8524.1	G228|G228.mRNA.1458.1	0.010546	0.110730	0.095240	3199.380891	1009.619109	2.165765	0.103732	5214
G228|G228.mRNA.8517.1	G228|G228.mRNA.2216.1	0.021044	0.147244	0.142921	1455.138534	422.861466	3.409805	0.148380	1893
G228|G228.mRNA.8523.1	G228|G228.mRNA.2225.1	0.007834	0.159935	0.048985	770.384031	264.615969	4.151248	0.140165	1089
G228|G228.mRNA.1019.1	G228|G228.mRNA.4833.1	0.000000	0.027726	0.000010	187.524166	73.475834	4.600000	0.023416	318
G228|G228.mRNA.1018.1	G228|G228.mRNA.4834.1	0.000000	0.096982	0.000010	319.716181	67.283819	0.874883	0.050584	387
G228|G228.mRNA.454.1	G228|G228.mRNA.9472.1	0.000000	0.000000	99.000000	138.704660	47.295340	4.600000	0.000000	3522
G228|G228.mRNA.456.1	G228|G228.mRNA.9470.1	0.000000	0.014539	0.000010	401.100947	138.899053	4.600000	0.011219	540
G228|G228.mRNA.458.1	G228|G228.mRNA.12864.1	0.418373	3.958516	0.105689	722.018356	195.981644	1.216184	3.522450	2001
G228|G228.mRNA.455.1	G228|G228.mRNA.9471.1	0.024349	0.043666	0.557618	751.645979	214.354021	1.790094	0.085906	978
G228|G228.mRNA.4683.1	G228|G228.mRNA.3522.1	0.002310	0.010033	0.230256	433.655983	100.344017	4.600000	0.011284	1974
G228|G228.mRNA.4681.1	G228|G228.mRNA.8418.1	0.603695	4.239708	0.142391	1094.870379	285.129621	1.298060	4.064857	1662
G228|G228.mRNA.4680.1	G228|G228.mRNA.2256.1	0.018496	0.088675	0.208587	821.282409	315.717591	3.221644	0.113950	1137
G228|G228.mRNA.4671.1	G228|G228.mRNA.7632.1	0.007305	0.067563	0.108124	550.261131	124.738869	1.027928	0.055322	675
G228|G228.mRNA.4678.1	G228|G228.mRNA.2252.1	0.011771	0.095651	0.123059	1284.634895	404.365105	2.174632	0.095558	1701
G228|G228.mRNA.4676.1	G228|G228.mRNA.4674.1	0.006441	0.088646	0.072659	779.638353	291.361647	2.699644	0.086414	1953
G228|G228.mRNA.4679.1	G228|G228.mRNA.2254.1	0.241743	0.503236	0.480377	334.750173	97.249827	1.378468	0.901827	576
