SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N169|N169.mRNA.452.1	N169|N169.mRNA.5623.1	0.459402	2.078477	0.221028	244.316449	100.683551	1.343958	2.795721	2307
N169|N169.mRNA.469.1	N169|N169.mRNA.3759.1	0.657532	2.934894	0.224039	589.136012	211.863988	2.050983	3.779677	1158
N169|N169.mRNA.460.1	N169|N169.mRNA.2419.1	0.393380	4.031319	0.097581	717.040218	215.959782	1.647521	3.706341	4584
N169|N169.mRNA.465.1	N169|N169.mRNA.5347.1	0.487564	3.758228	0.129733	1080.114842	332.885158	1.315761	3.774275	1788
N169|N169.mRNA.463.1	N169|N169.mRNA.4884.1	0.400641	3.226845	0.124159	274.118642	73.881358	0.933210	3.001957	1005
N169|N169.mRNA.455.1	N169|N169.mRNA.7963.1	0.314488	4.438970	0.070847	1365.099416	371.900584	0.863201	3.592681	1851
N169|N169.mRNA.466.1	N169|N169.mRNA.814.1	1.004965	4.186807	0.240031	985.288874	265.711126	1.067181	5.042354	1686
N169|N169.mRNA.456.1	N169|N169.mRNA.3720.1	0.108186	1.925367	0.056190	759.981174	200.018826	1.110147	1.460402	966
N169|N169.mRNA.444.1	N169|N169.mRNA.7086.1	0.437164	1.611970	0.271198	929.900428	342.099572	2.101276	2.259370	1386
N169|N169.mRNA.451.1	N169|N169.mRNA.5274.1	0.239223	2.711011	0.088241	750.563269	251.436731	1.682345	2.578442	1050
N169|N169.mRNA.443.1	N169|N169.mRNA.8330.1	0.294877	4.155067	0.070968	801.299351	254.700649	1.277699	3.677793	1062
N169|N169.mRNA.454.1	N169|N169.mRNA.3732.1	0.117056	2.149543	0.054456	564.877759	176.122241	1.580651	1.800424	777
N169|N169.mRNA.450.1	N169|N169.mRNA.4882.1	0.569615	2.112279	0.269669	352.346006	79.653994	1.091574	2.562175	498
N169|N169.mRNA.1612.1	N169|N169.mRNA.4135.1	0.219387	2.113967	0.103780	483.666944	143.333056	1.451454	1.957472	1008
N169|N169.mRNA.1607.1	N169|N169.mRNA.1605.1	0.050182	0.327314	0.153314	535.883080	160.116920	1.192432	0.341811	1314
N169|N169.mRNA.1610.1	N169|N169.mRNA.4238.1	0.369604	1.718327	0.215095	1243.814356	385.185644	1.478103	2.065549	2040
N169|N169.mRNA.1613.1	N169|N169.mRNA.1606.1	0.436125	0.746002	0.584617	349.635803	106.364197	1.576935	1.525216	837
N169|N169.mRNA.1619.1	N169|N169.mRNA.8244.1	0.719487	4.158030	0.173035	917.291022	255.708978	1.091164	4.407223	1467
N169|N169.mRNA.1616.1	N169|N169.mRNA.3797.1	0.592436	3.232783	0.183259	1169.880847	348.119153	1.117930	3.593820	4011
N169|N169.mRNA.1615.1	N169|N169.mRNA.9426.1	0.447339	2.469246	0.181164	986.730663	285.269337	1.298628	2.702366	1398
N169|N169.mRNA.1312.1	N169|N169.mRNA.257.1	0.000000	0.000000	99.000000	1428.087493	542.912507	4.600000	0.000000	1971
N169|N169.mRNA.1602.1	N169|N169.mRNA.3263.1	0.180067	0.598933	0.300646	345.347495	131.652505	4.847695	0.887024	1239
N169|N169.mRNA.3287.1	N169|N169.mRNA.965.1	0.611104	2.413991	0.253151	477.961608	173.038392	1.524755	3.270956	732
N169|N169.mRNA.3298.1	N169|N169.mRNA.3299.1	0.283753	1.606632	0.176613	700.689180	238.310820	1.786763	1.858467	990
N169|N169.mRNA.3306.1	N169|N169.mRNA.4609.1	0.293115	1.389477	0.210953	742.632419	262.367581	2.058103	1.738000	2208
N169|N169.mRNA.3319.1	N169|N169.mRNA.8092.1	0.175883	0.777526	0.226209	200.090696	75.909304	1.978166	1.024066	285
N169|N169.mRNA.3303.1	N169|N169.mRNA.9314.1	0.480994	4.170287	0.115338	883.077825	259.922175	1.246876	3.959856	1392
N169|N169.mRNA.3315.1	N169|N169.mRNA.9463.1	0.460304	3.064994	0.150181	501.168260	95.831740	0.741056	2.635243	624
N169|N169.mRNA.3334.1	N169|N169.mRNA.3302.1	0.171610	2.449932	0.070047	1112.391658	330.608342	1.199076	2.080802	1479
N169|N169.mRNA.3308.1	N169|N169.mRNA.1827.1	0.594802	2.686689	0.221389	231.225538	83.774462	1.358001	3.453423	387
N169|N169.mRNA.3297.1	N169|N169.mRNA.6294.1	0.001690	0.131808	0.012822	1184.883095	189.116905	0.472372	0.058799	1374
N169|N169.mRNA.3322.1	N169|N169.mRNA.7097.1	0.603870	2.309718	0.261448	1292.084537	396.915463	1.431527	3.014235	2457
N169|N169.mRNA.3329.1	N169|N169.mRNA.8688.1	0.738453	4.014587	0.183943	727.804802	211.195198	0.950066	4.425915	1026
N169|N169.mRNA.3324.1	N169|N169.mRNA.3323.1	0.166474	0.337463	0.493310	569.036679	168.963321	1.657550	0.616864	1131
N169|N169.mRNA.3307.1	N169|N169.mRNA.7547.1	0.128349	2.058677	0.062345	2045.840097	675.159903	1.680143	1.821960	2811
N169|N169.mRNA.3318.1	N169|N169.mRNA.9315.1	0.283410	4.250336	0.066679	946.801016	289.198984	1.455907	3.634771	1275
N169|N169.mRNA.3295.1	N169|N169.mRNA.7543.1	0.090823	1.645467	0.055196	5112.796527	1505.203473	1.509248	1.333239	6684
N169|N169.mRNA.3332.1	N169|N169.mRNA.5949.1	0.330520	2.222939	0.148686	729.414831	254.585169	1.574864	2.460408	1005
N169|N169.mRNA.3335.1	N169|N169.mRNA.8091.1	0.025399	0.929965	0.027311	1682.561534	417.438466	1.403675	0.615626	2103
N169|N169.mRNA.3330.1	N169|N169.mRNA.7550.1	0.534329	2.496392	0.214041	388.533903	142.466097	1.748033	3.182238	822
N169|N169.mRNA.3293.1	N169|N169.mRNA.7540.1	0.213109	1.151009	0.185149	305.793162	84.206838	1.088286	1.246846	399
N169|N169.mRNA.3338.1	N169|N169.mRNA.567.1	0.000000	0.000000	99.000000	1133.792461	468.207539	4.600000	0.000000	1605
N169|N169.mRNA.3305.1	N169|N169.mRNA.9503.1	0.636670	1.762667	0.361197	605.699518	210.300482	1.876269	2.780589	879
N169|N169.mRNA.3286.1	N169|N169.mRNA.2537.1	0.042185	0.163451	0.258092	707.247334	309.752666	9.927589	0.237359	3162
N169|N169.mRNA.3320.1	N169|N169.mRNA.6096.1	0.499943	4.389060	0.113907	1074.042619	347.957381	1.158161	4.354780	1854
N169|N169.mRNA.3337.1	N169|N169.mRNA.2666.1	0.787075	3.484389	0.225886	637.363047	193.636953	1.210346	4.246783	1746
N169|N169.mRNA.3336.1	N169|N169.mRNA.4395.1	0.647582	2.372231	0.272984	237.678112	80.321888	2.429505	3.249605	417
N169|N169.mRNA.1903.1	N169|N169.mRNA.790.1	0.019642	0.251170	0.078202	395.702361	171.297639	11.282772	0.268768	801
N169|N169.mRNA.1894.1	N169|N169.mRNA.6497.1	0.457045	4.285979	0.106637	1064.725595	303.274405	1.311524	3.917666	1968
N169|N169.mRNA.1904.1	N169|N169.mRNA.791.1	0.420895	2.295074	0.183391	1769.186482	564.813518	1.590779	2.623305	3723
N169|N169.mRNA.1898.1	N169|N169.mRNA.1446.1	0.215266	4.213231	0.051093	1032.760410	275.239590	1.285511	3.169647	1518
N169|N169.mRNA.1895.1	N169|N169.mRNA.394.1	0.872832	2.067724	0.422122	1049.511233	324.488767	1.505402	3.465067	1593
N169|N169.mRNA.1892.1	N169|N169.mRNA.5588.1	0.004332	0.585588	0.007397	463.101871	79.898129	0.538919	0.269577	543
N169|N169.mRNA.1897.1	N169|N169.mRNA.8313.1	0.720787	2.526121	0.285333	1638.998280	458.001720	1.057013	3.345259	2577
N169|N169.mRNA.1893.1	N169|N169.mRNA.7620.1	0.217667	3.780556	0.057575	481.415379	154.584621	1.318205	3.250963	651
N169|N169.mRNA.1906.1	N169|N169.mRNA.5244.1	0.706195	2.253714	0.313347	1265.426912	399.573088	1.343169	3.232723	1863
N169|N169.mRNA.1902.1	N169|N169.mRNA.2145.1	0.142452	4.085291	0.034870	973.926355	232.073645	0.929798	2.703548	1224
N169|N169.mRNA.1890.1	N169|N169.mRNA.3968.1	0.360556	4.306470	0.083724	1104.325240	311.674760	1.180841	3.687265	2778
N169|N169.mRNA.1901.1	N169|N169.mRNA.2143.1	0.328521	1.503334	0.218528	998.463333	363.536667	1.929288	1.926285	1479
N169|N169.mRNA.1888.1	N169|N169.mRNA.3967.1	0.078422	1.332018	0.058875	188.195903	54.804097	1.514074	1.083442	1629
N169|N169.mRNA.1900.1	N169|N169.mRNA.8504.1	0.829162	1.974885	0.419853	1536.676240	431.323760	1.347521	3.240805	2547
N169|N169.mRNA.2524.1	N169|N169.mRNA.4585.1	0.079678	0.091481	0.870979	244.794901	76.205099	1.971460	0.247441	1065
N169|N169.mRNA.697.1	N169|N169.mRNA.2286.1	0.868226	4.179710	0.207724	903.791361	263.208639	1.543808	4.845324	1347
N169|N169.mRNA.542.1	N169|N169.mRNA.737.1	0.000000	0.000000	99.000000	206.058091	72.941909	4.600000	0.000000	279
N169|N169.mRNA.541.1	N169|N169.mRNA.736.1	0.000000	0.000000	99.000000	785.262559	318.737441	4.600000	0.000000	1104
N169|N169.mRNA.538.1	N169|N169.mRNA.5464.1	0.770617	3.757901	0.205066	645.297412	188.702588	0.686606	4.339578	1746
N169|N169.mRNA.540.1	N169|N169.mRNA.735.1	0.000000	0.000000	99.000000	585.433825	224.566175	4.600000	0.000000	810
N169|N169.mRNA.5232.1	N169|N169.mRNA.1309.1	0.000000	0.002531	0.000010	1056.243732	395.756268	4.600000	0.002070	1554
N169|N169.mRNA.3607.1	N169|N169.mRNA.9071.1	0.223780	1.516091	0.147604	1766.603081	651.396919	2.434178	1.715767	3495
N169|N169.mRNA.3615.1	N169|N169.mRNA.5168.1	0.627192	2.445082	0.256512	2037.314895	599.685105	1.168259	3.121804	3339
N169|N169.mRNA.3605.1	N169|N169.mRNA.4321.1	0.305860	1.734433	0.176346	1481.329592	510.670408	1.411273	2.016269	2094
N169|N169.mRNA.3608.1	N169|N169.mRNA.3990.1	0.168284	2.399006	0.070147	1038.659597	302.340403	1.238316	2.013660	2787
N169|N169.mRNA.3609.1	N169|N169.mRNA.8383.1	0.248706	2.469973	0.100692	543.680636	119.319364	0.922678	1.945395	744
N169|N169.mRNA.3616.1	N169|N169.mRNA.6329.1	0.272016	4.416049	0.061597	1235.293418	360.706582	1.327931	3.625784	1860
N169|N169.mRNA.3612.1	N169|N169.mRNA.8239.1	0.748169	3.145710	0.237838	1790.064041	540.935959	1.053007	3.913640	4458
N169|N169.mRNA.4521.1	N169|N169.mRNA.2719.1	0.353585	2.336703	0.151318	369.663328	125.336672	1.788480	2.567163	798
N169|N169.mRNA.4519.1	N169|N169.mRNA.1285.1	0.711248	4.124229	0.172456	745.559328	244.440672	1.646591	4.661839	1239
