SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
AYI70|AYI70_g1	AYI70|AYI70_g11475	0.265691	1.722958	0.154207	842.066007	249.933993	2.743626	1.797680	1092
AYI70|AYI70_g3	AYI70|AYI70_g5443	0.722202	4.365732	0.165425	1228.698879	337.301121	1.278917	4.520948	1701
AYI70|AYI70_g10	AYI70|AYI70_g1146	0.805812	3.200541	0.251774	571.570881	157.429119	1.589766	3.968877	792
AYI70|AYI70_g19	AYI70|AYI70_g6910	0.064662	0.058805	1.099596	259.373821	106.626179	3.496311	0.188868	480
AYI70|AYI70_g31	AYI70|AYI70_g10149	0.827700	4.160221	0.198956	892.542883	256.457117	1.306415	4.714558	1179
AYI70|AYI70_g33	AYI70|AYI70_g5082	0.125855	0.584474	0.215330	341.696309	123.303691	2.655587	0.742399	465
AYI70|AYI70_g39	AYI70|AYI70_g8075	0.083137	0.120637	0.689150	623.075844	210.924156	1.414173	0.277864	951
AYI70|AYI70_g40	AYI70|AYI70_g7026	0.221582	0.220776	1.003650	338.501091	108.498909	2.453434	0.664159	981
AYI70|AYI70_g41	AYI70|AYI70_g3009	0.089017	0.079784	1.115716	419.267428	144.732572	2.155309	0.259942	2061
AYI70|AYI70_g42	AYI70|AYI70_g8378	0.308437	4.487119	0.068738	1400.440754	396.559246	1.796237	3.691747	2532
AYI70|AYI70_g43	AYI70|AYI70_g8311	0.392818	99.000000	0.003968	772.196714	169.803286	0.678130	54.502734	1179
AYI70|AYI70_g44	AYI70|AYI70_g3351	0.792630	4.366407	0.181529	1405.395218	337.604782	1.259273	4.454523	1974
AYI70|AYI70_g45	AYI70|AYI70_g2542	0.370297	3.802595	0.097380	593.805501	159.194499	1.410400	3.287794	855
AYI70|AYI70_g48	AYI70|AYI70_g12208	0.907940	1.941243	0.467711	1191.709236	320.290764	2.154572	3.380481	2667
AYI70|AYI70_g55	AYI70|AYI70_g281	0.044757	0.087391	0.512146	760.215380	271.784620	3.600065	0.167954	1908
AYI70|AYI70_g58	AYI70|AYI70_g2321	0.081327	0.160293	0.507362	501.428932	143.571068	3.322133	0.296712	1260
AYI70|AYI70_g61	AYI70|AYI70_g12430	0.102277	0.089625	1.141172	215.604551	78.395449	3.017824	0.296710	318
AYI70|AYI70_g69	AYI70|AYI70_g9367	0.090384	0.310315	0.291266	364.802099	109.197901	2.434261	0.423152	897
AYI70|AYI70_g70	AYI70|AYI70_g11343	0.063676	0.147627	0.431330	828.413728	260.586272	3.374701	0.251293	1254
AYI70|AYI70_g75	AYI70|AYI70_g11422	0.061685	0.492328	0.125293	582.802145	149.197855	1.375728	0.448380	732
AYI70|AYI70_g76	AYI70|AYI70_g4344	0.047261	0.135604	0.348527	1256.485403	426.514597	2.038202	0.208949	2292
AYI70|AYI70_g77	AYI70|AYI70_g11387	0.348344	3.158808	0.110277	2238.537243	713.462757	1.868544	3.082797	3006
AYI70|AYI70_g79	AYI70|AYI70_g357	0.378140	4.021473	0.094030	818.856962	213.143038	0.848605	3.391835	1275
AYI70|AYI70_g97	AYI70|AYI70_g4544	0.365123	3.559346	0.102581	484.900739	115.099261	2.101092	2.933632	873
AYI70|AYI70_g100	AYI70|AYI70_g2609	0.664551	3.428818	0.193813	410.286101	96.713899	1.484194	3.575564	744
AYI70|AYI70_g107	AYI70|AYI70_g2303	0.778373	5.097696	0.152691	3859.906367	895.093633	1.271991	4.774362	8550
AYI70|AYI70_g108	AYI70|AYI70_g6946	0.696108	4.381375	0.158879	1113.589735	344.410265	1.144011	4.699936	1740
AYI70|AYI70_g109	AYI70|AYI70_g3661	0.047207	0.361132	0.130719	1961.012750	573.987250	2.154078	0.354862	2535
AYI70|AYI70_g116	AYI70|AYI70_g5100	0.541255	4.623112	0.117076	2116.603726	475.396274	1.040905	3.869714	3273
AYI70|AYI70_g117	AYI70|AYI70_g9031	0.469432	5.120627	0.091675	3295.116547	922.883453	1.460407	4.461291	4557
AYI70|AYI70_g122	AYI70|AYI70_g9337	0.344603	0.480345	0.717406	972.565522	338.434478	1.685949	1.138934	3885
AYI70|AYI70_g123	AYI70|AYI70_g7346	0.161352	0.174912	0.922479	662.420582	246.579418	3.901837	0.495092	1290
AYI70|AYI70_g126	AYI70|AYI70_g5429	0.961402	2.178570	0.441300	742.985717	193.014283	1.575310	3.637189	1065
AYI70|AYI70_g130	AYI70|AYI70_g8636	0.571142	2.153366	0.265232	872.794939	231.205061	1.359508	2.707497	1179
AYI70|AYI70_g137	AYI70|AYI70_g8826	0.737356	3.517451	0.209628	491.153889	108.846111	0.917300	3.725081	657
AYI70|AYI70_g141	AYI70|AYI70_g768	0.634025	4.323788	0.146637	1106.044593	318.955407	1.336542	4.379697	1632
