SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Gilper1|Gilper1_100941	Gilper1|Gilper1_546696	0.199387	4.239661	0.047029	1061.888264	285.111736	1.716751	3.163705	1389
Gilper1|Gilper1_10246	Gilper1|Gilper1_539512	0.000000	0.027133	0.000010	664.315067	262.684933	4.600000	0.023066	927
Gilper1|Gilper1_103935	Gilper1|Gilper1_544915	0.644634	1.776118	0.362945	323.758050	102.241950	2.511111	2.748585	522
Gilper1|Gilper1_10502	Gilper1|Gilper1_561266	0.815658	2.429031	0.335796	1068.918734	308.081266	1.241883	3.529872	3213
Gilper1|Gilper1_105506	Gilper1|Gilper1_641938	0.473707	2.357910	0.200901	629.047194	150.952806	1.048893	2.515066	1359
Gilper1|Gilper1_106079	Gilper1|Gilper1_569767	0.039913	0.709621	0.056246	900.748791	233.251209	1.395676	0.532994	1182
Gilper1|Gilper1_10777	Gilper1|Gilper1_468598	0.282967	1.815298	0.155879	767.293333	231.706667	1.790704	1.915122	1074
Gilper1|Gilper1_107819	Gilper1|Gilper1_513081	0.576763	4.366576	0.132086	1423.319238	337.680762	1.254485	3.910438	2667
Gilper1|Gilper1_109404	Gilper1|Gilper1_547299	0.687433	4.201144	0.163630	1118.160825	270.839175	1.386577	4.117700	1884
Gilper1|Gilper1_109903	Gilper1|Gilper1_528209	0.587190	1.439240	0.407986	709.866220	184.133780	1.534917	2.288050	975
Gilper1|Gilper1_11020	Gilper1|Gilper1_506093	0.001572	0.056464	0.027832	636.991418	239.008582	4.600000	0.049646	876
Gilper1|Gilper1_113533	Gilper1|Gilper1_538574	0.317628	3.681332	0.086281	551.571626	135.428374	1.051630	2.942145	756
Gilper1|Gilper1_114832	Gilper1|Gilper1_499775	0.415287	4.294218	0.096708	1373.375420	306.624580	1.389121	3.369746	1809
Gilper1|Gilper1_115048	Gilper1|Gilper1_546917	0.574582	2.025522	0.283671	480.025650	131.974350	1.530636	2.662408	765
Gilper1|Gilper1_116455	Gilper1|Gilper1_551438	0.553908	1.760996	0.314542	358.262342	100.737658	2.144430	2.456490	1362
Gilper1|Gilper1_117316	Gilper1|Gilper1_525181	0.930578	2.708165	0.343620	1287.993518	362.006482	1.700783	3.961732	2367
Gilper1|Gilper1_117348	Gilper1|Gilper1_464764	0.388539	3.061853	0.126897	282.708237	59.291763	1.274291	2.556015	363
Gilper1|Gilper1_117852	Gilper1|Gilper1_520993	0.889090	2.307322	0.385334	1155.788296	332.211704	1.176849	3.617175	1944
Gilper1|Gilper1_119818	Gilper1|Gilper1_532173	0.701971	1.972550	0.355870	1167.818222	323.181778	1.515430	2.932127	1899
Gilper1|Gilper1_120333	Gilper1|Gilper1_540836	0.558102	0.995361	0.560703	349.274114	94.725886	1.683868	1.954168	477
Gilper1|Gilper1_123114	Gilper1|Gilper1_469682	0.565568	4.430347	0.127658	1423.350770	367.649230	1.396605	4.076742	2373
Gilper1|Gilper1_125913	Gilper1|Gilper1_544764	0.009675	0.016430	0.588882	520.401031	184.598969	3.033708	0.034332	1161
Gilper1|Gilper1_126118	Gilper1|Gilper1_577919	0.346305	4.221576	0.082032	1125.680875	278.319125	1.170298	3.343534	1944
Gilper1|Gilper1_128388	Gilper1|Gilper1_604543	1.045631	4.912405	0.212855	2699.844824	699.155176	1.390480	5.523013	3741
Gilper1|Gilper1_129114	Gilper1|Gilper1_553216	0.579833	4.085593	0.141921	1044.840666	269.159334	1.222144	3.893855	1566
Gilper1|Gilper1_12923	Gilper1|Gilper1_602680	0.364046	1.592174	0.228647	441.247852	158.752148	4.282566	2.066978	2856
Gilper1|Gilper1_12924	Gilper1|Gilper1_569021	0.727203	2.943998	0.247012	1064.502342	351.497658	2.247190	3.832453	1470
Gilper1|Gilper1_129455	Gilper1|Gilper1_209223	0.538053	4.237744	0.126967	1284.616188	284.383812	1.211747	3.625884	2721
Gilper1|Gilper1_129647	Gilper1|Gilper1_636270	0.065505	0.103789	0.631132	624.473630	230.526370	4.301772	0.227481	1449
Gilper1|Gilper1_130215	Gilper1|Gilper1_465574	0.088587	0.146108	0.606311	284.563511	78.436489	1.834456	0.303048	501
Gilper1|Gilper1_13062	Gilper1|Gilper1_633665	0.009747	0.220043	0.044297	516.878138	197.121862	4.688345	0.203418	720
Gilper1|Gilper1_131252	Gilper1|Gilper1_446146	0.001257	0.009735	0.129070	796.508019	310.491981	4.600000	0.010904	1221
Gilper1|Gilper1_131581	Gilper1|Gilper1_551251	0.227877	1.644910	0.138535	750.121934	254.878066	2.621418	1.761752	1617
Gilper1|Gilper1_131718	Gilper1|Gilper1_551405	0.791307	4.286454	0.184606	1181.533260	303.466740	1.127998	4.516669	1674
Gilper1|Gilper1_135478	Gilper1|Gilper1_78163	0.556971	3.854025	0.144517	648.505942	170.494058	1.593525	3.729991	1002
Gilper1|Gilper1_136443	Gilper1|Gilper1_464475	0.458440	4.261313	0.107582	1239.537260	293.462740	1.132863	3.559275	2016
Gilper1|Gilper1_136776	Gilper1|Gilper1_572332	0.347798	2.881150	0.120715	1171.997184	259.002816	1.026940	2.418960	1491
Gilper1|Gilper1_137692	Gilper1|Gilper1_474490	0.320785	1.657131	0.193579	950.412917	270.587083	1.873967	1.850802	1473
Gilper1|Gilper1_137758	Gilper1|Gilper1_575681	0.044965	0.073183	0.614424	436.757582	145.242418	3.985184	0.156021	1317
Gilper1|Gilper1_139751	Gilper1|Gilper1_548585	0.770771	3.702585	0.208171	577.679107	139.320893	1.046225	4.021363	801
Gilper1|Gilper1_140628	Gilper1|Gilper1_513835	0.265874	1.550560	0.171470	1266.044090	350.955910	1.205874	1.634112	1647
Gilper1|Gilper1_141756	Gilper1|Gilper1_461075	0.444119	3.792426	0.117107	658.949374	157.050626	1.223170	3.265644	873
Gilper1|Gilper1_142378	Gilper1|Gilper1_535905	0.517475	4.687057	0.110405	1948.293103	517.706897	1.185935	4.178485	3027
Gilper1|Gilper1_143221	Gilper1|Gilper1_542116	0.107703	0.721365	0.149304	179.718802	75.281198	3.569370	0.866606	693
Gilper1|Gilper1_144924	Gilper1|Gilper1_561002	0.702749	4.408742	0.159399	1586.790531	357.209469	1.198663	4.151174	2199
Gilper1|Gilper1_146701	Gilper1|Gilper1_540220	0.066113	0.783651	0.084365	355.744422	76.255578	1.054028	0.578312	435
Gilper1|Gilper1_146974	Gilper1|Gilper1_470696	0.430886	1.477995	0.291534	490.962038	127.037962	1.641263	1.938399	780
Gilper1|Gilper1_150370	Gilper1|Gilper1_502022	0.699041	4.329457	0.161462	1178.624620	321.375380	1.340592	4.430576	1596
Gilper1|Gilper1_150458	Gilper1|Gilper1_530880	0.537663	3.651160	0.147258	574.911721	130.088279	1.353377	3.336518	1176
Gilper1|Gilper1_151087	Gilper1|Gilper1_188277	0.667559	4.235223	0.157621	1171.570268	283.429732	1.163527	4.087588	2148
Gilper1|Gilper1_151774	Gilper1|Gilper1_554338	0.845476	2.455148	0.344368	741.862227	203.137773	1.419225	3.574475	1764
Gilper1|Gilper1_153392	Gilper1|Gilper1_538886	0.570603	4.400673	0.129663	1341.613088	353.386912	1.370751	4.107378	2694
Gilper1|Gilper1_153570	Gilper1|Gilper1_544071	0.600146	4.067820	0.147535	952.269978	226.730022	1.160052	3.801012	1449
Gilper1|Gilper1_153785	Gilper1|Gilper1_523928	0.455989	3.756702	0.121380	606.254635	149.745365	1.562940	3.329343	912
Gilper1|Gilper1_154653	Gilper1|Gilper1_525388	0.513137	4.278764	0.119926	1334.628783	300.371217	0.998749	3.614798	1836
Gilper1|Gilper1_155398	Gilper1|Gilper1_526464	0.262065	2.668872	0.098193	2206.342026	553.657974	1.549587	2.234615	2937
Gilper1|Gilper1_157016	Gilper1|Gilper1_538938	0.762566	4.083496	0.186743	1196.481279	231.518721	1.008113	3.902944	1896
Gilper1|Gilper1_157174	Gilper1|Gilper1_513886	0.452066	3.332517	0.135653	400.940111	85.059889	1.452227	2.868611	582
Gilper1|Gilper1_158371	Gilper1|Gilper1_524120	0.864995	2.929428	0.295278	954.442790	248.557210	1.396103	3.874611	1683
Gilper1|Gilper1_160446	Gilper1|Gilper1_162069	0.023536	0.016773	1.403198	347.131342	180.868658	14.104540	0.063657	528
Gilper1|Gilper1_160920	Gilper1|Gilper1_524902	0.459636	2.659781	0.172810	586.597996	160.402004	1.387986	2.796208	1005
Gilper1|Gilper1_163917	Gilper1|Gilper1_508262	0.702966	4.113207	0.170905	845.125585	240.874415	1.386066	4.378068	2079
Gilper1|Gilper1_166236	Gilper1|Gilper1_563586	0.898256	4.174742	0.215165	995.529129	261.470871	1.234885	4.739413	1890
Gilper1|Gilper1_166383	Gilper1|Gilper1_563050	0.341671	1.758789	0.194265	1082.897339	285.102661	1.587819	1.911031	1416
Gilper1|Gilper1_168833	Gilper1|Gilper1_523076	0.327037	3.657964	0.089404	531.726125	131.273875	1.760817	2.959679	780
Gilper1|Gilper1_169731	Gilper1|Gilper1_594629	0.514264	4.959615	0.103690	2750.420161	744.579839	1.275829	4.383925	4380
Gilper1|Gilper1_169973	Gilper1|Gilper1_44807	0.436925	3.459469	0.126298	415.251738	100.748262	1.627659	3.081217	633
Gilper1|Gilper1_170681	Gilper1|Gilper1_42708	0.009129	0.090018	0.101411	440.956308	165.043692	4.600000	0.093477	606
Gilper1|Gilper1_171073	Gilper1|Gilper1_517046	0.315914	1.665345	0.189699	881.161190	273.838810	1.969891	1.907551	1200
Gilper1|Gilper1_17269	Gilper1|Gilper1_92570	0.256519	4.182559	0.061331	1049.789689	264.210311	1.374192	3.137823	1551
Gilper1|Gilper1_173348	Gilper1|Gilper1_482036	0.433953	1.207040	0.359518	616.636888	157.363112	1.473584	1.773392	1056
Gilper1|Gilper1_173381	Gilper1|Gilper1_532550	0.189887	3.173041	0.059844	312.233139	68.766861	1.011571	2.184953	384
Gilper1|Gilper1_174537	Gilper1|Gilper1_539384	0.326053	2.141178	0.152278	771.115528	194.884472	1.701611	2.076731	996
Gilper1|Gilper1_17471	Gilper1|Gilper1_465214	0.446178	1.706516	0.261455	683.258002	213.741998	2.063976	2.239494	969
Gilper1|Gilper1_174917	Gilper1|Gilper1_472221	0.866295	3.841316	0.225520	714.370749	167.629251	1.514902	4.295146	1173
Gilper1|Gilper1_175354	Gilper1|Gilper1_478767	0.794651	4.354537	0.182488	1362.696510	332.303490	1.412117	4.477692	3276
Gilper1|Gilper1_17623	Gilper1|Gilper1_534243	0.428623	5.034179	0.085143	3080.590416	822.409584	1.188369	4.197209	4863
Gilper1|Gilper1_17779	Gilper1|Gilper1_480102	0.037695	0.221963	0.169827	869.084912	258.915088	2.297558	0.239974	1176
Gilper1|Gilper1_17832	Gilper1|Gilper1_545200	0.259769	3.535687	0.073471	464.474942	111.525058	0.988245	2.682156	639
Gilper1|Gilper1_179328	Gilper1|Gilper1_522817	0.504368	2.551723	0.197658	682.937559	172.062441	1.537886	2.749148	1050
Gilper1|Gilper1_180364	Gilper1|Gilper1_551359	0.531533	3.575924	0.148642	494.328245	117.671755	1.391379	3.350673	684
Gilper1|Gilper1_181650	Gilper1|Gilper1_586522	0.680959	2.388982	0.285041	692.863154	210.136846	1.925830	3.235297	1338
Gilper1|Gilper1_182242	Gilper1|Gilper1_510877	0.644416	4.604549	0.139952	1969.225549	463.774451	1.118518	4.197871	3141
Gilper1|Gilper1_185940	Gilper1|Gilper1_375999	0.453505	3.872003	0.117124	740.369889	174.630111	1.129864	3.317803	1566
Gilper1|Gilper1_186223	Gilper1|Gilper1_581843	0.359336	3.314032	0.108429	319.010927	82.989073	1.780831	2.907914	567
Gilper1|Gilper1_186622	Gilper1|Gilper1_551695	0.954926	4.159075	0.229601	1099.934487	256.065513	0.995351	4.679981	2106
Gilper1|Gilper1_187178	Gilper1|Gilper1_478861	0.198874	2.966897	0.067031	208.759232	52.240768	1.218533	2.258733	702
Gilper1|Gilper1_19283	Gilper1|Gilper1_580808	0.636995	4.061532	0.156836	795.162825	224.837175	1.639879	4.175583	1203
Gilper1|Gilper1_192955	Gilper1|Gilper1_548237	0.026886	0.721225	0.037278	309.758600	122.241400	4.131176	0.670080	435
