SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
IGS-99-880|IGS-99-880.mRNA.1.1	IGS-99-880|IGS-99-880.mRNA.16225.1	0.000000	0.000000	99.000000	825.815331	254.184669	4.600000	0.000000	1080
IGS-99-880|IGS-99-880.mRNA.199.1	IGS-99-880|IGS-99-880.mRNA.198.1	0.002755	0.018429	0.149508	3272.842266	660.157734	0.404528	0.016158	4365
IGS-99-880|IGS-99-880.mRNA.272.1	IGS-99-880|IGS-99-880.mRNA.273.1	0.009573	0.003614	2.648674	1156.476872	277.523128	0.983407	0.025259	1767
IGS-99-880|IGS-99-880.mRNA.255.1	IGS-99-880|IGS-99-880.mRNA.257.1	0.000000	0.000000	99.000000	221.174980	78.825020	4.600000	0.000000	300
IGS-99-880|IGS-99-880.mRNA.208.1	IGS-99-880|IGS-99-880.mRNA.209.1	0.000000	0.000000	99.000000	1429.865651	514.134349	4.600000	0.000000	1944
IGS-99-880|IGS-99-880.mRNA.81.1	IGS-99-880|IGS-99-880.mRNA.80.1	0.000000	0.000000	99.000000	3167.800657	1089.199343	4.600000	0.000000	4782
IGS-99-880|IGS-99-880.mRNA.325.1	IGS-99-880|IGS-99-880.mRNA.326.1	0.069741	0.119570	0.583264	651.513276	98.486724	0.714373	0.228852	789
IGS-99-880|IGS-99-880.mRNA.236.1	IGS-99-880|IGS-99-880.mRNA.20641.1	0.021002	0.305305	0.068789	1805.556750	774.443250	6.056758	0.319024	2583
IGS-99-880|IGS-99-880.mRNA.25.1	IGS-99-880|IGS-99-880.mRNA.24.1	0.000407	0.000000	99.000000	2456.546432	819.453568	4.600000	0.000916	3414
IGS-99-880|IGS-99-880.mRNA.38.1	IGS-99-880|IGS-99-880.mRNA.20637.1	0.018025	0.495527	0.036376	338.034987	126.965013	7.902373	0.445211	471
IGS-99-880|IGS-99-880.mRNA.188.1	IGS-99-880|IGS-99-880.mRNA.14613.1	0.031984	1.099712	0.029084	751.263457	196.736543	1.957752	0.760703	999
IGS-99-880|IGS-99-880.mRNA.343.1	IGS-99-880|IGS-99-880.mRNA.344.1	0.000764	0.000000	99.000000	1309.072810	490.927190	4.600000	0.001668	1851
IGS-99-880|IGS-99-880.mRNA.187.1	IGS-99-880|IGS-99-880.mRNA.271.1	0.321219	3.156292	0.101771	1720.451699	517.548301	2.564090	2.930530	2253
IGS-99-880|IGS-99-880.mRNA.147.1	IGS-99-880|IGS-99-880.mRNA.146.1	0.000000	0.000000	99.000000	480.805776	149.194224	4.600000	0.000000	630
IGS-99-880|IGS-99-880.mRNA.156.1	IGS-99-880|IGS-99-880.mRNA.157.1	0.019594	0.028648	0.683978	844.993771	202.006229	0.588460	0.064023	1449
IGS-99-880|IGS-99-880.mRNA.44.1	IGS-99-880|IGS-99-880.mRNA.43.1	0.000000	0.000000	99.000000	646.750673	238.249327	4.600000	0.000000	1020
IGS-99-880|IGS-99-880.mRNA.196.1	IGS-99-880|IGS-99-880.mRNA.3844.1	0.032564	0.234995	0.138575	738.750536	167.249464	0.920850	0.209801	909
IGS-99-880|IGS-99-880.mRNA.35.1	IGS-99-880|IGS-99-880.mRNA.19290.1	0.546666	4.479557	0.122036	1569.418832	392.581168	1.455809	4.000823	2163
IGS-99-880|IGS-99-880.mRNA.241.1	IGS-99-880|IGS-99-880.mRNA.242.1	0.000000	0.000000	99.000000	3203.680834	1293.319166	4.600000	0.000000	4497
IGS-99-880|IGS-99-880.mRNA.320.1	IGS-99-880|IGS-99-880.mRNA.6761.1	0.479465	4.150347	0.115524	871.897031	253.102969	1.793157	3.916025	1581
IGS-99-880|IGS-99-880.mRNA.281.1	IGS-99-880|IGS-99-880.mRNA.14419.1	0.067215	0.147572	0.455476	648.751897	263.248103	5.336917	0.271231	1326
