SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N171|N171.mRNA.871.1	N171|N171.mRNA.2949.1	0.287091	2.998632	0.095741	1791.959200	638.040800	1.479418	2.997166	2616
N171|N171.mRNA.863.1	N171|N171.mRNA.8556.1	0.219769	3.529723	0.062262	345.358295	110.641705	1.460104	3.068643	807
N171|N171.mRNA.866.1	N171|N171.mRNA.2961.1	0.187726	1.964437	0.095562	897.876943	302.123057	1.862523	1.905142	1242
N171|N171.mRNA.861.1	N171|N171.mRNA.6599.1	0.401280	4.167334	0.096292	782.099049	258.900951	1.476282	4.013740	1254
N171|N171.mRNA.857.1	N171|N171.mRNA.9304.1	0.570055	1.963341	0.290350	1222.327499	406.672501	1.479660	2.753647	1749
N171|N171.mRNA.868.1	N171|N171.mRNA.2946.1	0.087707	3.060205	0.028660	1003.704412	313.295588	1.792985	2.384465	1317
N171|N171.mRNA.872.1	N171|N171.mRNA.7986.1	0.118884	2.079255	0.057176	872.691765	273.308235	1.685297	1.759233	1152
N171|N171.mRNA.869.1	N171|N171.mRNA.6005.1	0.040178	0.461771	0.087007	396.693696	146.306304	11.098422	0.461316	552
N171|N171.mRNA.855.1	N171|N171.mRNA.3305.1	0.615067	3.017277	0.203848	1049.580392	321.419608	1.112912	3.534736	1755
N171|N171.mRNA.862.1	N171|N171.mRNA.4467.1	0.579649	3.889641	0.149024	565.214227	178.785773	0.938302	4.125154	1035
N171|N171.mRNA.7668.1	N171|N171.mRNA.9449.1	0.387173	2.038968	0.189887	435.294918	170.705082	1.759159	2.557409	648
N171|N171.mRNA.7669.1	N171|N171.mRNA.6853.1	0.408534	2.487089	0.164262	746.509619	261.490381	1.749186	2.843226	1122
N171|N171.mRNA.7659.1	N171|N171.mRNA.2389.1	0.580384	1.610669	0.360337	801.208139	320.791861	3.551609	2.624860	1206
N171|N171.mRNA.7657.1	N171|N171.mRNA.2732.1	0.482245	3.925952	0.122835	529.345551	187.654449	1.798654	4.150613	1275
N171|N171.mRNA.7662.1	N171|N171.mRNA.2859.1	0.424735	4.387782	0.096799	984.634815	347.365185	1.112375	4.374711	1461
N171|N171.mRNA.7670.1	N171|N171.mRNA.3285.1	0.331677	4.246657	0.078103	1301.688739	441.311261	1.958052	3.968739	1836
N171|N171.mRNA.7667.1	N171|N171.mRNA.1954.1	0.248960	3.404419	0.073128	278.381792	93.618208	1.585230	3.129205	942
N171|N171.mRNA.7655.1	N171|N171.mRNA.2735.1	0.139991	1.837569	0.076182	1856.124881	666.875119	1.226423	1.766075	2733
N171|N171.mRNA.7654.1	N171|N171.mRNA.2736.1	0.475131	3.655103	0.129991	564.644265	206.355735	1.989388	3.978722	1326
N171|N171.mRNA.114.1	N171|N171.mRNA.1343.1	0.000000	0.000000	99.000000	470.372001	195.627999	4.600000	0.000000	666
N171|N171.mRNA.107.1	N171|N171.mRNA.4584.1	0.530916	3.577129	0.148419	905.543271	276.456729	1.372109	3.730174	2124
N171|N171.mRNA.106.1	N171|N171.mRNA.1516.1	0.561783	3.956209	0.142000	650.620138	195.379862	1.581406	4.037132	1329
N171|N171.mRNA.100.1	N171|N171.mRNA.4498.1	0.005974	1.545931	0.003864	336.192548	71.807452	0.314202	0.831013	408
N171|N171.mRNA.104.1	N171|N171.mRNA.776.1	0.836138	2.120077	0.394390	409.661399	133.338601	1.492384	3.454263	660
N171|N171.mRNA.108.1	N171|N171.mRNA.3536.1	0.829289	1.811390	0.457819	330.190787	104.809213	1.902316	3.197751	555
N171|N171.mRNA.99.1	N171|N171.mRNA.711.1	0.008697	1.845618	0.004712	231.632456	77.367544	1.925834	1.405877	345
N171|N171.mRNA.113.1	N171|N171.mRNA.1342.1	0.000000	0.000000	99.000000	470.831820	222.168180	4.600000	0.000000	693
N171|N171.mRNA.97.1	N171|N171.mRNA.5540.1	0.263142	1.276557	0.206134	1150.311920	409.688080	2.183198	1.587856	1566
N171|N171.mRNA.112.1	N171|N171.mRNA.1341.1	0.000000	0.000000	99.000000	740.040748	315.959252	4.600000	0.000000	1056
N171|N171.mRNA.91.1	N171|N171.mRNA.7047.1	0.778549	1.926270	0.404174	685.518825	229.481175	1.416367	3.199190	1047
N171|N171.mRNA.2119.1	N171|N171.mRNA.995.1	0.000000	0.000000	99.000000	241.361123	76.638877	4.600000	0.000000	318
