SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G231|G231.mRNA.1871.1	G231|G231.mRNA.8525.1	0.365150	99.000000	0.003688	1941.713425	290.286575	1.066789	39.579823	3798
G231|G231.mRNA.1847.1	G231|G231.mRNA.4350.1	0.529121	4.747990	0.111441	3566.476447	561.523553	1.251038	3.309016	4938
G231|G231.mRNA.1898.1	G231|G231.mRNA.3110.1	0.270788	3.940366	0.068722	1167.704036	191.295964	1.042526	2.361979	1611
G231|G231.mRNA.1836.1	G231|G231.mRNA.2442.1	0.000000	0.452719	0.000010	298.502552	76.497448	4.600000	0.277055	411
G231|G231.mRNA.1885.1	G231|G231.mRNA.8049.1	0.343174	4.513255	0.076037	2601.377652	410.622348	1.501054	2.735028	4056
G231|G231.mRNA.1882.1	G231|G231.mRNA.4704.1	0.104855	0.297703	0.352213	988.259947	208.740053	3.545911	0.415455	2181
G231|G231.mRNA.1815.1	G231|G231.mRNA.2980.1	0.537359	2.817857	0.190698	260.174131	42.825869	2.131054	2.579051	354
G231|G231.mRNA.1855.1	G231|G231.mRNA.5062.1	0.743649	3.633523	0.204663	778.935099	127.064901	1.603536	3.446845	1026
G231|G231.mRNA.1824.1	G231|G231.mRNA.4214.1	0.450771	2.720385	0.165701	367.393386	37.606614	1.362533	1.984554	570
G231|G231.mRNA.1833.1	G231|G231.mRNA.3078.1	0.385178	99.000000	0.003891	509.141683	54.858317	1.447083	29.931297	2364
G231|G231.mRNA.1844.1	G231|G231.mRNA.7174.1	0.414354	3.900175	0.106240	1240.685342	181.314658	1.012412	2.576459	1551
G231|G231.mRNA.1841.1	G231|G231.mRNA.7873.1	0.330353	1.780312	0.185559	387.261790	74.738210	1.737948	1.694742	471
G231|G231.mRNA.1826.1	G231|G231.mRNA.4158.1	0.000000	0.583851	0.000010	250.903642	67.096358	4.214953	0.369569	318
G231|G231.mRNA.1887.1	G231|G231.mRNA.8163.1	0.277987	99.000000	0.002808	1137.882247	170.117753	1.274400	39.353152	2226
G231|G231.mRNA.1867.1	G231|G231.mRNA.1458.1	0.367497	99.000000	0.003712	399.827565	59.172435	1.570536	39.248409	531
