SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G226|G226.mRNA.858.1	G226|G226.mRNA.857.1	0.000000	0.000000	99.000000	480.310137	182.689863	4.600000	0.000000	663
G226|G226.mRNA.8040.1	G226|G226.mRNA.8451.1	0.116175	1.544801	0.075204	666.936509	173.063491	1.420223	1.231536	864
G226|G226.mRNA.8033.1	G226|G226.mRNA.7707.1	0.552499	4.481825	0.123275	1313.230018	393.769982	1.452057	4.376743	2217
G226|G226.mRNA.8025.1	G226|G226.mRNA.7790.1	0.213265	4.546382	0.046909	1538.834232	429.165768	1.180651	3.474591	2004
G226|G226.mRNA.8031.1	G226|G226.mRNA.7715.1	0.185208	0.452228	0.409545	783.478604	290.521396	4.576060	0.772313	1074
G226|G226.mRNA.8055.1	G226|G226.mRNA.7712.1	0.438786	3.704643	0.118442	514.296299	139.703701	1.104681	3.409258	1026
G226|G226.mRNA.8046.1	G226|G226.mRNA.6472.1	0.412926	2.153125	0.191780	1465.507333	424.492667	1.481535	2.411320	2223
G226|G226.mRNA.8030.1	G226|G226.mRNA.7425.1	0.324445	99.000000	0.003277	357.612260	77.387740	0.691987	53.637322	660
G226|G226.mRNA.8047.1	G226|G226.mRNA.7750.1	0.108377	0.902615	0.120071	128.921803	42.078197	2.421023	0.911449	171
G226|G226.mRNA.8022.1	G226|G226.mRNA.7283.1	0.011868	0.552380	0.021485	276.368358	59.631642	1.007593	0.323385	336
G226|G226.mRNA.8052.1	G226|G226.mRNA.8755.1	1.004856	1.310291	0.766896	602.138563	210.861437	2.526733	3.252223	909
G226|G226.mRNA.8044.1	G226|G226.mRNA.8045.1	0.716687	1.669144	0.429374	392.840981	129.159019	1.964353	2.857063	564
G226|G226.mRNA.8058.1	G226|G226.mRNA.1341.1	0.266896	3.684853	0.072430	406.934358	136.065642	2.608870	3.370115	660
G226|G226.mRNA.8056.1	G226|G226.mRNA.1094.1	0.781028	4.331321	0.180321	1312.824938	322.175062	0.914396	4.441829	1926
G226|G226.mRNA.8032.1	G226|G226.mRNA.6486.1	0.613501	4.766377	0.128714	1953.539989	575.460011	1.328169	4.675396	3027
G226|G226.mRNA.8036.1	G226|G226.mRNA.8066.1	0.662478	4.555718	0.145417	1461.458756	434.541244	1.079769	4.664291	2643
G226|G226.mRNA.8037.1	G226|G226.mRNA.6236.1	0.005586	1.248783	0.004473	628.930398	151.069602	1.145284	0.739102	1419
G226|G226.mRNA.8042.1	G226|G226.mRNA.941.1	0.630603	3.741865	0.168526	558.187976	146.812024	1.383717	3.835515	1224
G226|G226.mRNA.8053.1	G226|G226.mRNA.4786.1	0.197530	5.391406	0.036638	511.452436	136.547564	1.735674	3.875974	666
G226|G226.mRNA.8038.1	G226|G226.mRNA.7090.1	0.434890	1.856612	0.234239	663.112041	221.887959	1.421865	2.374036	1161
G226|G226.mRNA.8050.1	G226|G226.mRNA.10588.1	0.653793	1.992554	0.328118	358.383506	100.616494	1.730003	2.841781	522
G226|G226.mRNA.8028.1	G226|G226.mRNA.359.1	0.182483	1.362041	0.133978	1179.873820	293.126180	1.120383	1.251644	1524
G226|G226.mRNA.3004.1	G226|G226.mRNA.9754.1	0.270367	2.375882	0.113796	1216.600623	310.399377	1.372362	2.095090	1539
G226|G226.mRNA.3018.1	G226|G226.mRNA.688.1	0.824856	1.915006	0.430733	1363.246066	403.753934	1.476953	3.221856	2691
G226|G226.mRNA.3016.1	G226|G226.mRNA.3863.1	0.430073	4.266004	0.100814	1060.696031	295.303969	1.455821	3.796338	1758
G226|G226.mRNA.3009.1	G226|G226.mRNA.1383.1	0.431681	4.541580	0.095051	1490.573459	426.426541	1.075562	4.037720	2121
G226|G226.mRNA.3007.1	G226|G226.mRNA.2710.1	0.722296	4.129280	0.174920	902.907856	246.092144	1.177481	4.356004	1368
G226|G226.mRNA.3014.1	G226|G226.mRNA.9838.1	0.263723	4.804812	0.054887	2541.280940	605.719060	1.046526	3.413309	3567
G226|G226.mRNA.2999.1	G226|G226.mRNA.5434.1	0.091592	1.621492	0.056486	414.383076	137.616924	2.474090	1.419015	552
G226|G226.mRNA.3013.1	G226|G226.mRNA.9842.1	0.422008	1.778417	0.237294	744.586803	173.413197	0.961296	2.034713	1122
G226|G226.mRNA.3015.1	G226|G226.mRNA.8741.1	0.512386	2.697445	0.189952	848.120193	246.879807	1.816720	3.015096	1155
G226|G226.mRNA.2997.1	G226|G226.mRNA.6021.1	0.403645	1.949434	0.207057	386.055928	132.944072	3.653846	2.398815	1101
G226|G226.mRNA.3017.1	G226|G226.mRNA.2247.1	0.271088	1.984950	0.136572	751.170515	235.829485	1.532995	2.041772	1152
G226|G226.mRNA.3006.1	G226|G226.mRNA.8673.1	0.228165	1.864171	0.122395	2217.889844	695.110156	1.454718	1.855663	3045
G226|G226.mRNA.3003.1	G226|G226.mRNA.5476.1	0.634860	3.893261	0.163066	591.349369	179.650631	1.469593	4.182300	1146
G226|G226.mRNA.2258.1	G226|G226.mRNA.9492.1	0.129681	1.902217	0.068174	5048.924200	1128.075800	1.139373	1.360173	6207
G226|G226.mRNA.2255.1	G226|G226.mRNA.3339.1	0.000000	0.000000	99.000000	994.271834	430.728166	4.600000	0.000000	2121
G226|G226.mRNA.10421.1	G226|G226.mRNA.4334.1	0.406145	4.400148	0.092302	1176.860121	353.139879	1.254964	3.984006	1572
G226|G226.mRNA.10424.1	G226|G226.mRNA.7625.1	0.553908	1.881596	0.294382	298.294142	94.705858	1.981662	2.621571	543
G226|G226.mRNA.10418.1	G226|G226.mRNA.8408.1	0.709724	3.618276	0.196150	463.492235	124.507765	1.432956	3.976812	657
G226|G226.mRNA.10440.1	G226|G226.mRNA.9604.1	0.715739	3.246740	0.220448	1168.052084	307.947916	1.223985	3.731397	2076
G226|G226.mRNA.10420.1	G226|G226.mRNA.9999.1	0.593138	1.952269	0.303820	1958.776986	633.223014	1.659657	2.775517	3612
G226|G226.mRNA.10441.1	G226|G226.mRNA.4977.1	0.208597	4.290377	0.048620	1242.941730	305.058270	0.859631	3.038932	1749
G226|G226.mRNA.10428.1	G226|G226.mRNA.2926.1	0.762564	4.392061	0.173623	1321.647496	349.352504	1.454555	4.564126	3195
G226|G226.mRNA.10437.1	G226|G226.mRNA.7107.1	0.774073	4.191844	0.184662	2655.669806	623.330194	1.264688	4.271349	3822
G226|G226.mRNA.10426.1	G226|G226.mRNA.8017.1	0.908046	1.851068	0.490552	1639.116936	454.883064	1.345465	3.338701	2643
G226|G226.mRNA.10429.1	G226|G226.mRNA.6226.1	0.536499	3.998054	0.134190	843.409544	206.590456	1.132438	3.652709	1905
G226|G226.mRNA.10438.1	G226|G226.mRNA.5079.1	0.559594	1.589590	0.352037	944.744915	297.255085	1.664567	2.418327	1377
G226|G226.mRNA.10427.1	G226|G226.mRNA.6327.1	0.914732	3.374243	0.271093	1626.726062	464.273938	1.062144	4.382485	3057
G226|G226.mRNA.10433.1	G226|G226.mRNA.9183.1	0.535672	3.157549	0.169648	1630.948123	460.051877	1.223499	3.337576	2268
G226|G226.mRNA.10435.1	G226|G226.mRNA.7154.1	0.359491	2.843799	0.126412	1215.340977	398.659023	1.613134	2.919350	1644
G226|G226.mRNA.10417.1	G226|G226.mRNA.5292.1	0.836558	1.961716	0.426442	1148.324628	393.675372	1.773942	3.371439	2961
G226|G226.mRNA.10432.1	G226|G226.mRNA.5491.1	0.765597	4.584340	0.167003	1630.555118	451.444882	1.211149	4.780871	2778
G226|G226.mRNA.10409.1	G226|G226.mRNA.10310.1	0.476296	3.958296	0.120329	728.075664	195.924336	1.008145	3.643852	1281
G226|G226.mRNA.10430.1	G226|G226.mRNA.8108.1	0.660125	2.713366	0.243286	1200.331733	314.668267	1.347898	3.259760	1860
G226|G226.mRNA.10425.1	G226|G226.mRNA.4306.1	0.620921	4.658935	0.133275	1643.345604	498.654396	1.251127	4.682895	2838
G226|G226.mRNA.10416.1	G226|G226.mRNA.6208.1	0.239298	2.116152	0.113082	1373.514492	396.485508	1.136855	1.979157	1842
G226|G226.mRNA.10414.1	G226|G226.mRNA.7562.1	0.722873	3.489930	0.207131	405.075569	104.924431	1.316213	3.876454	543
G226|G226.mRNA.10410.1	G226|G226.mRNA.5857.1	0.723197	1.656379	0.436613	372.542509	119.457491	1.567860	2.849321	534
G226|G226.mRNA.10422.1	G226|G226.mRNA.195.1	0.684524	3.453858	0.198191	359.002578	99.997422	1.360877	3.863549	5649
G226|G226.mRNA.10434.1	G226|G226.mRNA.3919.1	0.146545	2.448071	0.059862	780.637330	230.362670	1.510404	2.012887	1017
G226|G226.mRNA.1115.1	G226|G226.mRNA.1116.1	0.000000	0.000000	99.000000	348.922354	146.077646	4.600000	0.000000	816
G226|G226.mRNA.4791.1	G226|G226.mRNA.4444.1	0.046477	2.019007	0.023020	333.070169	62.929831	0.826822	1.079817	414
G226|G226.mRNA.4790.1	G226|G226.mRNA.5458.1	0.695116	1.727509	0.402381	902.282108	270.717892	1.584443	2.800149	1227
G226|G226.mRNA.4787.1	G226|G226.mRNA.5725.1	0.348595	4.512783	0.077246	1455.635967	410.364033	1.294856	3.793106	1986
G226|G226.mRNA.7199.1	G226|G226.mRNA.8686.1	0.014090	0.137735	0.102297	3260.788796	1068.211204	2.473564	0.133801	5481
G226|G226.mRNA.8312.1	G226|G226.mRNA.8308.1	0.402036	2.108252	0.190696	401.038126	120.961874	1.165068	2.392241	1413
G226|G226.mRNA.8315.1	G226|G226.mRNA.2143.1	0.483946	4.931888	0.098126	2720.444579	717.555421	1.226073	4.236868	4332
G226|G226.mRNA.8314.1	G226|G226.mRNA.8643.1	0.157496	1.860149	0.084668	1211.207554	363.792446	1.331853	1.652321	3462
G226|G226.mRNA.8306.1	G226|G226.mRNA.6936.1	0.519134	4.390256	0.118247	1157.487315	348.512685	1.211685	4.244923	1866
G226|G226.mRNA.8305.1	G226|G226.mRNA.4750.1	0.004768	0.278385	0.017128	631.296999	130.703001	0.933251	0.155102	762
G226|G226.mRNA.2888.1	G226|G226.mRNA.8636.1	0.825200	4.747725	0.173809	2171.675327	561.324673	0.994314	4.892514	3447
G226|G226.mRNA.6019.1	G226|G226.mRNA.7640.1	0.252472	4.484103	0.056304	1501.032084	394.967916	1.059848	3.401971	2574
G226|G226.mRNA.2317.1	G226|G226.mRNA.10209.1	0.010983	0.226840	0.048416	367.284428	127.715572	4.600000	0.200028	495
G226|G226.mRNA.2318.1	G226|G226.mRNA.6668.1	0.120082	1.375313	0.087313	747.544674	260.455326	2.786402	1.333257	1020
