SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G674|G674.mRNA.10921.1	G674|G674.mRNA.3425.1	0.032493	0.224284	0.144875	440.363542	126.636458	1.875769	0.225986	756
G674|G674.mRNA.6860.1	G674|G674.mRNA.11178.1	0.220685	1.217685	0.181233	772.587924	262.412076	3.251386	1.420389	1089
G674|G674.mRNA.6840.1	G674|G674.mRNA.11935.1	0.115919	1.363213	0.085033	1235.001464	417.998536	1.959467	1.293976	1659
G674|G674.mRNA.6844.1	G674|G674.mRNA.11951.1	0.566330	2.281446	0.248233	1096.794992	295.205008	1.799572	2.790176	2085
G674|G674.mRNA.6841.1	G674|G674.mRNA.11936.1	0.059843	1.207973	0.049540	902.461491	243.538509	2.357197	0.911502	1188
G674|G674.mRNA.6845.1	G674|G674.mRNA.11950.1	0.621575	4.708080	0.132023	1771.575748	532.424252	1.957809	4.697739	2679
G674|G674.mRNA.6853.1	G674|G674.mRNA.5731.1	0.239902	1.612524	0.148774	1655.064673	471.935327	2.452413	1.633372	2421
G674|G674.mRNA.6863.1	G674|G674.mRNA.8212.1	0.217199	3.335117	0.065125	1483.311262	496.688738	3.105687	2.998013	2133
G674|G674.mRNA.6848.1	G674|G674.mRNA.5193.1	0.695880	4.093101	0.170013	899.497049	234.502951	1.014923	4.195201	1659
G674|G674.mRNA.6867.1	G674|G674.mRNA.8207.1	0.010750	0.222695	0.048274	468.551334	107.448666	1.844055	0.150861	627
G674|G674.mRNA.6857.1	G674|G674.mRNA.6858.1	0.078575	0.263680	0.297993	1632.748068	542.251932	2.269037	0.374171	2175
G674|G674.mRNA.6847.1	G674|G674.mRNA.10714.1	0.297171	2.652038	0.112054	2352.380847	692.619153	1.652153	2.498434	3147
G674|G674.mRNA.6854.1	G674|G674.mRNA.11944.1	0.245636	2.043280	0.120216	521.143513	150.856487	1.589952	1.947561	780
G674|G674.mRNA.6861.1	G674|G674.mRNA.4168.1	0.447607	4.351531	0.102862	1301.025702	330.974298	1.263372	3.718003	2034
G674|G674.mRNA.6855.1	G674|G674.mRNA.7450.1	0.556908	3.203252	0.173857	1019.176323	345.823677	2.070122	3.682084	3036
G674|G674.mRNA.6850.1	G674|G674.mRNA.11945.1	0.040676	1.305126	0.031166	1111.621632	346.378368	1.706339	1.023217	1539
G674|G674.mRNA.6856.1	G674|G674.mRNA.12443.1	0.554466	4.072349	0.136154	1040.896535	228.103465	0.880971	3.560423	1626
G674|G674.mRNA.6869.1	G674|G674.mRNA.96.1	0.410592	1.561607	0.262929	567.674601	185.325399	1.531640	2.081626	1356
G674|G674.mRNA.6843.1	G674|G674.mRNA.11952.1	0.006502	0.984135	0.006607	463.687017	115.312983	3.114654	0.603619	579
G674|G674.mRNA.6836.1	G674|G674.mRNA.1081.1	0.349612	2.039134	0.171451	689.168600	219.831400	2.012575	2.274611	1596
G674|G674.mRNA.6849.1	G674|G674.mRNA.11947.1	0.267622	1.481862	0.180599	849.255535	221.744465	1.418219	1.557071	1719
G674|G674.mRNA.6862.1	G674|G674.mRNA.8213.1	0.403191	1.232382	0.327164	1017.036400	335.963600	1.375943	1.827263	1482
G674|G674.mRNA.6852.1	G674|G674.mRNA.10694.1	0.609937	4.022234	0.151641	784.397813	199.602187	1.701319	3.906342	1593
G674|G674.mRNA.10751.1	G674|G674.mRNA.2415.1	0.419210	2.707180	0.154851	392.692810	126.307190	1.888146	2.928076	1302
G674|G674.mRNA.12089.1	G674|G674.mRNA.5375.1	0.011661	0.053452	0.218157	172.850740	58.149260	4.600000	0.066542	969
G674|G674.mRNA.7408.1	G674|G674.mRNA.3695.1	0.032811	1.010831	0.032460	353.320085	111.679915	5.838936	0.803112	744
G674|G674.mRNA.7415.1	G674|G674.mRNA.10588.1	0.047150	1.527421	0.030869	1183.710547	364.289453	3.631854	1.186502	1710
G674|G674.mRNA.7416.1	G674|G674.mRNA.10589.1	0.000000	0.767596	0.000010	136.749388	37.250612	17.284264	0.492990	174
G674|G674.mRNA.7435.1	G674|G674.mRNA.10563.1	0.213022	1.637873	0.130060	941.486944	285.513056	3.074125	1.633720	1707
G674|G674.mRNA.7400.1	G674|G674.mRNA.3688.1	0.459322	3.160905	0.145314	1353.719303	419.280697	2.842535	3.294585	2103
G674|G674.mRNA.7422.1	G674|G674.mRNA.10573.1	0.075192	1.486416	0.050586	315.443599	53.556401	0.848926	0.840048	369
G674|G674.mRNA.7433.1	G674|G674.mRNA.4035.1	0.548948	3.936091	0.139465	736.791424	190.208576	1.446056	3.731840	1098
G674|G674.mRNA.7417.1	G674|G674.mRNA.10680.1	0.075361	1.689886	0.044595	826.189011	247.810989	3.536132	1.343672	1212
G674|G674.mRNA.7404.1	G674|G674.mRNA.3007.1	0.037127	0.725370	0.051184	469.735775	163.264225	4.027335	0.643919	699
G674|G674.mRNA.7419.1	G674|G674.mRNA.12502.1	0.336867	4.141207	0.081345	1033.963031	250.036969	1.413221	3.233091	1563
G674|G674.mRNA.7406.1	G674|G674.mRNA.3696.1	0.245160	2.797213	0.087644	4144.103091	1411.896909	3.546380	2.681071	6426
G674|G674.mRNA.7427.1	G674|G674.mRNA.10596.1	0.098625	3.410187	0.028921	966.027167	287.972833	3.195715	2.577310	1308
G674|G674.mRNA.7412.1	G674|G674.mRNA.6889.1	0.469395	4.149348	0.113125	1241.234147	252.765853	1.224803	3.275990	1536
G674|G674.mRNA.7428.1	G674|G674.mRNA.10603.1	0.008544	0.192072	0.044484	117.706471	62.293529	9.803268	0.216176	180
G674|G674.mRNA.7423.1	G674|G674.mRNA.10575.1	0.099342	0.891809	0.111393	953.449121	273.550879	2.063862	0.828050	1401
G674|G674.mRNA.7425.1	G674|G674.mRNA.10578.1	0.018437	0.613065	0.030074	988.890308	358.109692	3.769369	0.529571	1347
G674|G674.mRNA.7405.1	G674|G674.mRNA.3697.1	0.037532	1.638319	0.022909	758.697510	201.302490	4.340952	1.119603	1152
G674|G674.mRNA.7414.1	G674|G674.mRNA.5464.1	0.605702	4.138375	0.146362	962.905287	249.094713	1.715996	3.995250	1971
G674|G674.mRNA.7402.1	G674|G674.mRNA.8652.1	0.382997	2.703782	0.141652	1170.554236	347.445764	1.806026	2.742562	1809
G674|G674.mRNA.7432.1	G674|G674.mRNA.566.1	0.233923	3.947970	0.059252	826.754695	193.245305	1.694098	2.812718	1116
G674|G674.mRNA.7438.1	G674|G674.mRNA.6380.1	0.092343	0.635701	0.145262	251.428890	114.571110	15.887636	0.787300	369
G674|G674.mRNA.7413.1	G674|G674.mRNA.10586.1	0.400469	1.432510	0.279558	495.275348	176.724652	3.278196	2.015636	1239
G674|G674.mRNA.7434.1	G674|G674.mRNA.10564.1	0.198602	1.054592	0.188321	452.512929	117.487071	2.149626	1.125110	789
G674|G674.mRNA.7426.1	G674|G674.mRNA.10595.1	0.126442	1.942933	0.065078	442.549900	133.450100	2.126799	1.641884	2217
