SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G678|G678.mRNA.1.1	G678|G678.mRNA.15932.1	0.000000	0.000000	99.000000	633.845525	260.154475	4.600000	0.000000	1917
G678|G678.mRNA.56.1	G678|G678.mRNA.55.1	0.000000	0.000000	99.000000	1344.352843	545.647157	4.600000	0.000000	2064
G678|G678.mRNA.37.1	G678|G678.mRNA.7081.1	0.301015	2.029048	0.148353	1051.624764	346.375236	1.615198	2.187483	1518
G678|G678.mRNA.63.1	G678|G678.mRNA.62.1	0.000000	0.000000	99.000000	560.295774	231.704226	4.600000	0.000000	792
G678|G678.mRNA.22.1	G678|G678.mRNA.19.1	0.000000	0.000000	99.000000	463.579605	190.420395	4.600000	0.000000	1005
G678|G678.mRNA.9.1	G678|G678.mRNA.7.1	0.000000	0.000000	99.000000	1065.867942	428.132058	4.600000	0.000000	1794
G678|G678.mRNA.26.1	G678|G678.mRNA.25.1	0.027402	0.043312	0.632662	848.874777	219.125223	0.743279	0.091999	1143
G678|G678.mRNA.34.1	G678|G678.mRNA.31.1	0.002939	0.010677	0.275292	1193.461568	519.538432	4.600000	0.015858	1902
G678|G678.mRNA.75.1	G678|G678.mRNA.282.1	0.114321	3.716390	0.030761	434.090828	141.909172	1.604570	3.005289	654
G678|G678.mRNA.76.1	G678|G678.mRNA.77.1	0.000000	0.000000	99.000000	921.244435	377.755565	4.600000	0.000000	1299
G678|G678.mRNA.35.1	G678|G678.mRNA.36.1	0.058466	0.058682	0.996318	364.750339	133.249661	2.206149	0.175573	603
G678|G678.mRNA.71.1	G678|G678.mRNA.70.1	0.000000	0.000000	99.000000	650.965260	279.034740	4.600000	0.000000	1017
G678|G678.mRNA.13.1	G678|G678.mRNA.12.1	0.000000	0.001865	0.000010	1194.193998	536.806002	4.600000	0.001735	1758
G678|G678.mRNA.29.1	G678|G678.mRNA.5821.1	0.053249	1.227568	0.043377	2312.093782	549.906218	1.000167	0.836649	2868
G678|G678.mRNA.40.1	G678|G678.mRNA.41.1	0.009963	0.025513	0.390488	1094.826655	246.173345	0.536120	0.038452	1470
G678|G678.mRNA.46.1	G678|G678.mRNA.7216.1	0.644101	2.104465	0.306064	417.333320	128.666680	1.423279	2.964721	771
G678|G678.mRNA.16.1	G678|G678.mRNA.17.1	0.000000	0.000000	99.000000	1315.469681	478.530319	4.600000	0.000000	2475
G678|G678.mRNA.68.1	G678|G678.mRNA.39.1	0.552534	1.842837	0.299828	918.878185	284.121815	1.576983	2.571825	1596
G678|G678.mRNA.33.1	G678|G678.mRNA.30.1	0.002979	0.000629	4.738380	1233.565850	530.434150	4.600000	0.006817	2217
G678|G678.mRNA.11.1	G678|G678.mRNA.279.1	0.412854	4.240185	0.097367	1010.688832	285.311168	0.927755	3.766295	1800
G678|G678.mRNA.48.1	G678|G678.mRNA.50.1	0.000000	0.000000	99.000000	1690.372003	661.627997	4.600000	0.000000	2736
G678|G678.mRNA.54.1	G678|G678.mRNA.58.1	0.000000	0.000000	99.000000	1065.423024	434.576976	4.600000	0.000000	1500
G678|G678.mRNA.66.1	G678|G678.mRNA.7232.1	0.118275	2.971577	0.039802	187.432291	52.567709	1.101462	2.229718	243
G678|G678.mRNA.72.1	G678|G678.mRNA.69.1	0.000000	0.000000	99.000000	888.097167	383.902833	4.600000	0.000000	1359
G678|G678.mRNA.4.1	G678|G678.mRNA.6.1	0.000000	0.000000	99.000000	905.004468	330.995532	4.600000	0.000000	1566
G678|G678.mRNA.59.1	G678|G678.mRNA.61.1	0.000800	0.000000	99.000000	1251.429059	533.570941	4.600000	0.001682	1845
G678|G678.mRNA.43.1	G678|G678.mRNA.42.1	0.000000	0.000000	99.000000	989.304056	396.695944	4.600000	0.000000	1521
G678|G678.mRNA.51.1	G678|G678.mRNA.3619.1	0.312525	4.099347	0.076238	831.535994	236.464006	1.422819	3.452875	1107
G678|G678.mRNA.28.1	G678|G678.mRNA.442.1	0.291098	4.275037	0.068092	1162.117770	298.882230	0.975729	3.318322	1845
G678|G678.mRNA.23.1	G678|G678.mRNA.14019.1	0.599791	4.604780	0.130254	1450.082524	463.917476	1.121254	4.711573	2538
G678|G678.mRNA.67.1	G678|G678.mRNA.8372.1	0.740015	4.078803	0.181430	870.925432	230.074568	1.247827	4.313152	1221
G678|G678.mRNA.10.1	G678|G678.mRNA.5406.1	0.609450	2.041526	0.298527	639.011862	227.988138	2.438573	2.958095	1248
G678|G678.mRNA.53.1	G678|G678.mRNA.7270.1	0.093944	1.713444	0.054827	959.423637	279.576363	1.780135	1.378136	1269
G678|G678.mRNA.88.1	G678|G678.mRNA.87.1	0.000000	0.000000	99.000000	1288.917013	520.082987	4.600000	0.000000	1809
G678|G678.mRNA.86.1	G678|G678.mRNA.85.1	0.047403	0.056532	0.838523	1386.078468	410.921532	1.332239	0.148472	1965
G678|G678.mRNA.90.1	G678|G678.mRNA.18514.1	0.285780	1.952606	0.146358	853.576863	268.423137	1.864287	2.053637	1584
G678|G678.mRNA.98.1	G678|G678.mRNA.96.1	0.000000	0.000000	99.000000	1768.699767	736.300233	4.600000	0.000000	2598
G678|G678.mRNA.106.1	G678|G678.mRNA.105.1	0.000000	0.000000	99.000000	2284.704350	853.295650	4.600000	0.000000	3279
G678|G678.mRNA.104.1	G678|G678.mRNA.103.1	0.071898	0.064444	1.115664	314.259725	105.740275	3.196413	0.210065	465
G678|G678.mRNA.82.1	G678|G678.mRNA.81.1	0.049201	0.057847	0.850545	862.835095	268.164905	1.275938	0.153754	1503
G678|G678.mRNA.111.1	G678|G678.mRNA.110.1	0.000000	0.000000	99.000000	905.357357	372.642643	4.600000	0.000000	1890
G678|G678.mRNA.94.1	G678|G678.mRNA.93.1	0.000000	0.000990	0.000010	2478.417361	1010.582639	4.600000	0.000860	3495
G678|G678.mRNA.100.1	G678|G678.mRNA.102.1	0.047876	0.101011	0.473967	328.850486	115.149514	1.578175	0.184968	615
G678|G678.mRNA.92.1	G678|G678.mRNA.91.1	0.000000	0.000946	0.000010	2587.736581	1057.263419	4.600000	0.000824	3651
G678|G678.mRNA.97.1	G678|G678.mRNA.99.1	0.003497	0.003208	1.090116	1433.239481	624.760519	5.807052	0.010229	2160
G678|G678.mRNA.79.1	G678|G678.mRNA.78.1	0.000000	0.000000	99.000000	1647.191362	689.808638	4.600000	0.000000	2472
G678|G678.mRNA.113.1	G678|G678.mRNA.9049.1	0.212526	2.004166	0.106042	790.409236	217.590764	1.317241	1.797828	1017
G678|G678.mRNA.115.1	G678|G678.mRNA.114.1	0.012674	0.013762	0.920907	590.480382	189.519618	0.366950	0.038815	873
G678|G678.mRNA.89.1	G678|G678.mRNA.12250.1	0.512126	2.766337	0.185128	3651.369915	1073.630085	1.216601	3.073006	5571
G678|G678.mRNA.126.1	G678|G678.mRNA.12587.1	0.500102	2.194897	0.227848	1447.509910	505.490090	1.682431	2.816285	3420
G678|G678.mRNA.118.1	G678|G678.mRNA.120.1	0.000000	0.000000	99.000000	856.977216	334.022784	4.600000	0.000000	1191
G678|G678.mRNA.128.1	G678|G678.mRNA.127.1	0.002461	0.004178	0.589005	949.782252	400.217748	4.600000	0.008909	1650
G678|G678.mRNA.121.1	G678|G678.mRNA.119.1	0.000000	0.000000	99.000000	841.303693	328.696307	4.600000	0.000000	1170
