SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N160|N160.mRNA.286.1	N160|N160.mRNA.3252.1	0.000000	0.039194	0.000010	321.254454	104.745546	4.600000	0.028911	1548
N160|N160.mRNA.27.1	N160|N160.mRNA.4961.1	0.246841	2.271120	0.108687	1479.031322	446.968678	1.721150	2.149851	2157
N160|N160.mRNA.50.1	N160|N160.mRNA.4914.1	0.168034	4.307691	0.039008	1100.817308	312.182692	1.007388	3.247902	1428
N160|N160.mRNA.34.1	N160|N160.mRNA.5645.1	0.742037	4.098111	0.181068	966.925352	236.074648	1.286723	4.201881	3282
N160|N160.mRNA.47.1	N160|N160.mRNA.3544.1	0.150736	4.307441	0.034994	1244.921635	312.078365	1.060548	2.951664	1575
N160|N160.mRNA.41.1	N160|N160.mRNA.1206.1	0.151888	4.560851	0.033303	1590.474561	437.525439	1.359191	3.309264	2100
N160|N160.mRNA.29.1	N160|N160.mRNA.8866.1	0.788100	4.346268	0.181328	1207.339797	328.660203	1.233280	4.648339	1839
N160|N160.mRNA.33.1	N160|N160.mRNA.8509.1	0.276161	4.017076	0.068747	823.102812	211.897188	1.031148	3.126133	1143
N160|N160.mRNA.43.1	N160|N160.mRNA.4023.1	0.701427	2.347651	0.298778	1063.204233	325.795767	1.476263	3.262666	1590
N160|N160.mRNA.35.1	N160|N160.mRNA.5710.1	0.538789	4.081332	0.132013	879.148199	230.851801	0.936698	3.826644	1191
N160|N160.mRNA.28.1	N160|N160.mRNA.4448.1	0.272107	2.607256	0.104365	2485.815912	649.184088	1.562938	2.266982	4020
N160|N160.mRNA.37.1	N160|N160.mRNA.3776.1	0.289959	2.926472	0.099081	898.443241	280.556759	1.789777	2.752043	1272
N160|N160.mRNA.40.1	N160|N160.mRNA.8163.1	0.659473	3.591603	0.183615	383.842487	120.157513	1.630482	4.075546	1155
N160|N160.mRNA.51.1	N160|N160.mRNA.7047.1	0.601888	4.127143	0.145836	510.701558	182.298442	1.012871	4.587693	1176
N160|N160.mRNA.46.1	N160|N160.mRNA.6499.1	0.212055	2.876395	0.073722	1120.479188	358.520812	1.711877	2.573733	1854
N160|N160.mRNA.26.1	N160|N160.mRNA.4960.1	0.426790	4.488766	0.095080	1246.568983	397.431017	1.390386	4.226273	1929
N160|N160.mRNA.38.1	N160|N160.mRNA.7781.1	0.528044	4.196318	0.125835	927.897870	269.102130	0.901107	4.058167	3009
N160|N160.mRNA.44.1	N160|N160.mRNA.7784.1	0.193176	1.376162	0.140373	273.202407	71.797593	1.547733	1.318099	372
N160|N160.mRNA.45.1	N160|N160.mRNA.7348.1	0.478467	3.019758	0.158445	240.944432	56.055568	1.475980	2.874324	321
N160|N160.mRNA.1641.1	N160|N160.mRNA.5639.1	0.552849	2.559667	0.215985	691.858352	220.141648	1.327070	3.111784	1518
N160|N160.mRNA.5738.1	N160|N160.mRNA.3394.1	0.285239	1.177523	0.242237	643.793689	247.206311	2.634278	1.598405	978
N160|N160.mRNA.5706.1	N160|N160.mRNA.6637.1	0.529899	4.356821	0.121625	1622.682892	333.317108	1.240883	3.546105	2091
N160|N160.mRNA.5697.1	N160|N160.mRNA.1001.1	0.317835	3.786081	0.083948	546.272533	155.727467	1.421871	3.261630	2076
N160|N160.mRNA.5748.1	N160|N160.mRNA.5042.1	0.699612	4.281242	0.163413	1210.634864	301.365136	1.061814	4.240460	2214
N160|N160.mRNA.5728.1	N160|N160.mRNA.951.1	0.541245	2.405343	0.225018	1948.940345	685.059655	1.360561	3.078197	4620
N160|N160.mRNA.5757.1	N160|N160.mRNA.5867.1	0.761374	4.471470	0.170274	1633.629380	388.370620	1.207310	4.421944	2634
N160|N160.mRNA.5722.1	N160|N160.mRNA.3260.1	0.116647	4.280808	0.027249	1348.809061	301.190939	1.162776	2.630319	1683
N160|N160.mRNA.5735.1	N160|N160.mRNA.749.1	0.575997	4.074445	0.141368	1184.258428	228.741572	1.778539	3.427016	1815
N160|N160.mRNA.5690.1	N160|N160.mRNA.1051.1	0.001950	0.562859	0.003464	513.639230	95.360770	1.666112	0.269340	609
N160|N160.mRNA.5702.1	N160|N160.mRNA.6383.1	0.635668	3.757859	0.169157	462.023532	149.976468	0.941971	4.202372	747
N160|N160.mRNA.5696.1	N160|N160.mRNA.3435.1	0.342476	3.362182	0.101861	1561.066159	475.933841	1.420297	3.144041	2100
N160|N160.mRNA.5711.1	N160|N160.mRNA.4317.1	0.364458	4.119740	0.088466	840.018211	242.981789	1.660300	3.620979	1134
N160|N160.mRNA.5688.1	N160|N160.mRNA.332.1	0.000000	0.000000	99.000000	419.796601	126.203399	4.600000	0.000000	546
N160|N160.mRNA.5705.1	N160|N160.mRNA.7223.1	0.273111	3.792556	0.072012	610.922282	157.077718	1.682410	2.978812	1506
N160|N160.mRNA.5733.1	N160|N160.mRNA.547.1	0.345468	3.735500	0.092483	439.428675	145.571325	1.220573	3.567130	759
N160|N160.mRNA.5718.1	N160|N160.mRNA.8729.1	0.391093	3.716000	0.105246	551.164745	141.835255	1.061820	3.214791	723
N160|N160.mRNA.5752.1	N160|N160.mRNA.8102.1	0.698960	4.029794	0.173448	1110.478888	215.521112	1.183486	3.721009	2286
N160|N160.mRNA.5701.1	N160|N160.mRNA.5700.1	0.323234	1.955536	0.165292	1507.757036	526.242964	2.105806	2.236646	2808
N160|N160.mRNA.5739.1	N160|N160.mRNA.5740.1	0.446047	2.271694	0.196350	924.874491	308.125509	1.976817	2.706823	1290
N160|N160.mRNA.5719.1	N160|N160.mRNA.330.1	0.000000	0.000000	99.000000	184.620243	82.379757	4.600000	0.000000	267
N160|N160.mRNA.5732.1	N160|N160.mRNA.4453.1	0.536345	1.884832	0.284558	407.577162	120.422838	1.438458	2.531697	555
N160|N160.mRNA.5749.1	N160|N160.mRNA.7740.1	0.151911	3.655615	0.041556	487.136637	130.863363	1.327295	2.681493	627
N160|N160.mRNA.5724.1	N160|N160.mRNA.5362.1	0.587929	4.502948	0.130565	1532.982295	405.017705	1.189052	4.218358	2928
N160|N160.mRNA.5699.1	N160|N160.mRNA.8701.1	0.291248	4.123364	0.070634	922.841099	244.158901	1.249428	3.279001	1410
N160|N160.mRNA.5744.1	N160|N160.mRNA.8115.1	0.428223	3.731125	0.114770	741.679709	239.320291	1.620375	3.701951	1287
N160|N160.mRNA.5715.1	N160|N160.mRNA.4313.1	0.435240	2.364955	0.184037	580.421899	211.578101	1.816539	2.852255	819
N160|N160.mRNA.5716.1	N160|N160.mRNA.8833.1	0.398633	3.579171	0.111376	436.817695	118.182305	1.320287	3.227701	750
N160|N160.mRNA.5691.1	N160|N160.mRNA.3879.1	0.330178	4.064902	0.081226	854.150431	225.849569	1.383951	3.333549	1179
N160|N160.mRNA.5694.1	N160|N160.mRNA.310.1	0.339520	3.577176	0.094913	467.131758	117.868242	1.518073	2.975569	747
N160|N160.mRNA.5751.1	N160|N160.mRNA.7753.1	0.308178	2.819021	0.109321	1670.568962	528.431038	1.839232	2.734640	2322
N160|N160.mRNA.5731.1	N160|N160.mRNA.1811.1	0.161408	2.721745	0.059303	223.493365	73.506635	2.689031	2.385251	1818
N160|N160.mRNA.5695.1	N160|N160.mRNA.898.1	0.092798	1.942229	0.047779	554.551437	198.448563	2.419471	1.740612	753
N160|N160.mRNA.431.1	N160|N160.mRNA.1014.1	0.000000	0.000000	99.000000	603.610439	146.389561	4.600000	0.000000	873
N160|N160.mRNA.4071.1	N160|N160.mRNA.7318.1	0.385195	4.013261	0.095981	866.177963	210.822037	1.238643	3.286160	1218
N160|N160.mRNA.4093.1	N160|N160.mRNA.7472.1	0.384395	4.343811	0.088492	1298.414856	327.585144	1.495320	3.546257	1740
N160|N160.mRNA.4066.1	N160|N160.mRNA.3123.1	0.110185	1.907771	0.057756	295.665422	61.334578	5.470391	1.257061	366
N160|N160.mRNA.4085.1	N160|N160.mRNA.4517.1	0.487379	4.476491	0.108875	1553.020854	390.979146	1.260981	3.869018	6087
N160|N160.mRNA.4021.1	N160|N160.mRNA.7000.1	0.358422	0.491859	0.728710	845.495360	249.504640	1.295247	1.166481	1713
N160|N160.mRNA.4058.1	N160|N160.mRNA.6316.1	0.635458	2.175632	0.292080	2621.406562	855.593438	1.319948	3.043357	4443
N160|N160.mRNA.4040.1	N160|N160.mRNA.72.1	0.647311	4.005804	0.161593	760.263544	208.736456	1.283493	4.112336	1419
N160|N160.mRNA.4073.1	N160|N160.mRNA.7312.1	0.433966	1.481616	0.292900	454.391825	181.608175	0.936581	2.199359	654
N160|N160.mRNA.4024.1	N160|N160.mRNA.7103.1	0.814250	3.892041	0.209209	579.641269	179.358731	1.036762	4.624682	1224
N160|N160.mRNA.4031.1	N160|N160.mRNA.7908.1	0.488113	4.237845	0.115180	981.577620	284.422380	0.934910	3.991609	1635
N160|N160.mRNA.4041.1	N160|N160.mRNA.8740.1	0.579685	4.309845	0.134502	1066.919726	313.080274	1.019286	4.277835	1731
N160|N160.mRNA.4013.1	N160|N160.mRNA.357.1	0.000000	0.000000	99.000000	637.547527	259.452473	4.600000	0.000000	1005
N160|N160.mRNA.4075.1	N160|N160.mRNA.1346.1	0.787504	4.342083	0.181365	1020.168708	326.831292	1.215062	4.949922	1533
N160|N160.mRNA.4010.1	N160|N160.mRNA.354.1	0.000000	0.000000	99.000000	207.700715	74.299285	4.600000	0.000000	282
N160|N160.mRNA.4032.1	N160|N160.mRNA.5682.1	0.269044	0.764761	0.351801	329.624471	105.375529	1.942527	1.167383	1755
N160|N160.mRNA.4043.1	N160|N160.mRNA.2026.1	0.621812	4.421333	0.140639	1298.742907	363.257093	1.056049	4.356777	2601
N160|N160.mRNA.4088.1	N160|N160.mRNA.5395.1	0.166139	4.112475	0.040399	1046.360344	240.639656	1.277169	2.712043	1335
N160|N160.mRNA.4121.1	N160|N160.mRNA.1727.1	0.240676	4.907248	0.049045	2770.634863	694.365137	1.387721	3.527487	4158
N160|N160.mRNA.4015.1	N160|N160.mRNA.5830.1	0.871626	4.414280	0.197456	1170.142869	359.857131	1.275611	5.114583	2391
N160|N160.mRNA.4109.1	N160|N160.mRNA.2653.1	0.847469	4.293805	0.197370	1019.544143	306.455857	0.933811	4.931886	1995
N160|N160.mRNA.4053.1	N160|N160.mRNA.3461.1	0.256502	2.384986	0.107549	993.678991	320.321009	1.302253	2.326122	1362
N160|N160.mRNA.4080.1	N160|N160.mRNA.4125.1	0.000000	0.022940	0.000010	1108.424848	265.575152	4.600000	0.013302	1374
N160|N160.mRNA.4092.1	N160|N160.mRNA.605.1	0.365013	4.387884	0.083186	1323.587572	347.412428	1.298122	3.604187	1743
N160|N160.mRNA.4014.1	N160|N160.mRNA.6622.1	0.510530	4.245065	0.120264	975.826616	287.173384	1.245436	4.078998	1569
N160|N160.mRNA.4027.1	N160|N160.mRNA.4726.1	0.701947	2.141032	0.327854	370.480437	118.519563	1.662010	3.152219	564
N160|N160.mRNA.4049.1	N160|N160.mRNA.4516.1	0.514876	4.850281	0.106154	2176.422998	643.577002	1.342844	4.512891	3342
N160|N160.mRNA.4047.1	N160|N160.mRNA.5204.1	0.375561	3.608907	0.104065	489.037929	122.962071	0.720624	3.075598	651
N160|N160.mRNA.4079.1	N160|N160.mRNA.9030.1	0.735348	4.049376	0.181595	795.777586	221.222414	1.207428	4.368692	1095
N160|N160.mRNA.4020.1	N160|N160.mRNA.5460.1	0.041894	0.108758	0.385204	196.612462	49.387538	3.752011	0.165953	249
N160|N160.mRNA.4117.1	N160|N160.mRNA.3133.1	0.048479	0.108305	0.447621	1673.591279	549.408721	2.334605	0.189795	2439
N160|N160.mRNA.4030.1	N160|N160.mRNA.2970.1	0.175407	2.903086	0.060421	1089.819378	371.180622	1.562996	2.605197	2193
N160|N160.mRNA.4076.1	N160|N160.mRNA.7314.1	0.330272	3.381007	0.097685	416.258983	90.741017	0.940706	2.628845	546
N160|N160.mRNA.4083.1	N160|N160.mRNA.8302.1	0.519899	4.841990	0.107373	2300.498691	636.501309	1.038212	4.369725	3357
N160|N160.mRNA.4064.1	N160|N160.mRNA.4993.1	0.447484	2.510125	0.178271	660.562419	173.437581	1.657180	2.629283	990
N160|N160.mRNA.4106.1	N160|N160.mRNA.6009.1	0.315457	4.129725	0.076387	1019.761752	246.238248	1.391692	3.172007	1326
N160|N160.mRNA.4096.1	N160|N160.mRNA.4675.1	0.417303	4.363254	0.095640	804.558645	260.441355	1.819996	4.146806	1389
N160|N160.mRNA.4084.1	N160|N160.mRNA.5423.1	0.115605	2.282423	0.050650	1374.542747	314.457253	1.923181	1.557066	1701
N160|N160.mRNA.4067.1	N160|N160.mRNA.2787.1	0.581420	4.070314	0.142844	849.514889	227.485111	1.568347	3.955043	1644
N160|N160.mRNA.4048.1	N160|N160.mRNA.7330.1	0.314369	4.217924	0.074532	989.032850	276.967150	1.249997	3.505089	2151
N160|N160.mRNA.4098.1	N160|N160.mRNA.5544.1	0.690768	2.224205	0.310568	843.224259	245.775741	1.302375	3.110544	1329
N160|N160.mRNA.59.1	N160|N160.mRNA.6398.1	0.028228	0.079106	0.356836	614.282702	120.717298	0.309540	0.109753	3078
N160|N160.mRNA.5398.1	N160|N160.mRNA.1920.1	0.325965	4.060120	0.080285	852.585744	224.414256	1.488676	3.312150	1146
N160|N160.mRNA.5402.1	N160|N160.mRNA.4416.1	0.572762	2.898638	0.197597	745.980294	250.019706	1.160552	3.469837	1116
N160|N160.mRNA.5387.1	N160|N160.mRNA.146.1	0.755179	4.285566	0.176214	995.892179	303.107821	1.618918	4.736871	1464
N160|N160.mRNA.5427.1	N160|N160.mRNA.8662.1	0.377736	2.555985	0.147785	1425.806550	452.193450	2.011990	2.706673	2151
N160|N160.mRNA.5419.1	N160|N160.mRNA.4927.1	0.154050	4.248520	0.036260	1109.500377	288.499623	2.212688	2.997028	1479
N160|N160.mRNA.5388.1	N160|N160.mRNA.2053.1	0.437021	4.257978	0.102636	1150.839120	292.160880	1.065627	3.631925	3855
N160|N160.mRNA.5432.1	N160|N160.mRNA.3269.1	0.344149	3.878320	0.088737	630.892697	176.107303	1.249808	3.346178	1149
N160|N160.mRNA.5383.1	N160|N160.mRNA.792.1	0.649733	3.787076	0.171566	669.065736	155.934264	1.119996	3.728179	1005
N160|N160.mRNA.5384.1	N160|N160.mRNA.2603.1	0.512398	3.364132	0.152312	310.277853	88.722147	1.605895	3.439540	747
N160|N160.mRNA.5415.1	N160|N160.mRNA.5032.1	0.515023	1.575058	0.326987	581.876401	186.123599	1.869963	2.315762	795
N160|N160.mRNA.5403.1	N160|N160.mRNA.4852.1	0.633212	3.398283	0.186333	2029.645111	631.354889	1.505767	3.867777	4674
N160|N160.mRNA.5363.1	N160|N160.mRNA.6087.1	0.754690	4.791461	0.157507	1987.968609	595.031391	1.248754	5.053855	3267
N160|N160.mRNA.5425.1	N160|N160.mRNA.6496.1	0.639839	4.075517	0.156996	1066.931127	229.068873	1.175323	3.741293	1749
N160|N160.mRNA.5400.1	N160|N160.mRNA.8168.1	0.146331	2.195459	0.066652	1055.087658	261.912342	1.911058	1.661525	1329
N160|N160.mRNA.5369.1	N160|N160.mRNA.3789.1	0.870229	3.949808	0.220322	679.280528	193.719472	1.138782	4.660771	996
N160|N160.mRNA.5413.1	N160|N160.mRNA.4181.1	0.388326	2.230619	0.174089	844.153406	268.846594	1.228026	2.500004	1161
N160|N160.mRNA.5372.1	N160|N160.mRNA.4763.1	0.140628	4.628880	0.030381	2550.933133	479.066867	0.932858	2.550768	3087
N160|N160.mRNA.5356.1	N160|N160.mRNA.594.1	0.000651	0.005411	0.120264	1537.315186	556.684814	1.872333	0.005749	9024
N160|N160.mRNA.5397.1	N160|N160.mRNA.571.1	0.064114	1.948101	0.032911	643.074441	181.925559	1.831397	1.438689	828
N160|N160.mRNA.5442.1	N160|N160.mRNA.1764.1	0.453184	4.857821	0.093290	2052.920276	650.079724	1.417914	4.537538	5763
N160|N160.mRNA.5389.1	N160|N160.mRNA.3247.1	0.241314	4.713372	0.051198	1986.806189	536.193811	1.370734	3.575178	2544
N160|N160.mRNA.5446.1	N160|N160.mRNA.6156.1	0.294913	4.381564	0.067308	1110.503157	344.496843	1.411551	3.787498	1500
N160|N160.mRNA.5428.1	N160|N160.mRNA.2706.1	0.554900	4.335208	0.127999	1299.150887	323.849113	1.027296	3.927639	1761
N160|N160.mRNA.5376.1	N160|N160.mRNA.3583.1	0.777403	4.586108	0.169513	1713.489654	452.510346	1.388697	4.719298	2754
N160|N160.mRNA.5367.1	N160|N160.mRNA.7231.1	0.574283	2.098510	0.273662	1946.489140	606.510860	1.427080	2.809171	3111
N160|N160.mRNA.5421.1	N160|N160.mRNA.1226.1	0.375214	4.516394	0.083078	1603.655975	412.344025	1.426883	3.666699	2145
N160|N160.mRNA.5407.1	N160|N160.mRNA.5141.1	0.146211	4.257999	0.034338	1312.831055	292.168945	1.247730	2.684122	1617
N160|N160.mRNA.5430.1	N160|N160.mRNA.2064.1	0.110405	4.276765	0.025815	1341.428589	299.571411	1.518121	2.612975	1656
N160|N160.mRNA.5401.1	N160|N160.mRNA.7462.1	0.698455	4.183265	0.166964	577.358534	169.641466	1.045102	4.469536	837
N160|N160.mRNA.5359.1	N160|N160.mRNA.3746.1	0.274323	4.090117	0.067070	843.428264	233.571736	1.126766	3.305591	1185
N160|N160.mRNA.213.1	N160|N160.mRNA.1121.1	0.141368	0.507193	0.278726	526.558653	136.441347	1.400029	0.649957	4215
N160|N160.mRNA.210.1	N160|N160.mRNA.630.1	0.117325	1.457078	0.080521	637.883092	274.116908	6.063647	1.560031	2301
N160|N160.mRNA.220.1	N160|N160.mRNA.7175.1	0.582532	4.793229	0.121532	2313.563764	596.436236	1.206780	4.336680	3951
N160|N160.mRNA.217.1	N160|N160.mRNA.2424.1	0.432116	1.844763	0.234239	451.020120	160.979880	1.732180	2.411091	720
