SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G671|G671.mRNA.2921.1	G671|G671.mRNA.6501.1	0.680829	3.303855	0.206071	299.129437	81.870563	1.264892	3.733420	1032
G671|G671.mRNA.2910.1	G671|G671.mRNA.4751.1	0.179825	3.678914	0.048880	636.007650	134.992350	1.467375	2.377414	804
G671|G671.mRNA.2924.1	G671|G671.mRNA.11854.1	0.411908	4.249263	0.096936	1316.214422	288.785578	1.353495	3.307076	1632
G671|G671.mRNA.2909.1	G671|G671.mRNA.5763.1	0.214656	1.360907	0.157730	779.346276	165.653724	2.237099	1.246764	975
G671|G671.mRNA.2916.1	G671|G671.mRNA.7507.1	0.928267	5.001771	0.185588	2992.370781	787.629219	1.426457	5.331159	5055
G671|G671.mRNA.2915.1	G671|G671.mRNA.7134.1	0.037514	1.237571	0.030312	588.701127	179.298873	4.328788	0.953045	768
G671|G671.mRNA.2908.1	G671|G671.mRNA.1051.1	0.613445	3.559157	0.172357	478.929750	115.070250	1.825317	3.552273	1119
G671|G671.mRNA.2925.1	G671|G671.mRNA.853.1	0.160323	1.666443	0.096207	867.830004	272.169996	2.126384	1.559708	1182
G671|G671.mRNA.2922.1	G671|G671.mRNA.1124.1	0.238688	2.369447	0.100736	676.318614	202.681386	3.015334	2.190008	1053
G671|G671.mRNA.5195.1	G671|G671.mRNA.2771.1	0.811795	3.981436	0.203895	850.936601	202.063399	1.206102	4.260082	1347
G671|G671.mRNA.5194.1	G671|G671.mRNA.5783.1	0.157382	1.761329	0.089354	1366.246972	505.753028	1.590889	1.772149	1962
G671|G671.mRNA.5175.1	G671|G671.mRNA.13528.1	0.437140	4.638050	0.094251	1708.040187	484.959813	1.322181	4.098387	2718
G671|G671.mRNA.5200.1	G671|G671.mRNA.5788.1	0.113602	1.473936	0.077074	3804.948703	1208.051297	3.308705	1.324262	5118
G671|G671.mRNA.5188.1	G671|G671.mRNA.11688.1	0.228370	1.542752	0.148028	982.385784	292.614216	2.675790	1.590068	1542
G671|G671.mRNA.5177.1	G671|G671.mRNA.2634.1	0.481876	1.842490	0.261535	1019.782811	246.217189	1.392053	2.239482	1284
G671|G671.mRNA.5198.1	G671|G671.mRNA.5197.1	0.413458	4.329977	0.095487	1349.402022	321.597978	1.339598	3.501676	1908
G671|G671.mRNA.5180.1	G671|G671.mRNA.14160.1	0.342822	4.036821	0.084924	817.450251	217.549749	1.506085	3.357824	1077
G671|G671.mRNA.5201.1	G671|G671.mRNA.5171.1	0.471352	3.751154	0.125655	664.358308	148.641692	1.168095	3.213005	1062
G671|G671.mRNA.5185.1	G671|G671.mRNA.10213.1	0.010881	0.301371	0.036104	277.831827	130.168173	19.539336	0.310676	408
G671|G671.mRNA.5191.1	G671|G671.mRNA.11687.1	0.319613	1.963384	0.162787	656.391773	192.608227	2.635554	2.077582	1164
G671|G671.mRNA.5183.1	G671|G671.mRNA.4955.1	0.134848	1.192480	0.113082	841.187658	238.812342	1.884965	1.106143	1242
G671|G671.mRNA.5178.1	G671|G671.mRNA.2314.1	0.471350	3.583208	0.131544	520.179868	118.820132	1.001149	3.149973	732
G671|G671.mRNA.5173.1	G671|G671.mRNA.6099.1	0.038415	1.953633	0.019663	1460.018432	372.981568	1.408208	1.284378	1845
G671|G671.mRNA.5176.1	G671|G671.mRNA.12500.1	0.189690	1.012876	0.187279	675.562497	170.437503	2.186653	1.066594	897
G671|G671.mRNA.5199.1	G671|G671.mRNA.5786.1	0.222275	1.579597	0.140716	906.410347	311.589653	2.329495	1.708519	2742
G671|G671.mRNA.5174.1	G671|G671.mRNA.6097.1	0.155084	1.448767	0.107045	986.820963	261.179037	3.141924	1.277469	1296
G671|G671.mRNA.5182.1	G671|G671.mRNA.4956.1	0.020957	0.488918	0.042864	475.895058	91.104942	0.650323	0.288446	576
G671|G671.mRNA.5184.1	G671|G671.mRNA.10214.1	0.010751	0.260544	0.041264	562.930600	259.069400	13.582996	0.268435	822
G671|G671.mRNA.5187.1	G671|G671.mRNA.12507.1	0.123450	1.192592	0.103514	1819.097422	640.902578	3.299063	1.205980	2460
G671|G671.mRNA.5202.1	G671|G671.mRNA.5787.1	0.177443	1.254098	0.141490	2946.930062	926.069938	3.124941	1.304643	4032
G671|G671.mRNA.710.1	G671|G671.mRNA.2814.1	0.273939	1.544449	0.177370	670.917126	241.082874	2.853239	1.829376	1200
G671|G671.mRNA.7238.1	G671|G671.mRNA.6105.1	0.021120	0.318030	0.066407	324.234778	113.765222	2.874062	0.294715	438
G671|G671.mRNA.7235.1	G671|G671.mRNA.4993.1	0.505083	3.782775	0.133522	768.957316	155.042684	1.167457	3.165191	1206
G671|G671.mRNA.7241.1	G671|G671.mRNA.6107.1	0.154741	1.216421	0.127210	1673.266012	534.733988	3.415219	1.235576	2247
G671|G671.mRNA.7232.1	G671|G671.mRNA.4944.1	0.028860	1.543205	0.018701	212.141093	45.858907	1.658032	0.894094	261
G671|G671.mRNA.7237.1	G671|G671.mRNA.6104.1	0.218913	1.718259	0.127404	1408.135159	391.864841	1.968179	1.635974	1950
G671|G671.mRNA.7239.1	G671|G671.mRNA.8705.1	0.765564	4.286526	0.178598	1262.503972	303.496028	1.154191	4.343815	1842
G671|G671.mRNA.7231.1	G671|G671.mRNA.4945.1	0.011067	0.776495	0.014252	1684.114068	376.885932	1.373188	0.453112	2061
G671|G671.mRNA.7234.1	G671|G671.mRNA.10901.1	0.700624	4.731751	0.148069	2231.503974	549.496026	1.308500	4.491395	4062
G671|G671.mRNA.743.1	G671|G671.mRNA.12.1	0.012331	0.000000	99.000000	491.150822	150.849178	3.853202	0.028300	642
