SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N164|N164.mRNA.1026.1	N164|N164.mRNA.5806.1	0.206986	3.409911	0.060701	400.693726	94.306274	0.842349	2.451600	498
N164|N164.mRNA.1027.1	N164|N164.mRNA.939.1	0.209629	3.476309	0.060302	2284.828438	796.171562	1.617162	3.161348	3315
N164|N164.mRNA.468.1	N164|N164.mRNA.9956.1	0.000000	0.000000	99.000000	721.240798	274.759202	4.600000	0.000000	1353
N164|N164.mRNA.987.1	N164|N164.mRNA.1092.1	0.075379	0.538169	0.140066	3474.151094	1322.848906	2.945631	0.609003	4809
N164|N164.mRNA.985.1	N164|N164.mRNA.1175.1	0.539335	1.200590	0.449225	591.088806	200.911194	1.456883	2.121237	1116
N164|N164.mRNA.142.1	N164|N164.mRNA.6254.1	0.477611	3.226441	0.148030	277.158466	73.841534	1.376413	3.167686	1584
N164|N164.mRNA.141.1	N164|N164.mRNA.4601.1	0.000000	0.026687	0.000010	482.573337	114.426663	4.600000	0.015345	597
N164|N164.mRNA.4026.1	N164|N164.mRNA.8012.1	0.095980	1.791817	0.053566	437.224858	147.775142	1.876098	1.573082	1488
N164|N164.mRNA.4027.1	N164|N164.mRNA.5711.1	0.882974	2.674764	0.330113	1041.606993	332.393007	1.281711	3.949312	1794
N164|N164.mRNA.7720.1	N164|N164.mRNA.10243.1	0.005658	0.016149	0.350366	177.407378	62.592622	4.600000	0.025182	471
N164|N164.mRNA.2482.1	N164|N164.mRNA.11180.1	0.420846	0.780882	0.538937	859.308449	304.691551	2.564446	1.545270	1692
N164|N164.mRNA.2485.1	N164|N164.mRNA.9753.1	0.137456	2.556536	0.053766	2486.870849	774.129151	1.704416	2.135164	3426
N164|N164.mRNA.2475.1	N164|N164.mRNA.10819.1	0.489222	3.535952	0.138356	341.435564	111.564436	1.396672	3.718703	681
N164|N164.mRNA.2476.1	N164|N164.mRNA.8727.1	0.400124	4.449040	0.089935	1231.072182	376.927818	1.054366	4.047664	1956
N164|N164.mRNA.938.1	N164|N164.mRNA.5348.1	0.854274	2.715592	0.314581	1412.188645	453.811355	1.274548	3.920840	2970
N164|N164.mRNA.927.1	N164|N164.mRNA.718.1	0.430799	1.843295	0.233711	343.164648	127.835352	1.760470	2.442505	1179
N164|N164.mRNA.951.1	N164|N164.mRNA.9443.1	0.451327	3.694598	0.122159	531.154803	137.845197	1.167070	3.358776	930
N164|N164.mRNA.947.1	N164|N164.mRNA.1647.1	0.779919	3.591218	0.217174	4517.015178	1425.984822	1.368367	4.363416	9285
N164|N164.mRNA.483.1	N164|N164.mRNA.484.1	0.000000	0.000000	99.000000	455.064362	186.935638	4.600000	0.000000	642
N164|N164.mRNA.287.1	N164|N164.mRNA.423.1	0.095998	0.543935	0.176488	522.713274	203.286726	2.599500	0.664273	849
N164|N164.mRNA.331.1	N164|N164.mRNA.825.1	0.000000	0.023036	0.000010	166.838190	88.161810	4.600000	0.023893	1176
N164|N164.mRNA.3724.1	N164|N164.mRNA.2319.1	0.526978	1.353087	0.389463	562.800833	163.199167	2.163092	2.138042	777
N164|N164.mRNA.3722.1	N164|N164.mRNA.8049.1	0.534604	4.397861	0.121560	1501.935187	352.064813	1.094427	3.804647	2562
N164|N164.mRNA.3720.1	N164|N164.mRNA.8920.1	0.362578	1.968361	0.184203	1276.884812	397.115188	1.014167	2.230531	1974
N164|N164.mRNA.3718.1	N164|N164.mRNA.2329.1	0.104748	3.895867	0.026887	701.723849	180.276151	1.269570	2.638898	1176
N164|N164.mRNA.3725.1	N164|N164.mRNA.2316.1	0.292423	4.025897	0.072636	658.595832	214.404168	1.528912	3.628034	999
N164|N164.mRNA.3723.1	N164|N164.mRNA.2328.1	0.312695	1.911683	0.163570	506.589085	174.410915	1.651883	2.166635	1227
N164|N164.mRNA.3721.1	N164|N164.mRNA.2323.1	0.145232	3.038738	0.047793	552.983871	167.016129	1.958414	2.449287	756
N164|N164.mRNA.3717.1	N164|N164.mRNA.10974.1	0.009652	0.013720	0.703538	626.770929	294.229071	9.247434	0.032855	1302
N164|N164.mRNA.119.1	N164|N164.mRNA.1101.1	0.077165	1.004844	0.076793	607.011151	178.988849	1.685620	0.865252	4260
N164|N164.mRNA.327.1	N164|N164.mRNA.130.1	0.237064	2.495443	0.094999	574.628942	205.371058	2.096114	2.495061	1332
N164|N164.mRNA.326.1	N164|N164.mRNA.11226.1	0.474575	4.657869	0.101887	1611.053827	497.946173	1.481255	4.386819	4248
N164|N164.mRNA.445.1	N164|N164.mRNA.317.1	0.001117	0.005339	0.209206	896.064951	375.935049	4.600000	0.007094	1272
N164|N164.mRNA.382.1	N164|N164.mRNA.10298.1	0.000000	0.000000	99.000000	454.244270	166.755730	4.600000	0.000000	1521
N164|N164.mRNA.2232.1	N164|N164.mRNA.626.1	0.148511	1.656221	0.089669	795.275090	290.724910	1.447269	1.656387	1173
N164|N164.mRNA.2225.1	N164|N164.mRNA.1879.1	0.881515	1.952508	0.451478	1259.304065	459.695935	1.782409	3.503761	2364
N164|N164.mRNA.2222.1	N164|N164.mRNA.7828.1	0.482688	3.643391	0.132483	1296.095180	416.904820	1.249595	3.755792	2232
N164|N164.mRNA.2223.1	N164|N164.mRNA.11178.1	0.672424	4.147157	0.162141	941.971349	252.028651	0.945127	4.217605	2727
N164|N164.mRNA.2230.1	N164|N164.mRNA.8367.1	0.652069	4.013068	0.162486	653.232023	210.767977	1.235308	4.415899	945
N164|N164.mRNA.2237.1	N164|N164.mRNA.3986.1	0.593780	1.628479	0.364623	328.119644	115.880356	4.688829	2.591484	453
N164|N164.mRNA.2218.1	N164|N164.mRNA.1977.1	0.647758	4.699625	0.137832	1939.544642	526.455358	1.178487	4.538318	3027
N164|N164.mRNA.2226.1	N164|N164.mRNA.7085.1	0.704897	2.534845	0.278083	746.153049	210.846951	0.707912	3.324218	1029
N164|N164.mRNA.2227.1	N164|N164.mRNA.624.1	0.006207	0.571022	0.010870	1132.456750	253.543250	1.246892	0.328589	1386
N164|N164.mRNA.2219.1	N164|N164.mRNA.6371.1	0.446424	4.558514	0.097932	1789.835701	436.164299	1.104999	3.756451	2388
N164|N164.mRNA.2234.1	N164|N164.mRNA.7262.1	0.369022	4.003002	0.092186	614.041945	207.958055	1.427544	3.865153	873
N164|N164.mRNA.2238.1	N164|N164.mRNA.3669.1	0.027358	0.943613	0.028992	1873.805132	406.194868	1.590270	0.571781	2352
