SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N165|N165.mRNA.7022.1	N165|N165.mRNA.6890.1	0.567659	1.999900	0.283844	1240.664080	433.335920	1.841599	2.815237	3276
N165|N165.mRNA.7157.1	N165|N165.mRNA.7415.1	0.794850	2.155182	0.368809	290.792480	90.207520	1.548027	3.350788	465
N165|N165.mRNA.6864.1	N165|N165.mRNA.4405.1	0.552183	1.871244	0.295089	1067.827107	375.172893	1.421410	2.685398	1764
N165|N165.mRNA.7303.1	N165|N165.mRNA.852.1	0.190481	3.810150	0.049993	736.193767	160.806233	0.944744	2.518150	906
N165|N165.mRNA.7043.1	N165|N165.mRNA.7344.1	0.800674	1.631101	0.490880	1698.296730	512.703270	1.622062	2.979720	2448
N165|N165.mRNA.7191.1	N165|N165.mRNA.5387.1	0.601900	3.809670	0.157993	523.296752	160.703248	1.453091	4.066660	1158
N165|N165.mRNA.7390.1	N165|N165.mRNA.5116.1	0.335515	4.345280	0.077214	1198.772752	328.227248	1.315578	3.592231	2334
N165|N165.mRNA.7050.1	N165|N165.mRNA.1820.1	0.020385	0.438607	0.046477	248.789523	78.210477	8.640458	0.361241	396
N165|N165.mRNA.6910.1	N165|N165.mRNA.4872.1	0.613266	2.099527	0.292097	1367.863918	444.136082	1.616622	2.932683	2289
N165|N165.mRNA.7216.1	N165|N165.mRNA.3808.1	0.277673	2.672604	0.103896	3065.860948	981.139052	1.153202	2.574873	7113
N165|N165.mRNA.7360.1	N165|N165.mRNA.7058.1	0.300335	4.514720	0.066523	1247.575109	411.424891	1.998739	4.036452	1683
N165|N165.mRNA.7243.1	N165|N165.mRNA.6055.1	0.240367	4.385883	0.054805	1189.513412	346.486588	1.273608	3.526503	1761
N165|N165.mRNA.6866.1	N165|N165.mRNA.6867.1	0.324527	1.265275	0.256487	653.895635	222.104365	2.529329	1.689142	900
N165|N165.mRNA.6863.1	N165|N165.mRNA.947.1	0.866640	2.426781	0.357115	828.872814	263.127186	1.689329	3.727709	1359
N165|N165.mRNA.6883.1	N165|N165.mRNA.1693.1	0.492927	1.956703	0.251917	887.756701	234.243299	1.155413	2.395571	1182
N165|N165.mRNA.7396.1	N165|N165.mRNA.575.1	0.297947	1.575174	0.189152	459.499419	137.500581	2.048794	1.776351	615
N165|N165.mRNA.7141.1	N165|N165.mRNA.1444.1	0.811132	1.956147	0.414658	974.651927	300.348073	1.399739	3.242578	1590
N165|N165.mRNA.6922.1	N165|N165.mRNA.3203.1	0.593296	1.648273	0.359950	1656.657956	557.342044	1.384423	2.576613	2724
N165|N165.mRNA.7095.1	N165|N165.mRNA.6265.1	0.496396	4.068176	0.122019	715.162261	226.837739	1.458498	4.069489	1041
N165|N165.mRNA.7293.1	N165|N165.mRNA.4443.1	0.115927	1.604600	0.072247	582.115815	122.884185	0.912064	1.126225	708
N165|N165.mRNA.7231.1	N165|N165.mRNA.1782.1	0.892457	2.416229	0.369360	914.518245	279.481755	1.525184	3.747388	1593
N165|N165.mRNA.6915.1	N165|N165.mRNA.1219.1	0.413776	3.710209	0.111524	721.992384	220.007616	1.603509	3.551010	2712
N165|N165.mRNA.7130.1	N165|N165.mRNA.5473.1	0.017432	1.413275	0.012334	348.256845	59.743155	0.981928	0.665472	408
N165|N165.mRNA.6921.1	N165|N165.mRNA.4830.1	0.948923	4.340980	0.218596	1041.649203	326.350797	1.279832	5.274401	1626
N165|N165.mRNA.7037.1	N165|N165.mRNA.909.1	0.943334	2.237304	0.421639	689.086454	219.913546	1.733005	3.769148	1152
N165|N165.mRNA.7024.1	N165|N165.mRNA.5569.1	0.824536	4.886513	0.168737	2327.569232	675.430768	1.261273	5.214452	4056
N165|N165.mRNA.6931.1	N165|N165.mRNA.6929.1	0.166402	1.345235	0.123697	994.292251	349.707749	2.177717	1.419400	1716
N165|N165.mRNA.7177.1	N165|N165.mRNA.4964.1	0.567327	5.191781	0.109274	3311.272989	1014.727011	1.564416	4.956183	4860
N165|N165.mRNA.7083.1	N165|N165.mRNA.1451.1	0.033463	0.933938	0.035830	183.726416	74.273584	48.136376	0.878080	258
N165|N165.mRNA.7019.1	N165|N165.mRNA.6115.1	0.778130	2.436810	0.319323	983.292335	321.707665	1.304825	3.561079	1578
N165|N165.mRNA.7306.1	N165|N165.mRNA.3292.1	0.898332	4.459999	0.201420	1309.524042	382.475958	1.557200	5.110338	2166
N165|N165.mRNA.6999.1	N165|N165.mRNA.5308.1	0.674944	1.505622	0.448283	504.420275	170.579725	1.380750	2.654596	1761
N165|N165.mRNA.7101.1	N165|N165.mRNA.6273.1	0.556178	4.791349	0.116080	2093.057456	594.942544	1.340984	4.480681	3333
N165|N165.mRNA.7111.1	N165|N165.mRNA.5756.1	0.746921	2.817151	0.265134	1601.589329	426.410671	1.337967	3.546633	2214
N165|N165.mRNA.7335.1	N165|N165.mRNA.3145.1	0.597017	1.675515	0.356318	725.144930	225.855070	1.729318	2.559455	1077
N165|N165.mRNA.7128.1	N165|N165.mRNA.1320.1	0.153382	3.744601	0.040961	458.651389	147.348611	1.905383	3.079756	630
N165|N165.mRNA.7318.1	N165|N165.mRNA.3823.1	0.643134	4.486286	0.143355	1439.880847	396.119153	1.201959	4.416895	1956
N165|N165.mRNA.7126.1	N165|N165.mRNA.5903.1	0.629737	2.683691	0.234653	1421.651801	414.348199	1.464543	3.279820	2679
N165|N165.mRNA.7334.1	N165|N165.mRNA.2808.1	0.774693	4.343913	0.178340	1184.370414	327.629586	1.172832	4.644282	1803
N165|N165.mRNA.7026.1	N165|N165.mRNA.6148.1	0.009631	0.703754	0.013685	575.026053	156.973947	1.610728	0.475447	738
N165|N165.mRNA.7186.1	N165|N165.mRNA.4780.1	0.578238	2.042465	0.283108	725.361618	246.638382	1.607437	2.849326	1332
N165|N165.mRNA.7136.1	N165|N165.mRNA.4422.1	0.192887	3.658484	0.052723	543.635213	131.364787	1.035611	2.602026	678
N165|N165.mRNA.7148.1	N165|N165.mRNA.3194.1	0.786105	2.407591	0.326511	576.335626	170.664374	1.520139	3.469679	1395
N165|N165.mRNA.6912.1	N165|N165.mRNA.5977.1	0.936050	4.010687	0.233389	671.900105	210.099895	1.409718	5.005365	1050
N165|N165.mRNA.7291.1	N165|N165.mRNA.5527.1	0.738310	5.024470	0.146943	2635.168026	811.831974	1.669192	5.243339	9171
N165|N165.mRNA.7322.1	N165|N165.mRNA.2487.1	0.815173	4.095521	0.199040	817.739068	235.260932	1.148982	4.644202	1215
N165|N165.mRNA.6893.1	N165|N165.mRNA.3090.1	0.712926	4.471270	0.159446	494.190318	141.809682	1.283545	4.652786	834
N165|N165.mRNA.6982.1	N165|N165.mRNA.65.1	0.727361	4.758415	0.152858	2136.616697	569.383303	1.140532	4.726667	5172
N165|N165.mRNA.7201.1	N165|N165.mRNA.4908.1	0.249941	4.643556	0.053825	1881.466736	488.533264	1.159312	3.466820	2391
N165|N165.mRNA.7133.1	N165|N165.mRNA.2767.1	0.204801	3.734087	0.054846	466.702506	145.297494	1.591558	3.128110	642
N165|N165.mRNA.6962.1	N165|N165.mRNA.4712.1	0.524325	4.773908	0.109831	2160.732676	581.267324	1.089618	4.275539	3282
N165|N165.mRNA.7209.1	N165|N165.mRNA.1841.1	0.627446	4.657131	0.134728	1761.543682	497.456318	1.208755	4.544479	2406
N165|N165.mRNA.7194.1	N165|N165.mRNA.3569.1	0.012740	0.340586	0.037405	316.719448	118.280552	5.080051	0.305653	435
N165|N165.mRNA.7122.1	N165|N165.mRNA.194.1	0.592424	4.456747	0.132928	1290.178984	380.821016	1.463488	4.419311	2034
N165|N165.mRNA.7105.1	N165|N165.mRNA.1558.1	0.799166	2.360439	0.338567	552.588416	185.411584	1.585369	3.574239	810
