SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G675|G675.mRNA.2.1	G675|G675.mRNA.3157.1	0.012929	0.040518	0.319095	338.200724	144.799276	2.281381	0.063600	498
G675|G675.mRNA.64.1	G675|G675.mRNA.5498.1	0.188237	1.518882	0.123932	238.789161	94.210839	3.063295	1.694092	1284
G675|G675.mRNA.41.1	G675|G675.mRNA.146.1	0.557272	3.729849	0.149409	506.521353	144.478647	1.869490	3.784117	756
G675|G675.mRNA.74.1	G675|G675.mRNA.75.1	0.000000	0.000000	99.000000	514.561028	196.438972	4.600000	0.000000	1020
G675|G675.mRNA.78.1	G675|G675.mRNA.5451.1	0.349501	2.086185	0.167531	1234.856602	343.143398	2.229771	2.181453	2187
G675|G675.mRNA.39.1	G675|G675.mRNA.38.1	0.000000	0.000000	99.000000	892.706076	238.293924	4.600000	0.000000	1146
G675|G675.mRNA.76.1	G675|G675.mRNA.5516.1	0.220159	1.694825	0.129901	456.267100	164.732900	2.062438	1.834032	681
G675|G675.mRNA.28.1	G675|G675.mRNA.29.1	0.001157	0.000000	99.000000	864.826924	296.173076	4.600000	0.002586	1218
G675|G675.mRNA.69.1	G675|G675.mRNA.68.1	0.000000	0.003105	0.000010	1150.304910	322.695090	4.600000	0.002041	1722
G675|G675.mRNA.35.1	G675|G675.mRNA.2461.1	0.137874	1.723081	0.080016	568.046508	148.953492	1.126551	1.401580	726
G675|G675.mRNA.50.1	G675|G675.mRNA.51.1	0.007041	0.002792	2.521850	903.723482	239.276518	1.319307	0.018455	1347
G675|G675.mRNA.13.1	G675|G675.mRNA.14.1	0.015120	0.016443	0.919511	1297.411042	343.588958	1.167222	0.046191	1662
G675|G675.mRNA.6.1	G675|G675.mRNA.5.1	0.000000	0.005112	0.000010	649.605452	196.394548	4.600000	0.003560	1242
G675|G675.mRNA.33.1	G675|G675.mRNA.32.1	0.001394	0.000000	99.000000	717.931521	212.068479	4.600000	0.003229	984
G675|G675.mRNA.26.1	G675|G675.mRNA.5747.1	0.002778	0.221917	0.012517	1142.315956	375.684044	3.670353	0.171036	1803
G675|G675.mRNA.12.1	G675|G675.mRNA.5472.1	0.247947	2.319572	0.106893	778.917532	193.082468	1.494150	1.978391	1368
G675|G675.mRNA.56.1	G675|G675.mRNA.447.1	0.539807	4.221409	0.127874	1050.743037	278.256963	1.469378	3.931907	1737
G675|G675.mRNA.7.1	G675|G675.mRNA.8956.1	0.003594	0.359998	0.009984	1394.580107	246.419893	0.589332	0.171340	1641
G675|G675.mRNA.34.1	G675|G675.mRNA.5500.1	0.111616	1.061247	0.105174	1014.612691	272.387309	2.084222	0.937802	1953
G675|G675.mRNA.45.1	G675|G675.mRNA.44.1	0.012690	0.007759	1.635466	675.511599	194.488401	2.055912	0.034764	1125
G675|G675.mRNA.11.1	G675|G675.mRNA.5461.1	0.071368	1.671297	0.042702	1693.482247	550.517753	1.598283	1.391631	2253
G675|G675.mRNA.49.1	G675|G675.mRNA.5495.1	0.185646	1.469959	0.126293	943.720377	262.279623	2.416573	1.394871	2649
G675|G675.mRNA.66.1	G675|G675.mRNA.8922.1	0.381740	4.470896	0.085383	1393.926439	388.073561	1.468500	3.816759	2118
