SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N154|N154.mRNA.508.1	N154|N154.mRNA.5079.1	0.000000	0.000000	99.000000	358.820868	97.179132	4.600000	0.000000	1221
N154|N154.mRNA.874.1	N154|N154.mRNA.2385.1	0.608784	4.093473	0.148721	1424.380617	234.619383	1.026757	3.304790	3816
N154|N154.mRNA.875.1	N154|N154.mRNA.4960.1	0.000000	0.000000	99.000000	650.113016	129.886984	4.600000	0.000000	780
N154|N154.mRNA.5863.1	N154|N154.mRNA.5196.1	0.318363	3.449758	0.092286	485.547774	99.452226	1.711255	2.552136	804
N154|N154.mRNA.5890.1	N154|N154.mRNA.5349.1	0.104471	0.288286	0.362388	428.846228	150.153772	5.911304	0.456422	1149
N154|N154.mRNA.5887.1	N154|N154.mRNA.8257.1	0.297035	3.750051	0.079208	748.576744	148.423256	2.109310	2.605178	927
N154|N154.mRNA.5891.1	N154|N154.mRNA.999.1	0.000000	0.000000	99.000000	992.517091	243.482909	4.600000	0.000000	1236
N154|N154.mRNA.5874.1	N154|N154.mRNA.4328.1	0.369235	99.000000	0.003730	790.545493	133.454507	0.953070	43.843810	984
N154|N154.mRNA.5880.1	N154|N154.mRNA.6774.1	0.453558	4.647532	0.097591	2880.869492	491.130508	1.338169	3.193227	5124
N154|N154.mRNA.5886.1	N154|N154.mRNA.223.1	0.000000	0.000000	99.000000	905.107119	288.892881	4.600000	0.000000	1194
N154|N154.mRNA.5892.1	N154|N154.mRNA.1000.1	0.000000	0.000000	99.000000	592.421632	133.578368	4.600000	0.000000	813
N154|N154.mRNA.5877.1	N154|N154.mRNA.4466.1	0.603294	3.592820	0.167917	635.647362	120.352638	1.430100	3.237650	858
N154|N154.mRNA.5883.1	N154|N154.mRNA.146.1	0.543594	4.397545	0.123613	1886.083925	351.916075	1.190274	3.448834	2895
N154|N154.mRNA.5861.1	N154|N154.mRNA.1511.1	0.216180	3.982722	0.054280	1078.589801	202.410199	1.417440	2.433989	1320
N154|N154.mRNA.5881.1	N154|N154.mRNA.6281.1	0.836021	4.397836	0.190098	1531.947298	352.052702	1.439278	4.504793	2136
N154|N154.mRNA.5878.1	N154|N154.mRNA.1034.1	0.214737	3.281465	0.065439	415.537420	79.462580	2.389618	2.121121	516
N154|N154.mRNA.5873.1	N154|N154.mRNA.9467.1	0.787474	3.896012	0.202123	995.689096	180.310904	0.945041	3.792278	1611
N154|N154.mRNA.5867.1	N154|N154.mRNA.8371.1	0.788007	5.182603	0.152048	3911.614751	1002.385249	1.481811	5.053324	8121
N154|N154.mRNA.229.1	N154|N154.mRNA.7814.1	0.000000	0.000000	99.000000	751.155363	160.844637	4.600000	0.000000	912
N154|N154.mRNA.4263.1	N154|N154.mRNA.3036.1	0.480681	3.274102	0.146813	458.313713	78.686287	1.447028	2.669997	1836
N154|N154.mRNA.4261.1	N154|N154.mRNA.1169.1	0.592022	3.731336	0.158662	731.234601	144.765399	1.461431	3.332451	1011
N154|N154.mRNA.4260.1	N154|N154.mRNA.9283.1	0.677665	3.873882	0.174932	985.931796	175.068204	0.769037	3.478875	1278
N154|N154.mRNA.4262.1	N154|N154.mRNA.4557.1	0.461026	3.887905	0.118579	1087.627711	178.372289	1.172498	2.831561	1290
N154|N154.mRNA.4258.1	N154|N154.mRNA.4659.1	0.866600	2.360004	0.367203	824.580050	198.419950	1.337919	3.468777	1458
N154|N154.mRNA.3310.1	N154|N154.mRNA.8120.1	0.448718	2.569124	0.174658	422.236349	132.763651	2.339197	2.867846	1275
N154|N154.mRNA.3171.1	N154|N154.mRNA.8106.1	0.673810	4.087391	0.164851	1138.275620	232.724380	1.729164	3.759774	1557
N154|N154.mRNA.3163.1	N154|N154.mRNA.7335.1	0.556715	3.954035	0.140797	1038.185729	194.814271	1.282143	3.280478	1392
N154|N154.mRNA.3172.1	N154|N154.mRNA.3874.1	0.609860	4.088859	0.149152	1068.819643	233.180357	1.444458	3.698782	1395
N154|N154.mRNA.3182.1	N154|N154.mRNA.3660.1	0.203733	3.781016	0.053883	718.320669	154.679331	1.414594	2.512683	1068
N154|N154.mRNA.3181.1	N154|N154.mRNA.1524.1	0.000000	0.154821	0.000010	354.031750	125.968250	12.848163	0.121891	480
N154|N154.mRNA.3169.1	N154|N154.mRNA.1623.1	0.574648	4.034020	0.142451	1058.261042	216.738958	1.482546	3.488135	6591
N154|N154.mRNA.3160.1	N154|N154.mRNA.7446.1	0.237041	3.917674	0.060506	1092.405376	185.594624	1.503772	2.314657	1629
N154|N154.mRNA.3186.1	N154|N154.mRNA.9598.1	0.432337	4.088562	0.105743	1080.911906	233.088094	1.622116	3.242725	1452
N154|N154.mRNA.3161.1	N154|N154.mRNA.319.1	0.000000	0.000000	99.000000	676.854533	124.145467	4.600000	0.000000	1302
N154|N154.mRNA.3177.1	N154|N154.mRNA.6816.1	0.098411	0.334417	0.294275	146.641244	66.358756	3.771888	0.515811	285
N154|N154.mRNA.3166.1	N154|N154.mRNA.3458.1	0.589238	3.085238	0.190986	1685.106216	414.893784	1.534529	3.247107	3417
N154|N154.mRNA.3159.1	N154|N154.mRNA.1174.1	0.227557	1.580896	0.143942	1720.281338	478.718662	2.145380	1.566531	2304
N154|N154.mRNA.3185.1	N154|N154.mRNA.596.1	0.550803	4.186897	0.131554	1066.256917	265.743083	2.074583	3.828685	1491
N154|N154.mRNA.2399.1	N154|N154.mRNA.6327.1	0.605794	4.705234	0.128749	2598.592329	530.407671	1.651247	3.902113	3417
N154|N154.mRNA.487.1	N154|N154.mRNA.2134.1	0.307299	4.263148	0.072083	1231.328268	295.671732	2.437661	3.219800	1764
N154|N154.mRNA.985.1	N154|N154.mRNA.9506.1	0.729053	4.253631	0.171395	1482.527698	290.472302	1.314823	3.919465	2328
N154|N154.mRNA.519.1	N154|N154.mRNA.8218.1	0.000000	0.000000	99.000000	299.316663	57.683337	4.600000	0.000000	912
N154|N154.mRNA.7301.1	N154|N154.mRNA.8615.1	0.317076	3.774276	0.084010	716.704493	153.295507	1.419967	2.778722	1047
N154|N154.mRNA.7298.1	N154|N154.mRNA.7079.1	0.633709	4.465667	0.141907	1528.622755	385.377245	1.490597	4.215782	2037
N154|N154.mRNA.7300.1	N154|N154.mRNA.3392.1	0.163798	1.635073	0.100178	936.066127	200.933873	2.700406	1.271418	1149
N154|N154.mRNA.7296.1	N154|N154.mRNA.8308.1	0.412630	3.843209	0.107366	905.947038	168.052962	1.297666	2.848278	1113
N154|N154.mRNA.7297.1	N154|N154.mRNA.925.1	0.588522	3.360753	0.175116	511.676667	88.323333	1.092866	2.989830	702
N154|N154.mRNA.753.1	N154|N154.mRNA.139.1	0.000000	0.006287	0.000010	434.186432	159.813568	4.600000	0.005075	774
N154|N154.mRNA.2790.1	N154|N154.mRNA.4607.1	0.344598	4.576540	0.075297	2301.225846	446.774154	1.494510	3.097902	3282
N154|N154.mRNA.2783.1	N154|N154.mRNA.3938.1	0.397669	3.968884	0.100197	1040.290162	198.709838	1.125018	2.911253	1311
N154|N154.mRNA.2782.1	N154|N154.mRNA.626.1	0.284269	3.832694	0.074170	842.286775	165.713225	1.107377	2.602871	1194
N154|N154.mRNA.336.1	N154|N154.mRNA.10079.1	0.716898	3.948482	0.181563	859.622824	193.377176	1.155639	3.931077	7200
N154|N154.mRNA.6030.1	N154|N154.mRNA.9576.1	0.244097	4.008502	0.060895	855.511380	209.488620	1.660271	2.953699	1248
N154|N154.mRNA.6026.1	N154|N154.mRNA.6027.1	0.309046	3.767211	0.082036	769.141732	151.858268	1.366481	2.637727	1011
N154|N154.mRNA.6029.1	N154|N154.mRNA.2885.1	0.031895	1.108328	0.028777	560.741676	162.258324	4.058835	0.820416	735
N154|N154.mRNA.289.1	N154|N154.mRNA.85.1	0.046649	0.108032	0.431809	166.133189	34.866811	0.321029	0.171891	3183
N154|N154.mRNA.509.1	N154|N154.mRNA.1679.1	0.000000	0.000000	99.000000	123.123067	59.876933	4.600000	0.000000	1170
N154|N154.mRNA.1330.1	N154|N154.mRNA.3946.1	0.454331	99.000000	0.004589	458.496932	63.503068	0.575634	37.328235	588
N154|N154.mRNA.1331.1	N154|N154.mRNA.5241.1	0.426981	4.257895	0.100280	1588.871669	292.128331	1.053081	3.065821	2346
N154|N154.mRNA.4032.1	N154|N154.mRNA.4622.1	0.270809	3.664736	0.073896	779.535434	132.464566	1.301117	2.291293	951
N154|N154.mRNA.4030.1	N154|N154.mRNA.4128.1	0.559976	3.849580	0.145464	910.513556	169.486444	1.298491	3.228659	1182
N154|N154.mRNA.4035.1	N154|N154.mRNA.7273.1	0.297005	4.207946	0.070582	1376.693189	273.306811	1.585597	2.834446	1941
N154|N154.mRNA.4025.1	N154|N154.mRNA.611.1	0.781657	4.046940	0.193148	1162.495028	220.504972	1.319251	3.906817	1809
N154|N154.mRNA.4026.1	N154|N154.mRNA.635.1	0.303738	3.951569	0.076865	1233.825269	194.174731	1.163829	2.399273	3549
N154|N154.mRNA.5463.1	N154|N154.mRNA.7475.1	0.665764	4.679070	0.142286	2262.777153	512.222847	1.065815	4.219678	3210
