SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G232|G232.mRNA.1643.1	G232|G232.mRNA.9434.1	0.440663	1.402345	0.314233	314.141797	117.858203	3.838597	2.109087	1128
G232|G232.mRNA.1831.1	G232|G232.mRNA.10556.1	0.336331	1.668244	0.201608	695.523620	231.476380	1.918382	2.006748	1029
G232|G232.mRNA.1832.1	G232|G232.mRNA.8357.1	0.413782	1.942079	0.213061	883.390167	271.609833	1.345048	2.319529	1497
G232|G232.mRNA.113.1	G232|G232.mRNA.850.1	0.000000	0.000000	99.000000	2348.497234	981.502766	4.600000	0.000000	3330
G232|G232.mRNA.7577.1	G232|G232.mRNA.7971.1	0.000000	0.011859	0.000010	403.017629	169.982371	4.600000	0.010554	573
G232|G232.mRNA.7584.1	G232|G232.mRNA.6898.1	0.836033	3.917071	0.213433	789.554544	185.445456	1.145924	4.266143	1044
G232|G232.mRNA.7586.1	G232|G232.mRNA.2125.1	0.119462	1.255453	0.095154	601.024149	166.975851	3.144993	1.099335	792
G232|G232.mRNA.7582.1	G232|G232.mRNA.6225.1	0.390799	5.147029	0.075927	3292.049828	955.950172	1.294517	4.383358	5499
G232|G232.mRNA.7578.1	G232|G232.mRNA.7580.1	0.369680	3.829078	0.096546	525.083880	164.916120	1.753159	3.589521	6060
G232|G232.mRNA.7581.1	G232|G232.mRNA.10416.1	0.327457	2.930034	0.111759	396.764492	122.235508	1.820072	2.821258	1044
G232|G232.mRNA.947.1	G232|G232.mRNA.12661.1	0.737446	3.776775	0.195258	554.192797	153.807203	1.193851	4.193146	1194
G232|G232.mRNA.2643.1	G232|G232.mRNA.3946.1	0.325814	1.424534	0.228716	1026.031156	422.968844	3.460111	1.939603	4800
G232|G232.mRNA.2640.1	G232|G232.mRNA.3254.1	0.152565	1.312011	0.116284	688.661455	208.338545	2.429253	1.265580	957
G232|G232.mRNA.2632.1	G232|G232.mRNA.11057.1	0.238495	2.494600	0.095604	1179.999305	368.000695	1.500812	2.324492	1623
G232|G232.mRNA.2630.1	G232|G232.mRNA.10658.1	0.127422	1.785697	0.071357	1052.840028	291.159972	1.217076	1.459998	1365
G232|G232.mRNA.2627.1	G232|G232.mRNA.8468.1	0.502896	2.921847	0.172116	565.226501	163.773499	1.733591	3.138976	1845
G232|G232.mRNA.2626.1	G232|G232.mRNA.8906.1	0.728928	3.042378	0.239591	2406.947270	677.052730	1.424477	3.710448	3864
G232|G232.mRNA.2642.1	G232|G232.mRNA.2624.1	0.346767	1.137966	0.304725	424.307644	133.692356	3.974372	1.608995	870
G232|G232.mRNA.2638.1	G232|G232.mRNA.10720.1	0.427400	3.845807	0.111134	725.364091	168.635909	1.285407	3.216651	930
G232|G232.mRNA.2636.1	G232|G232.mRNA.1402.1	0.421497	1.558284	0.270488	523.264818	148.735182	1.644708	2.019313	675
G232|G232.mRNA.2634.1	G232|G232.mRNA.9947.1	0.195894	1.254339	0.156173	864.152969	293.847031	4.056954	1.393435	1209
G232|G232.mRNA.2641.1	G232|G232.mRNA.4760.1	0.453600	3.337159	0.135924	325.411961	85.588039	1.435318	3.162246	972
G232|G232.mRNA.2623.1	G232|G232.mRNA.3945.1	0.443067	1.734250	0.255480	1081.669034	334.330966	2.334304	2.243782	1626
G232|G232.mRNA.2639.1	G232|G232.mRNA.362.1	0.000000	0.000000	99.000000	687.966761	254.033239	4.600000	0.000000	942
G232|G232.mRNA.2637.1	G232|G232.mRNA.9943.1	0.041458	3.530567	0.011743	471.233757	110.766243	1.169277	2.116516	582
G232|G232.mRNA.2633.1	G232|G232.mRNA.5920.1	0.503932	2.073513	0.243033	622.547384	169.452616	1.724427	2.519256	849
G232|G232.mRNA.4000.1	G232|G232.mRNA.1826.1	0.000000	0.000000	99.000000	553.484473	199.515527	4.600000	0.000000	753
G232|G232.mRNA.4001.1	G232|G232.mRNA.6989.1	0.413746	3.655663	0.113180	595.370515	169.629485	1.534074	3.397806	912
G232|G232.mRNA.3999.1	G232|G232.mRNA.11743.1	0.750205	4.616263	0.162513	1655.925033	471.074967	1.551569	4.819307	2712
G232|G232.mRNA.97.1	G232|G232.mRNA.2102.1	0.000000	0.000000	99.000000	415.745483	172.254517	4.600000	0.000000	1500
G232|G232.mRNA.307.1	G232|G232.mRNA.942.1	0.000000	0.000000	99.000000	2637.536578	917.463422	4.600000	0.000000	3555
G232|G232.mRNA.6745.1	G232|G232.mRNA.10.1	0.000000	0.000000	99.000000	150.047340	59.952660	4.600000	0.000000	972
G232|G232.mRNA.557.1	G232|G232.mRNA.1132.1	0.685600	1.587541	0.431863	635.767030	189.232970	2.232840	2.677443	1518
G232|G232.mRNA.555.1	G232|G232.mRNA.552.1	0.000000	0.000000	99.000000	379.935190	145.064810	4.600000	0.000000	525
G232|G232.mRNA.3874.1	G232|G232.mRNA.10781.1	0.559627	4.532745	0.123463	1579.567533	421.432467	1.228158	4.189228	2487
G232|G232.mRNA.3876.1	G232|G232.mRNA.10376.1	0.000000	0.000000	99.000000	2191.704287	817.295713	4.600000	0.000000	3009
G232|G232.mRNA.3866.1	G232|G232.mRNA.9217.1	0.000000	0.700837	0.000010	254.734447	60.265553	0.901926	0.402251	438
G232|G232.mRNA.3864.1	G232|G232.mRNA.5531.1	0.003424	0.389839	0.008783	292.865914	142.134086	63.022751	0.389049	435
G232|G232.mRNA.3877.1	G232|G232.mRNA.10375.1	0.000000	0.000000	99.000000	567.807375	203.192625	4.600000	0.000000	771
G232|G232.mRNA.3865.1	G232|G232.mRNA.9496.1	0.380931	2.879310	0.132299	552.771624	155.228376	1.814410	2.786096	930
G232|G232.mRNA.3878.1	G232|G232.mRNA.10374.1	0.000000	0.002533	0.000010	1131.540847	395.459153	4.600000	0.001968	3750
G232|G232.mRNA.3872.1	G232|G232.mRNA.11409.1	0.610820	4.877787	0.125225	2404.381951	667.618049	1.161407	4.614398	3294
G232|G232.mRNA.427.1	G232|G232.mRNA.2928.1	0.004277	0.044361	0.096419	1172.340590	327.659410	1.408193	0.039099	1575
G232|G232.mRNA.1208.1	G232|G232.mRNA.8372.1	0.759672	5.010298	0.151622	2689.364813	796.635187	1.607298	5.193127	6183
G232|G232.mRNA.1205.1	G232|G232.mRNA.6910.1	0.240206	3.873184	0.062018	689.094499	174.905501	1.611684	2.926965	1035
G232|G232.mRNA.356.1	G232|G232.mRNA.12467.1	0.043945	0.029609	1.484195	211.647506	103.352494	6.290579	0.117724	2013
G232|G232.mRNA.355.1	G232|G232.mRNA.7027.1	0.006983	0.000000	99.000000	287.760929	123.239071	4.600000	0.014667	1884
G232|G232.mRNA.606.1	G232|G232.mRNA.6698.1	0.157183	1.149156	0.136781	1011.447432	341.552568	2.510143	1.222792	1368
G232|G232.mRNA.1156.1	G232|G232.mRNA.4695.1	0.210263	1.799722	0.116831	717.571693	221.428307	2.365345	1.755233	1125
G232|G232.mRNA.1154.1	G232|G232.mRNA.8094.1	0.021035	1.409468	0.014924	868.475678	250.524322	3.182481	0.995643	1347
G232|G232.mRNA.1159.1	G232|G232.mRNA.6412.1	0.000000	0.000000	99.000000	482.890803	180.109197	4.600000	0.000000	663
G232|G232.mRNA.1155.1	G232|G232.mRNA.3122.1	0.610079	4.098059	0.148870	969.941746	236.058254	1.188656	3.878412	1416
G232|G232.mRNA.1158.1	G232|G232.mRNA.9564.1	0.516342	2.452332	0.210552	1511.478900	399.521100	1.406280	2.763264	3129
G232|G232.mRNA.11742.1	G232|G232.mRNA.3820.1	0.224191	4.756151	0.047137	2021.333018	567.666982	1.738358	3.653621	3216
G232|G232.mRNA.11707.1	G232|G232.mRNA.7516.1	0.347490	5.104977	0.068069	3353.175129	903.824871	1.995726	4.072727	5253
G232|G232.mRNA.11640.1	G232|G232.mRNA.3213.1	0.000000	0.109585	0.000010	314.301183	117.698817	4.600000	0.089570	432
G232|G232.mRNA.11651.1	G232|G232.mRNA.4950.1	0.103303	1.972782	0.052364	601.204367	166.795633	1.917840	1.527959	768
G232|G232.mRNA.11714.1	G232|G232.mRNA.12222.1	0.242848	1.505118	0.161348	1096.237675	343.762325	1.769393	1.632547	1524
G232|G232.mRNA.11574.1	G232|G232.mRNA.3421.1	0.267767	4.434873	0.060378	1421.125178	369.874822	1.066190	3.385055	1842
G232|G232.mRNA.11731.1	G232|G232.mRNA.9728.1	0.292596	1.609103	0.181838	613.070937	139.929063	1.843392	1.611723	972
G232|G232.mRNA.11720.1	G232|G232.mRNA.7569.1	0.359892	3.741860	0.096180	642.188820	146.811180	1.446110	2.967550	948
G232|G232.mRNA.11671.1	G232|G232.mRNA.10923.1	0.052295	0.974246	0.053678	683.965469	210.034531	1.872414	0.806689	927
