SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G233|G233.mRNA.5187.1	G233|G233.mRNA.2523.1	0.940721	4.922859	0.191092	2270.030492	708.969508	1.214962	5.665280	3417
G233|G233.mRNA.5185.1	G233|G233.mRNA.9928.1	0.607660	1.951431	0.311392	910.539643	325.460357	1.370166	2.884494	1287
G233|G233.mRNA.5186.1	G233|G233.mRNA.3583.1	0.708823	5.567909	0.127305	508.890118	184.109882	1.918806	5.999222	807
G233|G233.mRNA.2921.1	G233|G233.mRNA.4550.1	0.414175	2.132485	0.194222	534.685238	173.314762	1.003479	2.504425	780
G233|G233.mRNA.2935.1	G233|G233.mRNA.6152.1	0.309295	3.729030	0.082942	443.678903	144.321097	1.263878	3.445945	621
G233|G233.mRNA.2934.1	G233|G233.mRNA.10373.1	0.518861	3.484406	0.148909	333.845628	104.154372	1.431412	3.672161	687
G233|G233.mRNA.2932.1	G233|G233.mRNA.3059.1	0.018378	0.573069	0.032070	138.056458	65.943542	15.293843	0.593051	297
G233|G233.mRNA.2916.1	G233|G233.mRNA.2482.1	0.469292	1.474273	0.318321	1045.839293	427.160707	3.807870	2.282191	1566
G233|G233.mRNA.2920.1	G233|G233.mRNA.2314.1	0.525957	3.437985	0.152984	322.096720	97.903280	1.373948	3.614279	663
G233|G233.mRNA.2917.1	G233|G233.mRNA.8760.1	0.605999	4.552616	0.133110	1322.252609	432.747391	1.398464	4.737464	2292
G233|G233.mRNA.2918.1	G233|G233.mRNA.5889.1	0.512218	2.309282	0.221808	1030.155106	346.844894	1.588013	2.894612	2559
G233|G233.mRNA.1328.1	G233|G233.mRNA.10088.1	0.480049	2.305523	0.208217	1355.067887	447.932113	1.687993	2.800694	3015
G233|G233.mRNA.1331.1	G233|G233.mRNA.3767.1	0.712093	2.614303	0.272384	986.749524	309.250476	1.348873	3.497991	1395
G233|G233.mRNA.1329.1	G233|G233.mRNA.10087.1	0.286240	2.094488	0.136663	1015.791753	346.208247	2.091236	2.237641	1539
G233|G233.mRNA.6516.1	G233|G233.mRNA.4072.1	0.563680	1.528947	0.368672	233.622445	87.377555	2.518480	2.479288	672
G233|G233.mRNA.6517.1	G233|G233.mRNA.2118.1	0.168536	0.182647	0.922744	188.108627	66.891373	2.381532	0.516714	384
G233|G233.mRNA.3549.1	G233|G233.mRNA.674.1	0.199779	4.462063	0.044773	1404.470361	383.529639	1.062150	3.342143	1800
G233|G233.mRNA.3546.1	G233|G233.mRNA.6839.1	0.485353	3.893689	0.124651	657.246736	179.753264	0.808182	3.651970	1953
G233|G233.mRNA.3545.1	G233|G233.mRNA.1154.1	0.923377	3.910963	0.236100	563.058664	183.941336	1.292801	4.977122	927
G233|G233.mRNA.3551.1	G233|G233.mRNA.3464.1	0.061034	0.257353	0.237161	668.865213	300.134787	9.958520	0.365524	1335
G233|G233.mRNA.3544.1	G233|G233.mRNA.6838.1	0.099310	2.074378	0.047875	719.452979	243.547021	2.747184	1.796442	978
G233|G233.mRNA.3547.1	G233|G233.mRNA.7823.1	0.231903	2.452848	0.094544	126.676466	26.323534	1.300134	1.842044	276
G233|G233.mRNA.2632.1	G233|G233.mRNA.8375.1	0.496552	1.579071	0.314458	586.204712	211.795288	2.273091	2.351582	852
G233|G233.mRNA.2633.1	G233|G233.mRNA.9630.1	0.995205	4.365104	0.227991	1105.981341	337.018659	1.217770	5.346778	1752
G233|G233.mRNA.2631.1	G233|G233.mRNA.8641.1	0.292527	4.496086	0.065063	1293.671120	401.328880	1.256886	3.863439	1848
G233|G233.mRNA.2626.1	G233|G233.mRNA.15.1	0.102206	3.984379	0.025652	604.678055	163.321945	0.992009	2.783351	801
G233|G233.mRNA.61.1	G233|G233.mRNA.2080.1	0.000000	0.000000	99.000000	155.009816	57.990184	4.600000	0.000000	3474
G233|G233.mRNA.1656.1	G233|G233.mRNA.1932.1	0.590919	3.881951	0.152222	624.037960	176.962040	1.312313	3.953984	963
