SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G224|G224.mRNA.437.1	G224|G224.mRNA.4286.1	0.056270	0.156858	0.358734	578.244069	219.755931	1.996988	0.251911	1170
G224|G224.mRNA.3022.1	G224|G224.mRNA.8536.1	0.399423	4.520770	0.088353	1355.242722	414.757278	1.222834	4.095487	2136
G224|G224.mRNA.3020.1	G224|G224.mRNA.3960.1	0.404507	4.230745	0.095611	843.903215	215.096785	1.301196	3.544997	1302
G224|G224.mRNA.3033.1	G224|G224.mRNA.9241.1	0.599424	2.862938	0.209374	1637.369365	498.630635	1.359349	3.383465	2640
G224|G224.mRNA.3034.1	G224|G224.mRNA.7371.1	0.223550	2.006901	0.111390	1414.248593	433.751407	1.412244	1.926381	1920
G224|G224.mRNA.3039.1	G224|G224.mRNA.1847.1	0.472511	2.037236	0.231937	1144.962681	382.037319	2.006427	2.591960	1566
G224|G224.mRNA.3018.1	G224|G224.mRNA.6017.1	0.471500	4.949572	0.095261	2442.324041	734.675959	1.220900	4.521139	4329
G224|G224.mRNA.3027.1	G224|G224.mRNA.3029.1	0.007941	0.028196	0.281638	316.775636	127.224364	4.600000	0.041235	894
G224|G224.mRNA.3036.1	G224|G224.mRNA.1270.1	0.006160	0.376913	0.016344	326.261423	108.738577	2.904451	0.296516	447
G224|G224.mRNA.3037.1	G224|G224.mRNA.9308.1	0.448012	2.059563	0.217528	1521.009047	449.990953	1.420341	2.447816	2325
G224|G224.mRNA.3024.1	G224|G224.mRNA.10144.1	0.054206	1.022075	0.053035	690.176658	239.823342	4.557292	0.911383	933
G224|G224.mRNA.3025.1	G224|G224.mRNA.6175.1	0.369207	4.880365	0.075652	2129.083410	669.916590	1.521970	4.346742	4356
G224|G224.mRNA.3019.1	G224|G224.mRNA.3255.1	0.372062	4.409117	0.084385	1136.611934	357.388066	1.753137	4.013365	1992
G224|G224.mRNA.2010.1	G224|G224.mRNA.9225.1	0.525713	4.734334	0.111043	1779.608301	551.391699	1.550117	4.563753	2592
G224|G224.mRNA.849.1	G224|G224.mRNA.8256.1	0.346507	2.020070	0.171532	2067.655869	734.344131	1.754153	2.355336	3120
G224|G224.mRNA.850.1	G224|G224.mRNA.5062.1	0.671457	3.837360	0.174979	556.252570	166.747430	1.319707	4.204853	1137
G224|G224.mRNA.866.1	G224|G224.mRNA.8099.1	0.000000	0.000000	99.000000	362.185251	177.814749	4.600000	0.000000	1575
G224|G224.mRNA.5517.1	G224|G224.mRNA.1211.1	0.936688	1.541332	0.607713	1978.720610	643.279390	1.388461	3.255092	3927
G224|G224.mRNA.5522.1	G224|G224.mRNA.8548.1	0.251231	2.189954	0.114720	823.980730	229.019270	1.215241	2.018665	1071
G224|G224.mRNA.5527.1	G224|G224.mRNA.5579.1	0.313048	5.312257	0.058929	3749.450405	1191.549595	1.615106	4.555904	5286
G224|G224.mRNA.5526.1	G224|G224.mRNA.4443.1	0.543177	1.635416	0.332134	1251.325102	380.674898	1.315190	2.393846	1740
G224|G224.mRNA.5524.1	G224|G224.mRNA.1788.1	0.333887	2.296228	0.145407	883.567097	334.432903	1.468301	2.618094	1455
G224|G224.mRNA.5516.1	G224|G224.mRNA.3482.1	0.762925	3.520320	0.216720	400.736719	109.263281	1.331858	4.061022	543
G224|G224.mRNA.5521.1	G224|G224.mRNA.2311.1	0.683568	2.687899	0.254313	643.683692	244.316308	1.966424	3.705064	1119
G224|G224.mRNA.5520.1	G224|G224.mRNA.2662.1	0.683436	1.674853	0.408057	2416.132800	823.867200	1.304181	2.806601	5043
G224|G224.mRNA.1712.1	G224|G224.mRNA.8658.1	0.008908	0.289882	0.030731	470.669652	162.330348	3.393709	0.242889	672
G224|G224.mRNA.1711.1	G224|G224.mRNA.6936.1	0.234103	1.222169	0.191547	724.718584	250.281416	2.875893	1.463216	975
G224|G224.mRNA.1714.1	G224|G224.mRNA.48.1	0.581477	3.995872	0.145519	868.009766	205.990234	0.803473	3.709044	1851
G224|G224.mRNA.1713.1	G224|G224.mRNA.5203.1	0.876775	3.362995	0.260713	1187.314726	375.685274	1.545003	4.423102	1785
G224|G224.mRNA.116.1	G224|G224.mRNA.8035.1	0.000000	0.000000	99.000000	368.786257	147.213743	4.600000	0.000000	1386
G224|G224.mRNA.1303.1	G224|G224.mRNA.205.1	0.252636	1.873596	0.134840	578.313828	186.686172	2.292951	1.944618	768
G224|G224.mRNA.1300.1	G224|G224.mRNA.7132.1	0.516973	2.002132	0.258211	881.960460	294.039540	1.664059	2.664938	1959
G224|G224.mRNA.7293.1	G224|G224.mRNA.7756.1	0.584705	3.614903	0.161748	551.050926	123.949074	0.894826	3.423404	846
G224|G224.mRNA.7288.1	G224|G224.mRNA.149.1	0.003431	0.000000	99.000000	292.143969	115.856031	4.600000	0.007370	408
G224|G224.mRNA.7300.1	G224|G224.mRNA.5121.1	0.270903	4.634806	0.058450	1794.132747	482.867253	0.968058	3.588976	2364
G224|G224.mRNA.7302.1	G224|G224.mRNA.3142.1	0.158330	1.647850	0.096083	1173.962169	368.037831	2.297028	1.541528	1587
G224|G224.mRNA.7299.1	G224|G224.mRNA.7656.1	0.455577	2.542268	0.179201	1170.275018	347.724982	1.583518	2.800712	1623
G224|G224.mRNA.7297.1	G224|G224.mRNA.8094.1	0.646763	3.915475	0.165181	687.948561	185.051439	0.918142	4.018915	1071
G224|G224.mRNA.7301.1	G224|G224.mRNA.7385.1	0.471966	4.175026	0.113045	2181.498034	683.501966	1.386317	4.066211	4086
G224|G224.mRNA.7289.1	G224|G224.mRNA.8939.1	0.604026	4.483712	0.134716	1405.238178	394.761822	1.209814	4.364664	2187
G224|G224.mRNA.139.1	G224|G224.mRNA.6961.1	0.732683	3.730907	0.196382	1197.193095	341.806905	1.202364	4.195737	1815
G224|G224.mRNA.141.1	G224|G224.mRNA.9488.1	0.136917	1.753614	0.078077	1706.615080	387.384920	0.969417	1.308006	2097
G224|G224.mRNA.1245.1	G224|G224.mRNA.5387.1	0.305026	4.231904	0.072078	1025.821796	282.178204	1.163761	3.456544	1470
G224|G224.mRNA.1251.1	G224|G224.mRNA.8863.1	0.411635	1.781461	0.231066	981.275596	350.724404	2.019374	2.316958	2079
G224|G224.mRNA.1244.1	G224|G224.mRNA.3067.1	0.291101	3.973692	0.073257	838.012301	199.987699	1.096594	3.001838	1188
G224|G224.mRNA.1250.1	G224|G224.mRNA.8864.1	0.362615	2.139826	0.169460	751.743293	220.256707	1.009510	2.296000	1188
G224|G224.mRNA.315.1	G224|G224.mRNA.7978.1	0.176683	1.444714	0.122296	626.598731	222.401269	3.279060	1.526556	852
G224|G224.mRNA.314.1	G224|G224.mRNA.6713.1	0.344341	2.426772	0.141893	1099.821369	349.178631	1.715858	2.538489	1473
G224|G224.mRNA.319.1	G224|G224.mRNA.4728.1	0.201683	1.839447	0.109643	1293.827886	362.172114	1.304785	1.679600	1713
G224|G224.mRNA.316.1	G224|G224.mRNA.2757.1	0.057462	1.235521	0.046509	1039.812267	307.187733	2.120008	0.978367	1350
G224|G224.mRNA.307.1	G224|G224.mRNA.2739.1	0.374988	4.565457	0.082136	1449.779461	440.220539	1.628551	4.053107	2565
G224|G224.mRNA.318.1	G224|G224.mRNA.9858.1	0.713802	3.589996	0.198831	904.939451	247.060549	1.297755	3.991911	1362
