SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N155|N155.mRNA.3847.1	N155|N155.mRNA.4283.1	0.283343	4.945480	0.057293	3190.321490	730.678510	1.612717	3.456398	4575
N155|N155.mRNA.3856.1	N155|N155.mRNA.14388.1	0.121246	2.164099	0.056026	227.982635	60.017365	1.553004	1.640891	588
N155|N155.mRNA.3854.1	N155|N155.mRNA.12694.1	0.146862	4.773822	0.030764	2046.799011	581.200989	2.217747	3.510442	2883
N155|N155.mRNA.3848.1	N155|N155.mRNA.14390.1	0.357711	2.198141	0.162733	337.976876	70.023124	1.237524	2.020726	531
N155|N155.mRNA.3852.1	N155|N155.mRNA.10234.1	0.201331	4.584392	0.043917	1720.523814	451.476186	1.846262	3.337207	2370
N155|N155.mRNA.3849.1	N155|N155.mRNA.14389.1	0.386377	4.117634	0.093835	933.699538	242.300462	1.427436	3.465470	1851
N155|N155.mRNA.3855.1	N155|N155.mRNA.1501.1	0.168268	3.974789	0.042334	828.719593	200.280407	1.504562	2.727461	2367
N155|N155.mRNA.3853.1	N155|N155.mRNA.372.1	0.000000	0.000000	99.000000	1248.855833	443.144167	4.600000	0.000000	1815
N155|N155.mRNA.3851.1	N155|N155.mRNA.13154.1	0.479887	3.343468	0.143530	355.902954	85.097046	1.912797	3.097364	1074
N155|N155.mRNA.3850.1	N155|N155.mRNA.9763.1	0.027867	0.221602	0.125753	146.667479	57.332521	4.600000	0.246944	252
N155|N155.mRNA.1381.1	N155|N155.mRNA.6117.1	0.204375	4.078413	0.050111	1072.045068	229.954932	0.825599	2.665785	1353
N155|N155.mRNA.1386.1	N155|N155.mRNA.9560.1	0.357039	4.105684	0.086962	1258.529551	238.470449	1.205682	2.862581	2037
N155|N155.mRNA.1383.1	N155|N155.mRNA.10489.1	0.360203	4.360126	0.082613	1483.210515	334.789485	1.459904	3.290398	3204
N155|N155.mRNA.1385.1	N155|N155.mRNA.10063.1	0.477821	4.123030	0.115891	1198.949992	244.050008	1.602284	3.282971	1521
N155|N155.mRNA.1384.1	N155|N155.mRNA.7487.1	0.454217	4.870587	0.093257	2845.760949	661.239051	1.832678	3.860749	3837
N155|N155.mRNA.13426.1	N155|N155.mRNA.5622.1	0.237600	2.588110	0.091804	199.473957	31.526043	1.239106	1.675167	432
N155|N155.mRNA.13432.1	N155|N155.mRNA.1812.1	0.254497	3.488953	0.072944	627.212229	104.787771	0.716586	2.152553	1173
N155|N155.mRNA.13429.1	N155|N155.mRNA.5619.1	0.691963	3.307968	0.209181	427.679144	82.320856	1.238558	3.342663	780
N155|N155.mRNA.13427.1	N155|N155.mRNA.79.1	0.136238	1.452729	0.093781	704.527374	204.472626	1.738459	1.297118	924
N155|N155.mRNA.13430.1	N155|N155.mRNA.1810.1	0.359057	3.773392	0.095155	650.884948	153.115052	0.895274	3.027866	849
N155|N155.mRNA.13428.1	N155|N155.mRNA.3919.1	0.471818	4.069960	0.115927	834.622003	227.377997	1.824064	3.726580	1149
N155|N155.mRNA.13431.1	N155|N155.mRNA.1811.1	0.077529	3.903337	0.019862	744.919530	182.080470	1.558367	2.486971	933
N155|N155.mRNA.13433.1	N155|N155.mRNA.1813.1	0.173443	3.243076	0.053481	368.502324	75.497676	1.174055	2.086209	456
N155|N155.mRNA.13425.1	N155|N155.mRNA.11498.1	0.574321	3.855323	0.148968	744.210783	170.789217	1.308989	3.560208	1251
N155|N155.mRNA.4918.1	N155|N155.mRNA.7316.1	0.163937	3.969042	0.041304	470.652344	135.347656	2.963277	3.041374	891
N155|N155.mRNA.4921.1	N155|N155.mRNA.8554.1	0.166011	3.159254	0.052547	397.485765	67.514235	1.152992	1.801816	1401
N155|N155.mRNA.4919.1	N155|N155.mRNA.7317.1	0.239759	3.750330	0.063930	348.803296	95.196704	1.933753	2.977350	645
N155|N155.mRNA.4920.1	N155|N155.mRNA.14673.1	0.410831	3.300627	0.124471	299.480980	81.519020	1.102949	3.087401	726
N155|N155.mRNA.2274.1	N155|N155.mRNA.2279.1	0.003600	0.034003	0.105870	278.453810	90.546190	5.989358	0.033181	735
N155|N155.mRNA.516.1	N155|N155.mRNA.15740.1	0.284902	2.974356	0.095786	175.237108	52.762892	0.942704	2.721857	4110
N155|N155.mRNA.1568.1	N155|N155.mRNA.13944.1	0.488877	3.680248	0.132838	623.767322	135.232678	1.323349	3.172471	1500
N155|N155.mRNA.1567.1	N155|N155.mRNA.12266.1	0.312809	99.000000	0.003160	561.747617	89.252383	0.719576	41.528596	3522
N155|N155.mRNA.1566.1	N155|N155.mRNA.6454.1	0.134620	4.218348	0.031913	1207.876173	277.123827	1.323752	2.690118	1557
N155|N155.mRNA.4979.1	N155|N155.mRNA.2135.1	0.000000	0.000000	99.000000	1000.027344	343.972656	4.600000	0.000000	1344
N155|N155.mRNA.4981.1	N155|N155.mRNA.2133.1	0.000000	0.000000	99.000000	346.358261	100.641739	4.600000	0.000000	447
N155|N155.mRNA.4978.1	N155|N155.mRNA.11139.1	0.006789	0.474046	0.014321	295.974279	112.025721	56.778438	0.405254	408
N155|N155.mRNA.4977.1	N155|N155.mRNA.2137.1	0.000000	0.000000	99.000000	289.758167	76.241833	4.600000	0.000000	366
N155|N155.mRNA.4982.1	N155|N155.mRNA.2132.1	0.000000	0.000000	99.000000	736.537295	223.462705	4.600000	0.000000	960
N155|N155.mRNA.4983.1	N155|N155.mRNA.1056.1	0.023833	0.060686	0.392719	1069.295185	469.704815	8.660029	0.105242	1608
