SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
AYI69|AYI69_g1	AYI69|AYI69_g10191	0.081390	0.114683	0.709695	210.105819	74.894181	2.595784	0.270416	372
AYI69|AYI69_g8	AYI69|AYI69_g2196	0.009861	0.058004	0.170006	204.211033	71.788967	2.015472	0.067150	309
AYI69|AYI69_g19	AYI69|AYI69_g3053	0.461913	0.679210	0.680073	499.608006	142.391994	1.600781	1.530324	1452
AYI69|AYI69_g21	AYI69|AYI69_g5328	0.284921	0.618970	0.460314	289.007383	85.992617	1.548922	1.084569	627
AYI69|AYI69_g22	AYI69|AYI69_g9033	0.621160	4.538323	0.136870	1564.421171	424.578829	1.753219	4.371994	3006
AYI69|AYI69_g26	AYI69|AYI69_g3003	0.221178	4.208766	0.052552	932.394456	273.605544	1.674910	3.377529	1227
AYI69|AYI69_g27	AYI69|AYI69_g6422	0.060696	0.079200	0.766371	257.867050	93.132950	3.813167	0.196818	474
AYI69|AYI69_g31	AYI69|AYI69_g3807	0.131458	0.310601	0.423238	232.298835	91.701165	5.483846	0.546482	411
AYI69|AYI69_g35	AYI69|AYI69_g6515	0.003397	0.009612	0.353441	885.453607	314.546393	3.410623	0.015079	1215
AYI69|AYI69_g39	AYI69|AYI69_g3066	0.716258	3.445989	0.207852	339.046244	98.953756	1.074760	3.998891	894
AYI69|AYI69_g42	AYI69|AYI69_g9752	0.351198	1.963137	0.178896	187.385476	55.614524	1.924043	2.160349	246
AYI69|AYI69_g49	AYI69|AYI69_g2360	0.522898	4.863887	0.107506	2437.641337	655.358663	1.472543	4.328059	3318
AYI69|AYI69_g50	AYI69|AYI69_g10471	0.000000	0.012476	0.000010	621.228756	161.771244	4.600000	0.007733	783
AYI69|AYI69_g51	AYI69|AYI69_g53	0.000000	0.000000	99.000000	265.593454	91.406546	4.600000	0.000000	3576
AYI69|AYI69_g60	AYI69|AYI69_g1183	0.531914	2.120118	0.250889	774.462267	215.537733	1.687412	2.633068	1005
AYI69|AYI69_g61	AYI69|AYI69_g5185	0.738783	2.049590	0.360454	337.429320	109.570680	1.572836	3.180281	570
AYI69|AYI69_g62	AYI69|AYI69_g3023	0.000000	0.000000	99.000000	2259.906312	719.093688	4.600000	0.000000	2979
AYI69|AYI69_g63	AYI69|AYI69_g2425	0.481959	3.665005	0.131503	407.488038	132.511962	2.643014	3.789163	1044
AYI69|AYI69_g65	AYI69|AYI69_g9833	0.924528	4.838903	0.191061	2495.112845	633.887155	1.461949	5.152559	3885
AYI69|AYI69_g69	AYI69|AYI69_g1232	0.720706	4.512584	0.159710	1581.745265	410.254735	0.989452	4.504943	2187
AYI69|AYI69_g74	AYI69|AYI69_g10844	0.056091	0.043491	1.289730	111.666986	47.333014	4.253940	0.157021	702
AYI69|AYI69_g77	AYI69|AYI69_g7986	0.589930	2.634868	0.223893	1136.831972	300.168028	1.748658	3.051261	1773
AYI69|AYI69_g82	AYI69|AYI69_g7731	0.718482	4.225096	0.170051	1238.371799	279.628201	1.079106	4.093289	2058
AYI69|AYI69_g85	AYI69|AYI69_g4600	0.480768	3.641909	0.132010	465.506473	128.493527	1.542162	3.493749	960
AYI69|AYI69_g90	AYI69|AYI69_g2290	0.387094	2.914363	0.132823	158.293263	48.706737	1.692655	2.945268	852
AYI69|AYI69_g91	AYI69|AYI69_g3360	0.148000	0.886782	0.166896	985.682810	298.317190	2.107791	0.958934	1305
AYI69|AYI69_g92	AYI69|AYI69_g4339	0.074634	0.424248	0.175921	305.987248	96.012752	3.498561	0.474405	969
AYI69|AYI69_g93	AYI69|AYI69_g506	0.474068	3.861592	0.122765	553.777151	172.222849	2.171622	3.832985	780
AYI69|AYI69_g95	AYI69|AYI69_g7357	0.004474	0.019104	0.234184	672.591967	212.408033	1.950595	0.023956	897
AYI69|AYI69_g96	AYI69|AYI69_g7358	0.075191	0.077779	0.966727	1976.669119	447.330881	2.027370	0.227007	2535
AYI69|AYI69_g97	AYI69|AYI69_g3455	0.136248	0.170357	0.799779	845.745506	282.254494	1.507936	0.434348	2424
AYI69|AYI69_g101	AYI69|AYI69_g7101	0.544207	3.978695	0.136780	755.673643	201.326357	1.163002	3.800185	1068
AYI69|AYI69_g110	AYI69|AYI69_g2152	0.842040	4.956008	0.169903	3386.992229	741.007771	1.308696	4.741588	7347
AYI69|AYI69_g115	AYI69|AYI69_g6416	0.458140	3.572840	0.128228	476.811132	117.188868	1.297984	3.217895	621
AYI69|AYI69_g117	AYI69|AYI69_g9079	0.621285	4.837055	0.128443	2736.672945	632.327055	1.174593	4.237627	3900
AYI69|AYI69_g119	AYI69|AYI69_g2283	0.121275	1.705045	0.071127	1075.912724	304.087276	2.063047	1.410791	1728
AYI69|AYI69_g120	AYI69|AYI69_g9253	0.029931	0.509147	0.058787	136.475967	25.524033	0.783663	0.316304	411
AYI69|AYI69_g128	AYI69|AYI69_g1506	0.489985	3.436195	0.142595	334.330130	97.669870	1.837804	3.468260	777
AYI69|AYI69_g129	AYI69|AYI69_g132	0.204334	4.100712	0.049829	936.105196	236.894804	1.260149	2.973698	1203
AYI69|AYI69_g139	AYI69|AYI69_g10393	0.001491	0.013824	0.107849	1342.778703	439.221297	4.600000	0.013592	2604
AYI69|AYI69_g140	AYI69|AYI69_g10394	0.005310	0.047752	0.111204	188.985827	87.014173	6.296698	0.056072	747
AYI69|AYI69_g141	AYI69|AYI69_g5901	0.000000	0.000000	99.000000	515.438628	183.561372	4.600000	0.000000	699
AYI69|AYI69_g142	AYI69|AYI69_g4065	0.680694	5.055322	0.134649	3705.076446	845.923554	1.227301	4.481503	5682
AYI69|AYI69_g143	AYI69|AYI69_g5918	0.001399	0.004454	0.314005	2147.173816	675.826184	3.894515	0.006391	2823
AYI69|AYI69_g144	AYI69|AYI69_g7784	0.113637	0.146344	0.776507	276.152726	92.847274	3.566297	0.365601	1491
AYI69|AYI69_g152	AYI69|AYI69_g11011	0.000000	0.000000	99.000000	774.230397	269.769603	4.600000	0.000000	1044
AYI69|AYI69_g153	AYI69|AYI69_g8033	0.800676	4.633888	0.172787	1956.723399	482.276601	1.405873	4.675912	3072
AYI69|AYI69_g158	AYI69|AYI69_g413	0.020349	0.000000	99.000000	149.860949	54.139051	4.600000	0.044846	204
AYI69|AYI69_g168	AYI69|AYI69_g5948	0.369163	3.179799	0.116096	296.610714	69.389286	1.427543	2.706080	1332
AYI69|AYI69_g173	AYI69|AYI69_g175	0.422315	2.045064	0.206505	855.951313	269.048687	2.043946	2.431209	1659
AYI69|AYI69_g177	AYI69|AYI69_g2884	0.000000	0.048246	0.000010	873.269540	215.730460	1.062034	0.028673	1500
AYI69|AYI69_g186	AYI69|AYI69_g8942	0.022224	0.050361	0.441285	502.424887	145.575113	1.549007	0.085634	984
AYI69|AYI69_g187	AYI69|AYI69_g6105	0.000000	0.000000	99.000000	280.710908	73.289092	4.600000	0.000000	354
AYI69|AYI69_g188	AYI69|AYI69_g1871	0.563102	4.523886	0.124473	1596.515743	416.484257	1.297867	4.147733	2628
AYI69|AYI69_g190	AYI69|AYI69_g470	1.022832	2.211276	0.462553	1859.772376	570.227624	1.501052	3.905143	4119
AYI69|AYI69_g192	AYI69|AYI69_g5136	0.645195	4.693396	0.137469	1991.898694	522.101306	1.122957	4.457747	3864
AYI69|AYI69_g193	AYI69|AYI69_g2771	0.269587	1.978875	0.136232	707.407714	258.592286	1.802525	2.181458	969
AYI69|AYI69_g198	AYI69|AYI69_g9909	0.706947	3.794485	0.186309	742.517647	157.482353	1.754914	3.741617	978
AYI69|AYI69_g200	AYI69|AYI69_g6859	0.092774	0.040353	2.299050	206.902667	51.097333	1.553618	0.247176	258
AYI69|AYI69_g201	AYI69|AYI69_g2593	0.220246	0.710651	0.309922	249.254788	89.745212	2.894928	1.050220	2406
AYI69|AYI69_g202	AYI69|AYI69_g8420	0.090160	0.423755	0.212766	312.345387	95.654613	1.881563	0.505113	1254
AYI69|AYI69_g203	AYI69|AYI69_g6075	0.300000	2.282370	0.131442	374.618941	108.381059	1.907644	2.234479	1407
AYI69|AYI69_g208	AYI69|AYI69_g436	0.082537	1.016356	0.081208	313.683045	103.316955	1.722055	0.941706	2016
AYI69|AYI69_g210	AYI69|AYI69_g3400	0.483013	3.161914	0.152760	848.698947	261.301053	1.574081	3.340930	1143
AYI69|AYI69_g213	AYI69|AYI69_g4725	0.000840	0.006853	0.122508	1191.834129	293.165871	4.600000	0.006080	1485
AYI69|AYI69_g214	AYI69|AYI69_g2287	0.023624	0.053102	0.444874	753.780876	266.219124	3.615254	0.093952	1701
AYI69|AYI69_g215	AYI69|AYI69_g10518	0.275407	4.612605	0.059707	1568.216950	468.783050	1.277378	3.820631	2052
AYI69|AYI69_g219	AYI69|AYI69_g3808	0.205529	0.472883	0.434630	391.159821	112.840179	2.487865	0.796160	714
AYI69|AYI69_g220	AYI69|AYI69_g1755	0.584992	1.711937	0.341714	731.097837	192.902163	1.483694	2.460789	1848
