SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Rhimi_ATCC11559|Rhimi_252332	Rhimi_ATCC11559|Rhimi_203419	0.760542	3.940578	0.193003	783.650036	191.349964	1.220534	4.153933	1422
Rhimi_ATCC11559|Rhimi_169955	Rhimi_ATCC11559|Rhimi_224166	0.452562	4.894891	0.092456	2397.981836	683.018164	1.471408	4.312107	3648
Rhimi_ATCC11559|Rhimi_207819	Rhimi_ATCC11559|Rhimi_230048	0.293296	2.743210	0.106917	711.340039	236.659961	2.407691	2.714687	1041
Rhimi_ATCC11559|Rhimi_106	Rhimi_ATCC11559|Rhimi_262220	0.370185	3.451626	0.107249	473.299715	99.700285	1.183740	2.719040	1425
Rhimi_ATCC11559|Rhimi_112	Rhimi_ATCC11559|Rhimi_226068	0.864388	4.079668	0.211877	765.659785	230.340215	1.483304	4.823911	1257
Rhimi_ATCC11559|Rhimi_247020	Rhimi_ATCC11559|Rhimi_291917	0.390015	3.166280	0.123178	877.053592	268.946408	1.587442	3.124668	1605
Rhimi_ATCC11559|Rhimi_252341	Rhimi_ATCC11559|Rhimi_201132	0.510236	4.507974	0.113185	1488.259219	407.740781	1.463329	4.109886	2472
Rhimi_ATCC11559|Rhimi_172	Rhimi_ATCC11559|Rhimi_179941	0.228070	3.148692	0.072433	993.443399	251.556601	1.237918	2.454576	1269
Rhimi_ATCC11559|Rhimi_240436	Rhimi_ATCC11559|Rhimi_72691	0.398204	4.052061	0.098272	842.984462	222.015538	1.280990	3.479719	1473
Rhimi_ATCC11559|Rhimi_247024	Rhimi_ATCC11559|Rhimi_230375	0.617806	1.783244	0.346451	362.672411	111.327589	1.640975	2.674592	573
Rhimi_ATCC11559|Rhimi_170089	Rhimi_ATCC11559|Rhimi_180090	0.073347	1.963215	0.037361	1051.109926	328.890074	2.272206	1.571256	1398
Rhimi_ATCC11559|Rhimi_287496	Rhimi_ATCC11559|Rhimi_283124	0.121168	0.231361	0.523717	495.787512	209.212488	6.671612	0.461605	1101
Rhimi_ATCC11559|Rhimi_207856	Rhimi_ATCC11559|Rhimi_175940	0.823088	3.760354	0.218886	458.523749	150.476251	1.335102	4.646549	747
Rhimi_ATCC11559|Rhimi_170054	Rhimi_ATCC11559|Rhimi_201156	0.396682	4.082935	0.097156	842.654141	231.345859	1.405628	3.572167	1395
Rhimi_ATCC11559|Rhimi_170123	Rhimi_ATCC11559|Rhimi_179938	0.226041	2.546542	0.088764	965.589962	267.410038	1.571387	2.187916	1320
Rhimi_ATCC11559|Rhimi_383	Rhimi_ATCC11559|Rhimi_250176	0.008477	0.232051	0.036530	593.691253	171.308747	2.239094	0.175627	789
Rhimi_ATCC11559|Rhimi_269600	Rhimi_ATCC11559|Rhimi_251351	0.438303	4.170682	0.105092	831.940712	260.059288	1.226030	3.981503	1191
Rhimi_ATCC11559|Rhimi_247034	Rhimi_ATCC11559|Rhimi_213772	0.463030	4.460245	0.103813	1471.398943	382.601057	1.449590	3.863747	2061
Rhimi_ATCC11559|Rhimi_169911	Rhimi_ATCC11559|Rhimi_244193	0.745992	4.333139	0.172160	1231.043224	322.956776	1.318242	4.474449	1899
Rhimi_ATCC11559|Rhimi_170083	Rhimi_ATCC11559|Rhimi_214363	0.882667	4.104773	0.215034	895.818926	238.181074	1.292522	4.678278	1758
Rhimi_ATCC11559|Rhimi_230574	Rhimi_ATCC11559|Rhimi_198414	0.689888	4.723819	0.146044	2147.284579	543.715421	1.169834	4.514826	3252
Rhimi_ATCC11559|Rhimi_223972	Rhimi_ATCC11559|Rhimi_225993	0.634904	4.648260	0.136590	1839.392867	491.607133	1.435733	4.443959	2922
Rhimi_ATCC11559|Rhimi_751	Rhimi_ATCC11559|Rhimi_212278	0.007890	0.349031	0.022605	702.163485	179.836515	1.510985	0.232342	960
Rhimi_ATCC11559|Rhimi_169837	Rhimi_ATCC11559|Rhimi_248004	0.447779	4.646773	0.096363	1687.366545	490.633455	1.594057	4.181032	2490
Rhimi_ATCC11559|Rhimi_169964	Rhimi_ATCC11559|Rhimi_174803	0.660544	4.056262	0.162845	721.737230	223.262770	1.207773	4.388417	1443
Rhimi_ATCC11559|Rhimi_252374	Rhimi_ATCC11559|Rhimi_57263	0.876773	1.332214	0.658132	499.082840	223.917160	13.451844	3.053478	906
Rhimi_ATCC11559|Rhimi_905	Rhimi_ATCC11559|Rhimi_219894	0.702032	3.776997	0.185871	689.147178	153.852822	0.642183	3.789699	1038
Rhimi_ATCC11559|Rhimi_207917	Rhimi_ATCC11559|Rhimi_269742	0.108881	0.785014	0.138699	562.120391	157.879609	1.982919	0.771424	729
Rhimi_ATCC11559|Rhimi_947	Rhimi_ATCC11559|Rhimi_115537	0.397639	4.412660	0.090113	1416.919658	359.080342	1.269257	3.628247	1881
Rhimi_ATCC11559|Rhimi_927	Rhimi_ATCC11559|Rhimi_251192	0.853472	4.297003	0.198620	1171.234600	307.765400	0.864141	4.710111	2136
Rhimi_ATCC11559|Rhimi_978	Rhimi_ATCC11559|Rhimi_290739	0.097245	2.550612	0.038126	1757.855836	474.144164	1.294382	1.855244	2343
Rhimi_ATCC11559|Rhimi_259388	Rhimi_ATCC11559|Rhimi_249242	0.011831	0.820156	0.014426	213.007186	62.992814	1.736593	0.588958	321
Rhimi_ATCC11559|Rhimi_207923	Rhimi_ATCC11559|Rhimi_209671	0.400942	3.422928	0.117134	387.042638	95.957362	1.093703	3.003955	1467
Rhimi_ATCC11559|Rhimi_207928	Rhimi_ATCC11559|Rhimi_182095	0.190499	2.924755	0.065133	502.190349	124.809651	1.580769	2.204328	654
Rhimi_ATCC11559|Rhimi_223986	Rhimi_ATCC11559|Rhimi_170172	0.253065	4.296359	0.058902	943.498959	307.501041	1.688068	3.740770	1755
Rhimi_ATCC11559|Rhimi_1084	Rhimi_ATCC11559|Rhimi_272510	0.072531	0.155899	0.465246	167.152656	69.847344	3.136623	0.291303	240
Rhimi_ATCC11559|Rhimi_269650	Rhimi_ATCC11559|Rhimi_195351	0.118738	0.236070	0.502977	320.826430	132.173570	3.379161	0.458916	576
