SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G672|G672.mRNA.10524.1	G672|G672.mRNA.10517.1	0.139769	1.202356	0.116246	790.006097	259.993903	3.178341	1.208639	1206
G672|G672.mRNA.10525.1	G672|G672.mRNA.5285.1	0.010268	0.654154	0.015697	539.431505	180.568495	3.220051	0.515244	1026
G672|G672.mRNA.10521.1	G672|G672.mRNA.10526.1	0.085589	1.079547	0.079282	1227.480049	395.519951	3.662532	0.983441	1629
G672|G672.mRNA.10523.1	G672|G672.mRNA.10516.1	0.110228	0.366308	0.300917	573.967959	125.032041	1.063517	0.468102	999
G672|G672.mRNA.10530.1	G672|G672.mRNA.9352.1	0.328400	1.779492	0.184547	1006.161362	349.838638	1.782920	2.108314	1689
G672|G672.mRNA.10528.1	G672|G672.mRNA.7373.1	0.045486	1.594215	0.028532	617.885942	138.114058	1.998772	0.985273	819
G672|G672.mRNA.10531.1	G672|G672.mRNA.10750.1	0.670975	4.533698	0.147997	1477.031716	421.968284	1.478881	4.587879	2001
G672|G672.mRNA.10539.1	G672|G672.mRNA.12003.1	0.617403	2.298607	0.268599	645.637335	236.362665	1.569165	3.203820	1599
G672|G672.mRNA.10541.1	G672|G672.mRNA.7478.1	0.717563	4.039030	0.177657	927.808428	218.191572	0.979952	4.049852	1695
G672|G672.mRNA.10540.1	G672|G672.mRNA.8076.1	0.807072	4.075293	0.198040	859.999483	229.000517	1.598113	4.482991	1560
G672|G672.mRNA.10522.1	G672|G672.mRNA.12758.1	0.048356	2.149370	0.022498	459.186585	113.813415	1.615820	1.397024	573
G672|G672.mRNA.10535.1	G672|G672.mRNA.11514.1	0.090639	1.426833	0.063524	3028.424427	850.575573	2.179873	1.150906	3951
G672|G672.mRNA.10538.1	G672|G672.mRNA.8815.1	0.470312	1.595627	0.294751	929.832168	240.167832	3.032587	2.103922	1314
G672|G672.mRNA.10529.1	G672|G672.mRNA.12785.1	0.204662	3.761712	0.054407	704.251065	150.748935	1.305481	2.495465	945
G672|G672.mRNA.10536.1	G672|G672.mRNA.7195.1	0.528194	4.652088	0.113539	2034.877164	494.122836	1.454123	4.001795	3327
G672|G672.mRNA.10543.1	G672|G672.mRNA.12053.1	0.000000	0.047092	0.000010	286.457028	109.542972	4.600000	0.039080	2493
G672|G672.mRNA.10534.1	G672|G672.mRNA.9646.1	0.519532	4.828980	0.107586	2503.444369	625.555631	1.700457	4.143256	3336
G672|G672.mRNA.3919.1	G672|G672.mRNA.4166.1	0.290367	4.581967	0.063372	1694.981252	450.018748	1.452880	3.572221	2292
G672|G672.mRNA.3920.1	G672|G672.mRNA.2875.1	0.348938	1.373745	0.254005	233.513144	81.486856	2.922320	1.842131	1737
G672|G672.mRNA.3918.1	G672|G672.mRNA.7010.1	0.552859	4.246842	0.130181	1125.145379	287.854621	1.313386	3.916177	2895
G672|G672.mRNA.1501.1	G672|G672.mRNA.11805.1	0.290667	1.196327	0.242966	1273.368837	382.631163	2.690576	1.499780	1974
G672|G672.mRNA.1498.1	G672|G672.mRNA.2009.1	0.207396	1.202848	0.172420	1360.862499	490.137501	3.671027	1.412963	2139
G672|G672.mRNA.1496.1	G672|G672.mRNA.2005.1	0.275898	1.525941	0.180805	884.943007	246.056993	2.978955	1.643560	1269
G672|G672.mRNA.1502.1	G672|G672.mRNA.10385.1	0.652304	4.460111	0.146253	1567.467248	382.532752	1.167756	4.197852	2163
G672|G672.mRNA.1500.1	G672|G672.mRNA.3758.1	0.633744	2.818505	0.224851	686.774308	219.225692	1.357678	3.487177	975
G672|G672.mRNA.1499.1	G672|G672.mRNA.2010.1	0.009183	0.772745	0.011884	712.237847	223.762153	3.577817	0.575166	936
G672|G672.mRNA.583.1	G672|G672.mRNA.3901.1	0.273922	3.601546	0.076057	451.238901	121.761099	1.946758	2.943102	1221
G672|G672.mRNA.920.1	G672|G672.mRNA.340.1	0.077927	0.204899	0.380317	238.303565	121.696435	4.919570	0.362548	378
