SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Lobtra1|Lobtra1_100137	Lobtra1|Lobtra1_347217	0.694810	4.027897	0.172499	640.023466	214.976534	1.633691	4.598589	1689
Lobtra1|Lobtra1_100159	Lobtra1|Lobtra1_368879	0.005542	0.030701	0.180521	362.269704	99.730296	1.758540	0.032919	498
Lobtra1|Lobtra1_100284	Lobtra1|Lobtra1_394551	0.396277	4.598935	0.086167	1462.683730	460.316270	1.215656	4.206854	2625
Lobtra1|Lobtra1_100673	Lobtra1|Lobtra1_365061	0.807170	2.209517	0.365315	957.684593	344.315407	0.849141	3.534066	1632
Lobtra1|Lobtra1_101219	Lobtra1|Lobtra1_367547	0.628736	3.407802	0.184499	301.958516	94.041484	2.145559	3.866112	1194
Lobtra1|Lobtra1_101292	Lobtra1|Lobtra1_376508	0.461727	2.538615	0.181881	347.918177	117.081823	2.101971	2.953992	1890
Lobtra1|Lobtra1_102912	Lobtra1|Lobtra1_201122	0.522583	4.316183	0.121075	1121.262515	315.737485	0.844035	4.068338	1863
Lobtra1|Lobtra1_103510	Lobtra1|Lobtra1_369549	0.177654	4.556540	0.038989	1259.982559	435.017441	1.943216	3.904453	2994
Lobtra1|Lobtra1_103813	Lobtra1|Lobtra1_382791	0.842486	3.958755	0.212816	562.955946	196.044054	1.339505	4.942185	843
Lobtra1|Lobtra1_104055	Lobtra1|Lobtra1_342948	0.393273	4.010861	0.098052	627.461623	206.538377	1.443471	3.867483	885
Lobtra1|Lobtra1_104417	Lobtra1|Lobtra1_425807	0.716550	2.829331	0.253258	1916.740469	615.259531	1.050300	3.689827	3384
Lobtra1|Lobtra1_105663	Lobtra1|Lobtra1_355827	0.282517	3.742786	0.075483	378.602702	107.397298	0.987980	3.141522	2526
Lobtra1|Lobtra1_105732	Lobtra1|Lobtra1_319308	0.885099	1.738709	0.509056	744.339847	260.660153	2.014517	3.319483	1656
Lobtra1|Lobtra1_106772	Lobtra1|Lobtra1_116166	0.000000	0.000000	99.000000	288.918124	116.081876	4.600000	0.000000	405
Lobtra1|Lobtra1_106903	Lobtra1|Lobtra1_116028	0.000000	0.000000	99.000000	478.343697	199.656303	4.600000	0.000000	678
Lobtra1|Lobtra1_107010	Lobtra1|Lobtra1_115956	0.000000	0.002661	0.000010	904.392041	376.607959	4.600000	0.002347	1284
Lobtra1|Lobtra1_107620	Lobtra1|Lobtra1_115466	0.000000	0.000000	99.000000	310.363797	121.636203	4.600000	0.000000	432
Lobtra1|Lobtra1_107628	Lobtra1|Lobtra1_288169	0.174401	4.226295	0.041266	468.444595	155.555405	1.849077	3.553463	939
Lobtra1|Lobtra1_107640	Lobtra1|Lobtra1_115488	0.000000	0.000000	99.000000	657.664881	269.335119	4.600000	0.000000	927
Lobtra1|Lobtra1_107728	Lobtra1|Lobtra1_115385	0.000000	0.000000	99.000000	468.327872	209.672128	4.600000	0.000000	678
Lobtra1|Lobtra1_10776	Lobtra1|Lobtra1_319785	0.272926	1.672270	0.163207	1377.029735	476.970265	1.743600	1.898787	3909
Lobtra1|Lobtra1_107912	Lobtra1|Lobtra1_115209	0.003227	0.005604	0.575845	931.686338	358.313662	1.095986	0.011662	2709
Lobtra1|Lobtra1_107914	Lobtra1|Lobtra1_115230	0.000000	0.000000	99.000000	153.098218	53.901782	4.600000	0.000000	207
Lobtra1|Lobtra1_107932	Lobtra1|Lobtra1_115240	0.000000	0.000000	99.000000	169.790519	64.209481	4.600000	0.000000	234
Lobtra1|Lobtra1_108008	Lobtra1|Lobtra1_115091	0.000000	0.000000	99.000000	931.844692	385.155308	4.600000	0.000000	1317
Lobtra1|Lobtra1_108041	Lobtra1|Lobtra1_115084	0.000000	0.000000	99.000000	264.275322	140.724678	4.600000	0.000000	405
Lobtra1|Lobtra1_108156	Lobtra1|Lobtra1_357469	0.000000	0.000000	99.000000	425.711676	165.288324	4.600000	0.000000	618
Lobtra1|Lobtra1_108242	Lobtra1|Lobtra1_398317	0.000000	0.000000	99.000000	1036.785269	517.214731	4.600000	0.000000	1605
Lobtra1|Lobtra1_108317	Lobtra1|Lobtra1_114758	0.000000	0.000000	99.000000	376.717198	178.282802	4.600000	0.000000	555
Lobtra1|Lobtra1_10849	Lobtra1|Lobtra1_348942	0.032607	1.111517	0.029335	517.444859	109.555141	1.063201	0.663371	630
