SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N168|N168.mRNA.371.1	N168|N168.mRNA.7435.1	0.027478	0.204580	0.134316	611.714295	216.285705	1.463848	0.221220	1200
N168|N168.mRNA.439.1	N168|N168.mRNA.554.1	0.148999	4.243559	0.035112	841.402543	286.597457	1.663478	3.567982	1722
N168|N168.mRNA.437.1	N168|N168.mRNA.607.1	0.037668	0.047134	0.799173	190.889958	88.110042	4.600000	0.121973	279
N168|N168.mRNA.2978.1	N168|N168.mRNA.10059.1	0.395513	1.855884	0.213113	403.219461	151.780539	1.999319	2.384678	1002
N168|N168.mRNA.8406.1	N168|N168.mRNA.8543.1	0.004536	0.240947	0.018826	442.285047	124.714953	1.914103	0.169608	1395
N168|N168.mRNA.8404.1	N168|N168.mRNA.3253.1	0.033969	1.105286	0.030734	797.979632	213.020368	1.531759	0.779096	1011
N168|N168.mRNA.8405.1	N168|N168.mRNA.3254.1	0.029805	1.804254	0.016519	1043.880986	252.119014	1.224352	1.124999	1308
N168|N168.mRNA.7988.1	N168|N168.mRNA.278.1	0.241131	4.540751	0.053104	1458.044797	425.955203	1.665258	3.639707	2685
N168|N168.mRNA.7987.1	N168|N168.mRNA.7248.1	1.057283	2.371836	0.445766	2111.838159	618.161841	1.424288	4.064823	3294
N168|N168.mRNA.5700.1	N168|N168.mRNA.1476.1	0.167285	1.282472	0.130439	610.039696	247.960304	4.035177	1.468715	876
N168|N168.mRNA.5701.1	N168|N168.mRNA.9299.1	0.630529	2.978746	0.211676	358.887566	112.112434	1.307197	3.568429	567
N168|N168.mRNA.1005.1	N168|N168.mRNA.4998.1	0.370802	2.117696	0.175097	246.763108	86.236892	2.940688	2.469582	333
N168|N168.mRNA.1004.1	N168|N168.mRNA.6031.1	0.096588	1.979512	0.048794	1289.035885	456.964115	2.415333	1.768164	2124
N168|N168.mRNA.1006.1	N168|N168.mRNA.6317.1	0.190380	4.744961	0.040122	1696.739543	559.260457	1.496688	3.958370	2433
N168|N168.mRNA.4358.1	N168|N168.mRNA.5300.1	0.380691	3.667441	0.103803	488.056957	132.943043	1.139199	3.252944	1098
N168|N168.mRNA.396.1	N168|N168.mRNA.8175.1	0.306092	1.572517	0.194651	631.190214	259.809786	2.470556	2.026120	1290
N168|N168.mRNA.8490.1	N168|N168.mRNA.2517.1	0.127667	1.331529	0.095880	359.645109	135.354891	1.450517	1.370569	510
N168|N168.mRNA.8489.1	N168|N168.mRNA.7912.1	0.278951	1.813780	0.153796	562.178835	208.821165	2.274545	2.083954	900
N168|N168.mRNA.1639.1	N168|N168.mRNA.2362.1	0.020081	0.029434	0.682257	790.771201	289.228799	2.075367	0.067758	1239
N168|N168.mRNA.8410.1	N168|N168.mRNA.8411.1	0.405486	1.393137	0.291060	597.176147	233.823853	2.491816	2.050163	1017
N168|N168.mRNA.8409.1	N168|N168.mRNA.9288.1	0.676960	2.822890	0.239811	1212.352994	353.647006	1.370499	3.484714	1659
N168|N168.mRNA.5386.1	N168|N168.mRNA.6663.1	0.343473	4.446934	0.077238	1097.129434	375.870566	1.669066	4.171702	2826
N168|N168.mRNA.5385.1	N168|N168.mRNA.7597.1	0.585179	3.756980	0.155758	549.199158	149.800842	0.923039	3.794757	930
N168|N168.mRNA.2935.1	N168|N168.mRNA.463.1	0.072873	1.283447	0.056779	173.890496	78.109504	6.465951	1.344302	2745
N168|N168.mRNA.458.1	N168|N168.mRNA.6929.1	0.073754	1.362104	0.054147	662.431046	255.568954	2.668649	1.297282	990
N168|N168.mRNA.1359.1	N168|N168.mRNA.1052.1	0.526771	4.039468	0.130406	758.285719	228.714281	1.800305	4.022271	1191
N168|N168.mRNA.1358.1	N168|N168.mRNA.8173.1	0.093656	1.496552	0.062581	1005.608680	425.391320	3.649353	1.532078	2148
N168|N168.mRNA.7105.1	N168|N168.mRNA.669.1	0.089801	1.263857	0.071053	665.931435	240.068565	2.746816	1.202695	1518
