SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G668|G668.mRNA.8651.1	G668|G668.mRNA.1453.1	0.000000	0.001290	0.000010	1980.893514	776.106486	4.600000	0.001089	3702
G668|G668.mRNA.2556.1	G668|G668.mRNA.5037.1	0.651173	3.469179	0.187702	431.938848	102.061152	1.007310	3.569301	717
G668|G668.mRNA.1654.1	G668|G668.mRNA.1238.1	0.023628	0.046284	0.510496	1077.754535	473.245465	8.994453	0.091622	1551
G668|G668.mRNA.5999.1	G668|G668.mRNA.4782.1	0.632736	3.027809	0.208975	726.094027	233.905973	1.591669	3.648901	1251
G668|G668.mRNA.5997.1	G668|G668.mRNA.5813.1	0.172738	1.753239	0.098525	1195.649029	253.350971	1.351276	1.347243	1548
G668|G668.mRNA.5996.1	G668|G668.mRNA.661.1	0.755904	1.637422	0.461643	507.105638	152.894362	1.828950	2.880344	1299
G668|G668.mRNA.1365.1	G668|G668.mRNA.314.1	0.000000	0.000000	99.000000	514.120734	202.879266	4.600000	0.000000	717
G668|G668.mRNA.3516.1	G668|G668.mRNA.8973.1	0.076401	1.110008	0.068829	599.398111	162.601889	2.070094	0.890882	807
G668|G668.mRNA.3511.1	G668|G668.mRNA.14131.1	0.105078	1.430338	0.073464	2039.157338	759.842662	2.147278	1.394536	2817
G668|G668.mRNA.3513.1	G668|G668.mRNA.9008.1	0.108492	1.532868	0.070777	1269.233290	347.766710	1.855780	1.244492	1623
G668|G668.mRNA.3515.1	G668|G668.mRNA.9010.1	0.058364	0.987005	0.059133	828.011044	251.988956	2.273499	0.825113	1212
G668|G668.mRNA.2564.1	G668|G668.mRNA.11411.1	0.537393	2.001521	0.268492	1047.971347	284.028653	1.581453	2.548788	2166
G668|G668.mRNA.2563.1	G668|G668.mRNA.3224.1	0.083025	1.097571	0.075644	200.620633	42.379367	1.524993	0.779888	252
G668|G668.mRNA.6072.1	G668|G668.mRNA.10215.1	0.383684	2.191596	0.175071	315.058759	95.941241	2.242434	2.417135	501
G668|G668.mRNA.6068.1	G668|G668.mRNA.5770.1	0.472358	3.390237	0.139329	325.135406	91.864594	0.739450	3.345489	432
G668|G668.mRNA.6069.1	G668|G668.mRNA.9701.1	0.237533	0.648890	0.366060	221.528789	84.471211	5.563744	1.053264	564
G668|G668.mRNA.6062.1	G668|G668.mRNA.1532.1	0.154031	1.142572	0.134811	379.249578	97.750422	1.610651	1.069832	510
G668|G668.mRNA.6065.1	G668|G668.mRNA.14083.1	0.579129	3.091385	0.187336	256.326962	61.673038	1.387099	3.199071	321
G668|G668.mRNA.6063.1	G668|G668.mRNA.1533.1	0.202310	1.581048	0.127959	3119.231134	1041.768866	1.651937	1.642493	4521
G668|G668.mRNA.6066.1	G668|G668.mRNA.6674.1	0.784679	4.170844	0.188134	909.884589	260.115411	1.276683	4.612483	3033
G668|G668.mRNA.6060.1	G668|G668.mRNA.5778.1	0.323643	1.152837	0.280736	370.170410	124.829590	2.259055	1.598250	762
G668|G668.mRNA.8051.1	G668|G668.mRNA.9329.1	0.610282	4.145763	0.147206	930.439302	251.560698	0.987303	4.088177	1359
G668|G668.mRNA.6831.1	G668|G668.mRNA.1923.1	0.263085	1.596859	0.164751	1831.831132	583.168868	3.260858	1.755485	2505
G668|G668.mRNA.6829.1	G668|G668.mRNA.1920.1	0.180069	1.800584	0.100006	359.825967	90.174033	1.515604	1.514397	486
G668|G668.mRNA.6823.1	G668|G668.mRNA.1906.1	0.342313	3.770776	0.090781	594.418211	152.581789	1.500847	3.127827	885
G668|G668.mRNA.6833.1	G668|G668.mRNA.4556.1	0.192663	2.199606	0.087590	1657.346462	454.653538	1.969575	1.874102	2316
G668|G668.mRNA.6811.1	G668|G668.mRNA.5397.1	0.187535	1.129100	0.166092	677.400107	168.599893	1.739507	1.125539	906
G668|G668.mRNA.6809.1	G668|G668.mRNA.3818.1	0.222470	1.733440	0.128340	495.180429	146.819571	2.262294	1.704045	852
G668|G668.mRNA.6828.1	G668|G668.mRNA.3303.1	0.224903	3.543329	0.063472	881.953908	243.046092	1.455113	2.825457	1152
G668|G668.mRNA.6812.1	G668|G668.mRNA.12065.1	0.702085	4.407262	0.159302	1380.494849	356.505151	1.104529	4.387627	2994
G668|G668.mRNA.6818.1	G668|G668.mRNA.7208.1	0.266684	1.782449	0.149617	863.744859	237.255141	1.556489	1.779952	1317
G668|G668.mRNA.6821.1	G668|G668.mRNA.12816.1	0.243662	1.345375	0.181111	427.357619	124.642381	0.720571	1.477290	795
G668|G668.mRNA.6830.1	G668|G668.mRNA.1921.1	0.130603	1.441650	0.090593	480.337470	134.662530	3.411631	1.253023	921
G668|G668.mRNA.6832.1	G668|G668.mRNA.4557.1	0.140865	1.602905	0.087881	453.702594	119.297406	3.242474	1.335776	1470
G668|G668.mRNA.6816.1	G668|G668.mRNA.5387.1	0.123603	3.960061	0.031212	1819.245288	640.754712	3.246446	3.368648	2460
G668|G668.mRNA.6824.1	G668|G668.mRNA.6490.1	0.290750	1.714148	0.169618	1305.582465	386.417535	2.297806	1.847473	2079
G668|G668.mRNA.6745.1	G668|G668.mRNA.10510.1	0.574329	3.707201	0.154923	474.819035	140.180965	1.332397	3.865275	1341
G668|G668.mRNA.5657.1	G668|G668.mRNA.13590.1	0.102389	2.520665	0.040620	584.080641	204.919359	3.919086	2.191394	798
G668|G668.mRNA.5659.1	G668|G668.mRNA.13586.1	0.112067	0.911543	0.122942	813.130805	167.869195	1.354532	0.746621	1335
G668|G668.mRNA.5653.1	G668|G668.mRNA.13593.1	0.096360	0.827628	0.116429	626.938697	189.061303	4.203643	0.797368	921
G668|G668.mRNA.5648.1	G668|G668.mRNA.9539.1	0.163181	1.183862	0.137838	2953.813224	946.186776	2.323597	1.232432	4128
G668|G668.mRNA.5643.1	G668|G668.mRNA.2441.1	0.225578	1.241334	0.181722	297.751342	104.248658	4.682618	1.466966	456
