SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
N159|N159.mRNA.1207.1	N159|N159.mRNA.16581.1	0.356462	3.952612	0.090184	882.555045	194.444955	1.107919	3.017166	1107
N159|N159.mRNA.1206.1	N159|N159.mRNA.9530.1	0.013243	0.209386	0.063248	1600.712755	622.287245	5.193115	0.204450	2223
N159|N159.mRNA.14649.1	N159|N159.mRNA.8041.1	0.054075	0.198430	0.272515	834.610436	311.389564	4.244943	0.279897	1197
N159|N159.mRNA.14642.1	N159|N159.mRNA.5853.1	0.014108	0.125682	0.112255	501.153452	203.846548	4.094197	0.139107	705
N159|N159.mRNA.14645.1	N159|N159.mRNA.6135.1	0.029677	0.241252	0.123013	1720.236948	475.763052	4.483682	0.226544	2196
N159|N159.mRNA.14641.1	N159|N159.mRNA.698.1	0.040135	0.360665	0.111281	513.961128	218.038872	5.171415	0.406832	756
N159|N159.mRNA.14643.1	N159|N159.mRNA.5852.1	0.061335	0.318312	0.192688	424.919595	91.080405	3.185045	0.320084	645
N159|N159.mRNA.14648.1	N159|N159.mRNA.8040.1	0.006771	0.101422	0.066763	296.751152	63.248848	1.910259	0.070202	360
N159|N159.mRNA.14644.1	N159|N159.mRNA.5851.1	0.013037	0.127081	0.102587	853.900968	361.099032	17.155362	0.140793	1215
N159|N159.mRNA.14640.1	N159|N159.mRNA.697.1	0.009549	0.171290	0.055747	1212.709441	419.290559	3.451906	0.153309	1722
N159|N159.mRNA.14647.1	N159|N159.mRNA.8039.1	0.026278	0.330096	0.079606	1008.504789	377.495211	3.781481	0.327080	1386
N159|N159.mRNA.4105.1	N159|N159.mRNA.10074.1	0.203639	0.319976	0.636420	175.300745	76.699255	10.708882	0.717142	333
N159|N159.mRNA.4106.1	N159|N159.mRNA.10075.1	0.005013	0.291981	0.017169	200.264880	69.735120	3.527738	0.237392	270
N159|N159.mRNA.6497.1	N159|N159.mRNA.15726.1	0.030473	0.335110	0.090936	703.857437	208.142563	2.301142	0.299999	912
N159|N159.mRNA.324.1	N159|N159.mRNA.14267.1	0.000000	0.000000	99.000000	459.813314	179.186686	4.600000	0.000000	639
N159|N159.mRNA.329.1	N159|N159.mRNA.13677.1	0.007321	0.145032	0.050479	549.467415	125.532585	2.153846	0.098795	675
N159|N159.mRNA.333.1	N159|N159.mRNA.13674.1	0.043473	0.209991	0.207024	1178.553170	468.446830	7.749432	0.272505	1647
N159|N159.mRNA.330.1	N159|N159.mRNA.13675.1	0.018217	0.102540	0.177653	500.882813	219.117187	11.238407	0.131636	747
N159|N159.mRNA.323.1	N159|N159.mRNA.14268.1	0.000000	0.000000	99.000000	162.128444	59.871556	4.600000	0.000000	222
