SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G680|G680.mRNA.216.1	G680|G680.mRNA.2535.1	0.481069	4.337491	0.110909	2057.163673	324.836327	1.414497	3.020922	3825
G680|G680.mRNA.85.1	G680|G680.mRNA.86.1	0.000000	0.002374	0.000010	2323.076195	421.923805	4.600000	0.001095	3018
G680|G680.mRNA.158.1	G680|G680.mRNA.11443.1	0.542782	3.894936	0.139356	1148.947500	180.052500	1.487495	2.990792	1500
G680|G680.mRNA.114.1	G680|G680.mRNA.111.1	0.005978	0.013464	0.443980	839.951009	150.048991	2.069695	0.021337	1494
G680|G680.mRNA.64.1	G680|G680.mRNA.65.1	0.000000	0.000000	99.000000	1035.648061	161.351939	4.600000	0.000000	1263
G680|G680.mRNA.172.1	G680|G680.mRNA.173.1	0.000000	0.000000	99.000000	835.455418	229.544582	4.600000	0.000000	1065
G680|G680.mRNA.99.1	G680|G680.mRNA.9715.1	0.437703	3.822441	0.114509	1276.536874	163.463126	1.263513	2.465776	1590
G680|G680.mRNA.197.1	G680|G680.mRNA.195.1	0.001968	0.005331	0.369207	1017.426524	188.573476	4.600000	0.007482	1332
G680|G680.mRNA.44.1	G680|G680.mRNA.43.1	0.022355	0.041508	0.538575	1786.145364	265.854636	1.170358	0.074510	2139
G680|G680.mRNA.34.1	G680|G680.mRNA.32.1	0.001380	0.016279	0.084771	1450.725160	187.274840	2.179780	0.009250	1830
G680|G680.mRNA.20.1	G680|G680.mRNA.21.1	0.010783	0.000000	99.000000	1121.074268	195.925732	0.889883	0.027536	1443
G680|G680.mRNA.9.1	G680|G680.mRNA.222.1	0.011309	0.023643	0.478303	461.103761	78.896239	8.025916	0.039332	1131
G680|G680.mRNA.55.1	G680|G680.mRNA.7288.1	0.077552	3.541630	0.021897	919.587729	112.412271	1.586484	1.364647	1095
G680|G680.mRNA.11.1	G680|G680.mRNA.12216.1	0.096947	0.206449	0.469592	354.912481	86.087519	9.243612	0.354968	492
G680|G680.mRNA.29.1	G680|G680.mRNA.28.1	0.000000	0.000000	99.000000	750.566433	89.433567	4.600000	0.000000	840
G680|G680.mRNA.167.1	G680|G680.mRNA.168.1	0.000000	0.000000	99.000000	913.163905	199.836095	4.600000	0.000000	1353
G680|G680.mRNA.221.1	G680|G680.mRNA.220.1	0.000000	0.000000	99.000000	1812.694761	263.305239	4.600000	0.000000	2496
G680|G680.mRNA.121.1	G680|G680.mRNA.120.1	0.000000	0.000000	99.000000	1141.526647	178.473353	4.600000	0.000000	1320
G680|G680.mRNA.104.1	G680|G680.mRNA.103.1	0.062242	0.069753	0.892323	252.893371	44.106629	1.325821	0.190073	303
G680|G680.mRNA.80.1	G680|G680.mRNA.82.1	0.000000	0.000000	99.000000	2024.198343	357.801657	4.600000	0.000000	2592
G680|G680.mRNA.108.1	G680|G680.mRNA.107.1	0.000000	0.000000	99.000000	979.491655	157.508345	4.600000	0.000000	1152
G680|G680.mRNA.145.1	G680|G680.mRNA.144.1	0.000000	0.000000	99.000000	816.465256	203.534744	4.600000	0.000000	1281
G680|G680.mRNA.78.1	G680|G680.mRNA.77.1	0.026478	0.030566	0.866254	496.712958	103.287042	2.593709	0.081545	618
G680|G680.mRNA.2.1	G680|G680.mRNA.3.1	0.000000	0.000000	99.000000	1117.203602	202.796398	4.600000	0.000000	1548
G680|G680.mRNA.93.1	G680|G680.mRNA.166.1	0.129600	3.905892	0.033181	1305.298057	182.701943	1.362048	1.779801	1500
G680|G680.mRNA.30.1	G680|G680.mRNA.11177.1	0.039503	0.437730	0.090245	520.075293	226.924707	10.539999	0.481430	747
G680|G680.mRNA.211.1	G680|G680.mRNA.210.1	0.009208	0.004883	1.885856	1611.984923	257.015077	1.358543	0.025840	2001
G680|G680.mRNA.74.1	G680|G680.mRNA.177.1	0.079491	0.424010	0.187475	1895.690025	273.309975	1.679882	0.368709	2172
G680|G680.mRNA.14.1	G680|G680.mRNA.15.1	0.000000	0.000000	99.000000	920.649082	159.350918	4.600000	0.000000	1509
G680|G680.mRNA.58.1	G680|G680.mRNA.4004.1	0.089918	0.400271	0.224643	384.695118	86.304882	3.300536	0.440359	2592
G680|G680.mRNA.169.1	G680|G680.mRNA.10471.1	0.641046	4.154064	0.154318	1314.639591	254.360409	1.799499	3.631689	1872
G680|G680.mRNA.155.1	G680|G680.mRNA.154.1	0.002592	0.008267	0.313494	1353.327978	182.672022	4.600000	0.009799	1761
G680|G680.mRNA.213.1	G680|G680.mRNA.162.1	0.199047	3.046940	0.065327	974.235570	147.764430	1.409771	1.722321	1149
G680|G680.mRNA.218.1	G680|G680.mRNA.219.1	0.000000	0.000000	99.000000	1689.586900	281.413100	4.600000	0.000000	1971
G680|G680.mRNA.191.1	G680|G680.mRNA.192.1	0.000000	0.000000	99.000000	895.448110	139.551890	4.600000	0.000000	1107
G680|G680.mRNA.96.1	G680|G680.mRNA.94.1	0.004205	0.015566	0.270173	1550.230520	162.769480	0.502208	0.015855	1989
G680|G680.mRNA.223.1	G680|G680.mRNA.11303.1	0.386488	3.880442	0.099599	1089.393644	176.606356	1.713973	2.621678	1398
G680|G680.mRNA.56.1	G680|G680.mRNA.57.1	0.000000	0.000000	99.000000	590.320049	75.679951	4.600000	0.000000	924
G680|G680.mRNA.133.1	G680|G680.mRNA.130.1	0.000000	0.000000	99.000000	1390.178755	319.821245	4.600000	0.000000	1710
G680|G680.mRNA.27.1	G680|G680.mRNA.11549.1	0.197574	1.528995	0.129218	222.248760	47.751240	2.256788	1.299133	1398
G680|G680.mRNA.69.1	G680|G680.mRNA.3027.1	0.594163	3.551919	0.167279	912.034945	113.965055	1.471112	2.768106	1332
G680|G680.mRNA.125.1	G680|G680.mRNA.124.1	0.000000	0.000000	99.000000	784.109904	124.890096	4.600000	0.000000	1011
G680|G680.mRNA.240.1	G680|G680.mRNA.241.1	0.015828	0.022496	0.703586	1426.638221	211.361779	3.037297	0.050066	1680
G680|G680.mRNA.7.1	G680|G680.mRNA.6.1	0.000000	0.000000	99.000000	2439.108150	575.891850	4.600000	0.000000	3084
G680|G680.mRNA.50.1	G680|G680.mRNA.51.1	0.001540	0.008086	0.190463	2274.940495	311.059505	1.899580	0.006983	2838
G680|G680.mRNA.228.1	G680|G680.mRNA.1527.1	0.620421	99.000000	0.006267	602.377589	99.622411	1.328996	43.745070	969
G680|G680.mRNA.229.1	G680|G680.mRNA.5643.1	0.365243	3.170746	0.115191	477.443292	68.556708	0.737740	2.152520	621
G680|G680.mRNA.117.1	G680|G680.mRNA.118.1	0.023262	0.031754	0.732570	284.754088	48.245912	4.600000	0.073476	363
G680|G680.mRNA.17.1	G680|G680.mRNA.199.1	0.050177	0.173095	0.289882	1315.771943	304.228057	6.940431	0.219781	1662
G680|G680.mRNA.79.1	G680|G680.mRNA.5843.1	0.427204	1.230525	0.347173	1239.987739	215.012261	1.790877	1.637745	1674
G680|G680.mRNA.16.1	G680|G680.mRNA.200.1	0.510051	2.057901	0.247850	635.100160	105.899840	2.962944	2.193785	843
G680|G680.mRNA.207.1	G680|G680.mRNA.3646.1	0.548789	4.642620	0.118207	2647.076109	487.923891	0.967896	3.557828	4563
G680|G680.mRNA.54.1	G680|G680.mRNA.10789.1	0.000000	0.000000	99.000000	493.353837	121.646163	4.600000	0.000000	615
G680|G680.mRNA.176.1	G680|G680.mRNA.175.1	0.000000	0.000000	99.000000	482.010302	81.989698	4.600000	0.000000	768
G680|G680.mRNA.196.1	G680|G680.mRNA.198.1	0.000000	0.000000	99.000000	942.738551	179.261449	4.600000	0.000000	1122
G680|G680.mRNA.188.1	G680|G680.mRNA.189.1	0.005614	0.023610	0.237764	1281.529372	209.470628	1.315679	0.024425	1650
G680|G680.mRNA.47.1	G680|G680.mRNA.48.1	0.000000	0.000000	99.000000	840.497234	161.502766	4.600000	0.000000	1164
G680|G680.mRNA.36.1	G680|G680.mRNA.35.1	0.000000	0.000000	99.000000	906.850138	164.149862	4.600000	0.000000	1071
G680|G680.mRNA.236.1	G680|G680.mRNA.239.1	0.000000	0.000000	99.000000	465.606123	77.393877	4.600000	0.000000	543
G680|G680.mRNA.185.1	G680|G680.mRNA.53.1	0.094408	0.773999	0.121974	1050.659178	146.340822	2.273713	0.532476	1197
G680|G680.mRNA.131.1	G680|G680.mRNA.132.1	0.000000	0.000000	99.000000	1390.178755	319.821245	4.600000	0.000000	1710
G680|G680.mRNA.102.1	G680|G680.mRNA.13915.1	0.498784	3.931287	0.126875	1248.005966	188.994034	1.117124	2.850678	1689
G680|G680.mRNA.237.1	G680|G680.mRNA.235.1	0.000000	0.000000	99.000000	422.262672	81.737328	4.600000	0.000000	681
G680|G680.mRNA.171.1	G680|G680.mRNA.170.1	0.019283	0.038615	0.499362	648.343624	98.656376	0.718409	0.065508	963
G680|G680.mRNA.204.1	G680|G680.mRNA.3173.1	0.540001	3.695107	0.146139	1077.061266	137.938734	1.209975	2.694599	1773
G680|G680.mRNA.40.1	G680|G680.mRNA.39.1	0.000000	0.000000	99.000000	703.343141	115.656859	4.600000	0.000000	1059
G680|G680.mRNA.84.1	G680|G680.mRNA.83.1	0.000000	0.000000	99.000000	2371.973679	370.026321	4.600000	0.000000	3102
G680|G680.mRNA.126.1	G680|G680.mRNA.127.1	0.015972	0.016397	0.974095	1424.283921	216.716079	0.554655	0.048085	1656
G680|G680.mRNA.116.1	G680|G680.mRNA.3819.1	0.652244	4.587623	0.142175	3371.574371	453.425629	0.957711	3.356263	4545
G680|G680.mRNA.143.1	G680|G680.mRNA.991.1	0.644412	4.411447	0.146077	2266.499672	358.500328	1.477870	3.476646	3138
G680|G680.mRNA.157.1	G680|G680.mRNA.12114.1	0.291914	3.845334	0.075914	1121.470340	168.529660	1.641084	2.268431	1602
G680|G680.mRNA.18.1	G680|G680.mRNA.19.1	0.004967	0.005405	0.919026	1178.356857	216.643143	0.687346	0.015105	1461
G680|G680.mRNA.164.1	G680|G680.mRNA.3515.1	0.067296	0.530111	0.126947	1235.120176	207.879824	4.642908	0.401908	1461
G680|G680.mRNA.135.1	G680|G680.mRNA.136.1	0.000000	0.000000	99.000000	2331.675608	365.324392	4.600000	0.000000	2769
G680|G680.mRNA.225.1	G680|G680.mRNA.226.1	0.000000	0.000000	99.000000	2955.162598	470.837402	4.600000	0.000000	3735
G680|G680.mRNA.152.1	G680|G680.mRNA.12344.1	0.462560	99.000000	0.004672	1368.553004	152.446996	1.300805	31.016353	1890
G680|G680.mRNA.178.1	G680|G680.mRNA.5891.1	0.040601	0.081894	0.495776	535.135169	130.864831	10.132796	0.146144	1038
