SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Blatri1|Blatri1_100387	Blatri1|Blatri1_444847	0.005469	0.236477	0.023129	367.225612	178.774388	48.679495	0.243322	612
Blatri1|Blatri1_101359	Blatri1|Blatri1_450694	0.224860	1.448995	0.155184	894.965073	245.034927	1.653866	1.463938	1146
Blatri1|Blatri1_101391	Blatri1|Blatri1_390109	0.173946	0.378295	0.459817	461.326134	156.673866	3.172186	0.677257	819
Blatri1|Blatri1_101432	Blatri1|Blatri1_451103	0.403209	4.316754	0.093406	1265.022237	315.977763	1.268893	3.556103	1761
Blatri1|Blatri1_101528	Blatri1|Blatri1_413304	0.094825	0.792765	0.119613	649.765315	172.234685	1.849032	0.723196	834
Blatri1|Blatri1_102064	Blatri1|Blatri1_418883	0.000000	0.000000	99.000000	334.980239	133.019761	4.600000	0.000000	564
Blatri1|Blatri1_102472	Blatri1|Blatri1_331396	0.494824	3.410204	0.145101	301.656891	94.343109	1.939809	3.568154	519
Blatri1|Blatri1_102603	Blatri1|Blatri1_369523	0.010062	0.024364	0.413004	150.204363	62.795637	4.600000	0.042835	3180
Blatri1|Blatri1_103396	Blatri1|Blatri1_382053	1.000155	2.190430	0.456602	1204.866195	394.133805	1.894374	3.880630	1740
Blatri1|Blatri1_10393	Blatri1|Blatri1_389627	0.402152	4.154490	0.096799	1134.495231	254.504769	1.100192	3.269065	1659
Blatri1|Blatri1_104262	Blatri1|Blatri1_422502	0.000000	0.033099	0.000010	818.408609	342.591391	10.277620	0.029301	1161
Blatri1|Blatri1_104459	Blatri1|Blatri1_324408	0.462844	2.922704	0.158362	1259.724462	369.275538	1.479255	3.061398	2265
Blatri1|Blatri1_105501	Blatri1|Blatri1_381392	0.674814	4.885391	0.138129	2310.579362	674.420638	1.397400	4.878412	3783
Blatri1|Blatri1_105797	Blatri1|Blatri1_423416	0.735750	3.898253	0.188738	608.149418	180.850582	1.222376	4.381928	1008
Blatri1|Blatri1_106013	Blatri1|Blatri1_413640	0.924080	5.093982	0.181406	3333.328661	890.671339	1.087199	5.410032	4914
Blatri1|Blatri1_106411	Blatri1|Blatri1_487753	0.552200	3.923509	0.140741	763.955639	187.044361	1.215854	3.645824	1677
