SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
G679|G679.mRNA.7.1	G679|G679.mRNA.6.1	0.000000	0.006086	0.000010	624.031480	164.968520	4.600000	0.003818	828
G679|G679.mRNA.5.1	G679|G679.mRNA.2881.1	0.015676	0.044792	0.349984	644.804614	138.195386	0.458010	0.062445	951
G679|G679.mRNA.11.1	G679|G679.mRNA.10.1	0.000000	0.003572	0.000010	853.402920	280.597080	4.600000	0.002652	1146
G679|G679.mRNA.12.1	G679|G679.mRNA.9730.1	0.000000	0.000000	99.000000	200.411471	66.588529	4.600000	0.000000	1218
G679|G679.mRNA.14.1	G679|G679.mRNA.5427.1	0.440806	4.651393	0.094769	2014.334803	493.665197	1.107360	3.808805	4116
G679|G679.mRNA.13.1	G679|G679.mRNA.2834.1	0.483156	1.535213	0.314716	685.393368	202.606632	1.353959	2.169583	951
G679|G679.mRNA.15.1	G679|G679.mRNA.13866.1	0.084528	0.083690	1.010012	304.899405	97.100595	2.009224	0.252977	444
G679|G679.mRNA.16.1	G679|G679.mRNA.2625.1	0.346874	1.702400	0.203756	286.101051	82.898949	2.107586	1.954213	1626
G679|G679.mRNA.17.1	G679|G679.mRNA.92.1	0.107578	0.125371	0.858077	205.169050	82.830950	2.472189	0.338086	345
G679|G679.mRNA.36.1	G679|G679.mRNA.37.1	0.005700	0.010881	0.523830	2642.132976	648.867024	1.734659	0.020164	3321
G679|G679.mRNA.27.1	G679|G679.mRNA.26.1	0.000000	0.000000	99.000000	560.136021	219.863979	4.600000	0.000000	1194
G679|G679.mRNA.51.1	G679|G679.mRNA.52.1	0.030448	0.028544	1.066678	958.425694	193.574306	0.723698	0.090384	1245
G679|G679.mRNA.35.1	G679|G679.mRNA.3166.1	0.074573	0.817106	0.091265	810.160102	251.839898	3.638866	0.751967	1101
G679|G679.mRNA.61.1	G679|G679.mRNA.12799.1	0.025785	1.119422	0.023035	1598.510402	459.489598	2.316268	0.809885	2061
G679|G679.mRNA.56.1	G679|G679.mRNA.12804.1	0.005688	0.930279	0.006114	176.480220	48.519780	3.773760	0.615210	228
G679|G679.mRNA.41.1	G679|G679.mRNA.42.1	0.000000	0.000000	99.000000	2890.812638	970.187362	4.600000	0.000000	3873
G679|G679.mRNA.29.1	G679|G679.mRNA.30.1	0.000000	0.000000	99.000000	613.922888	178.077112	4.600000	0.000000	963
G679|G679.mRNA.21.1	G679|G679.mRNA.24.1	0.000000	0.000000	99.000000	1503.790627	392.209373	4.600000	0.000000	1896
